1	3	18.704603	41.331826	11.860333	0.471364	0.792267	0.726744	1.102433	3.000000	0.021955	3.765034	3.000000	0.013132	0.594038	3.000000	18.090395	2.963177	6.000000	0.018107	2.727458	2.000000	0.015135	0.293323	2.000000	47.505622	3.065957	5.000000	0.014765	3.351448	2.000000	0.073484	3.799510	6.000000	79.172398
2	3	65.367801	85.124580	71.865282	0.430668	0.785330	0.744152	3.652352	4.000000	0.036989	4.234984	6.000000	0.015066	1.734846	5.000000	19.268547	1.106332	4.000000	0.092713	2.461698	1.000000	0.012592	0.359299	5.000000	44.903110	4.592707	4.000000	0.030688	3.656896	6.000000	0.011227	2.802904	3.000000	63.812956
3	3	41.618358	10.640775	88.830100	0.413405	0.275238	0.900926	2.127195	6.000000	0.023357	3.109519	6.000000	0.043648	0.120721	3.000000	49.189131	2.509439	6.000000	0.112779	0.406094	2.000000	0.087313	1.106592	6.000000	77.270524	2.416116	2.000000	0.014727	3.178847	4.000000	0.094676	2.980146	1.000000	95.728373
4	1	32.873696	43.964560	31.250422	0.593362	0.393547	0.629581	1.884296	5.000000	0.170597	2.684670	5.000000	0.020529	1.448412	1.000000	95.245069	0.675465	6.000000	0.070071	3.730344	6.000000	0.091297	0.203440	2.000000	29.494794	1.606436	5.000000	0.010857	4.638189	4.000000	0.024527	1.564175	4.000000	32.396667
5	2	36.841830	8.612273	99.495863	0.840459	0.398276	0.223804	3.960732	1.000000	0.058624	0.949617	2.000000	0.015949	2.924937	2.000000	16.960732	2.269860	3.000000	0.010060	4.200843	2.000000	0.035413	3.335220	3.000000	22.514166	4.089203	2.000000	0.012768	4.748924	4.000000	0.066862	2.927154	5.000000	96.574666
6	3	14.007240	87.815358	98.330000	0.316347	0.781256	0.610384	0.911652	3.000000	0.011129	2.464193	3.000000	0.035689	0.837686	2.000000	80.761255	4.640349	4.000000	0.013400	0.746794	2.000000	0.011155	1.593633	2.000000	80.677299	2.536166	1.000000	0.013147	2.670796	3.000000	0.010159	2.628637	4.000000	77.031038
7	2	44.049743	66.695378	42.219569	0.837895	0.363935	0.220083	4.614391	6.000000	0.014287	1.921636	4.000000	0.010228	4.442904	5.000000	31.717847	0.841513	6.000000	0.014595	4.502000	6.000000	0.017327	0.173481	5.000000	37.896181	1.344696	6.000000	0.016552	1.292709	5.000000	0.022879	3.895923	1.000000	40.436264
8	3	41.750970	97.731674	79.374419	0.233521	0.768711	0.851577	1.522584	3.000000	0.012820	0.392160	6.000000	0.021271	1.409900	6.000000	80.039842	0.516062	6.000000	0.012558	2.361968	3.000000	0.012004	0.105076	4.000000	32.277955	0.918702	5.000000	0.114917	2.830646	1.000000	0.016960	0.941886	4.000000	46.238422
9	3	78.924610	69.775560	9.337720	0.491948	0.243067	0.903031	1.712503	6.000000	0.031163	1.191545	2.000000	0.013614	2.031660	2.000000	62.661446	2.422286	5.000000	0.047806	0.086709	6.000000	0.016560	3.763559	3.000000	3.900218	3.778412	6.000000	0.045345	2.909799	3.000000	0.010808	1.059124	2.000000	11.919441
10	3	7.795272	2.973189	48.935683	0.278682	0.390114	0.975241	2.387106	1.000000	0.016127	2.934956	5.000000	0.042487	3.825681	4.000000	39.608106	0.445914	2.000000	0.013835	2.288027	1.000000	0.028667	1.382807	3.000000	31.731561	0.076134	2.000000	0.140030	3.290075	2.000000	0.033886	4.289828	1.000000	27.160061
11	3	61.708476	15.179563	67.903556	0.761399	0.885140	0.621793	2.334390	5.000000	0.013128	0.714866	3.000000	0.011512	1.410178	5.000000	18.048555	4.741363	2.000000	0.050446	4.106210	4.000000	0.036656	1.487070	5.000000	12.001203	2.498011	6.000000	0.011792	3.074127	1.000000	0.017702	2.420074	6.000000	44.285319
12	3	62.992697	37.777969	44.451987	0.354710	0.549666	0.726139	0.957085	5.000000	0.013683	2.681217	3.000000	0.010732	4.430506	3.000000	50.020056	2.207704	5.000000	0.010478	1.977132	2.000000	0.014925	1.615313	1.000000	19.974485	4.085148	6.000000	0.010176	2.064283	1.000000	0.022226	3.704286	5.000000	86.553302
13	1	89.809195	18.556773	93.782723	0.669492	0.880198	0.145127	3.667194	4.000000	0.014368	3.847739	6.000000	0.026407	0.627991	1.000000	94.117415	3.391205	2.000000	0.016197	2.918119	1.000000	0.024294	1.271481	1.000000	16.875850	4.574679	2.000000	0.010227	1.094183	1.000000	0.011309	2.791960	1.000000	6.595306
14	3	92.031720	20.370114	31.360953	0.946637	0.573674	0.239783	2.769176	4.000000	0.137558	0.482652	6.000000	0.011608	2.725814	6.000000	32.025154	0.761028	3.000000	0.011027	4.082380	3.000000	0.016504	3.693251	1.000000	5.780698	3.162219	3.000000	0.039813	4.214074	6.000000	0.015550	0.706017	4.000000	42.178002
15	2	55.670319	91.511231	52.014860	0.182381	0.998784	0.789676	0.947283	6.000000	0.072669	0.987731	4.000000	0.016938	2.911384	1.000000	54.850168	3.494260	3.000000	0.025989	0.983869	2.000000	0.032274	2.456637	3.000000	32.806197	2.077839	5.000000	0.010041	3.415019	3.000000	0.018346	2.749334	6.000000	7.236057
16	2	21.722874	66.624416	92.744135	0.610920	0.627142	0.417106	2.605558	2.000000	0.011716	3.144215	4.000000	0.039030	1.750278	4.000000	58.033778	0.713375	6.000000	0.043167	0.167582	3.000000	0.013828	2.656582	1.000000	9.179969	0.231014	2.000000	0.029066	0.123617	5.000000	0.043180	1.798039	2.000000	9.874779
17	2	21.415838	59.940414	1.013264	0.879770	0.182196	0.165464	2.695366	3.000000	0.021050	1.220052	5.000000	0.017118	0.501734	3.000000	44.202869	3.479195	2.000000	0.014523	0.520286	4.000000	0.013393	3.487177	3.000000	10.224225	3.260338	2.000000	0.020708	4.360737	2.000000	0.010315	1.405952	1.000000	74.507079
18	2	33.312456	94.166080	7.450806	0.602403	0.132233	0.331747	1.026791	3.000000	0.013989	0.872714	6.000000	0.013954	1.307124	3.000000	62.249775	0.840274	6.000000	0.012249	4.282038	4.000000	0.044416	4.372631	6.000000	24.082329	0.535308	3.000000	0.016316	0.995860	4.000000	0.015418	3.211076	2.000000	9.033037
