872	13	0.097677	3.616987	4.768262	-6.959819	2.567666	0.511280	3.053851	5.067046	-6.758730	2.662051	6.689911	-9.413006	6.538242	5.294100	8.909850	0.339787	3.572629	4.876456	-6.913402	2.702618	0.441405	2.855979	5.080722	-6.727956	2.512472	0.316662	2.839212	5.040078	-6.756135	2.389013	0.221963	2.900004	4.994265	-6.793438	2.340021	0.001362	3.477854	4.772356	-6.949561	2.457473	0.256039	3.626293	4.827580	-6.938044	2.665697	0.039617	3.164428	4.868937	-6.886852	2.339232	-0.004710	3.323552	4.812371	-6.923736	2.386277	0.449603	3.410850	4.963082	-6.857283	2.730951	0.489571	3.290208	5.007706	-6.820727	2.724864
986	13	-3.031965	0.338225	4.756630	2.950903	0.534200	-2.990288	-0.093826	4.770048	3.223439	0.952417	-3.125194	1.365789	4.734522	2.849973	1.418813	3.168973	-4.909594	4.802588	4.239844	7.079077	-3.110903	0.958894	4.735288	2.696960	0.892542	-3.027510	1.405558	4.765362	3.238436	1.949843	-2.925799	-4.353261	4.802588	4.239843	7.079058	-2.966222	0.195394	4.779093	3.440736	2.338544	-2.946346	0.616355	4.795191	3.848524	2.470675	-2.971425	-0.088548	4.777002	3.389353	1.973125	-2.966373	1.094711	4.781590	3.479097	2.352131	-2.977689	-0.182345	4.774604	3.330605	1.523982	-3.076672	1.445722	4.750369	3.062107	1.719367
