1	2	1.777549	34.513942	84.882178	38.059663	0.862565	0.436906	0.389756	0.305015	0.956720	1.000000	0.017480	4.439542	3.000000	96.273785	6.098516	6.000000	0.064909	14.544487	6.000000	0.011710	15.710898	4.000000	0.033381	0.361604	5.000000	64.656420	0.576415	5.000000	0.020865	0.314521	3.000000	0.011730	2.112807	2.000000	85.254867
2	2	30.435448	70.743280	50.565527	24.337080	0.394966	0.882409	0.352171	0.793822	1.137079	4.000000	0.032814	1.456190	3.000000	8.247344	3.723345	5.000000	0.012338	34.163187	2.000000	0.046851	0.913644	2.000000	0.015965	0.042108	1.000000	16.396579	0.056481	6.000000	0.025489	0.477385	3.000000	0.010875	12.830713	1.000000	23.674380
3	2	84.121156	58.039476	44.343621	73.837093	0.629308	0.217838	0.797660	0.494602	1.052957	1.000000	0.012947	17.068278	1.000000	55.698281	13.308549	3.000000	0.045035	7.305489	2.000000	0.053380	15.141647	3.000000	0.015684	0.543260	3.000000	68.249988	0.175500	6.000000	0.012525	0.173464	5.000000	0.072177	11.452403	1.000000	82.647769
4	2	25.221856	56.784853	22.296631	2.532745	0.107069	0.404672	0.862565	0.436906	0.322439	3.000000	0.042922	11.567185	2.000000	29.116668	6.116356	6.000000	0.017480	13.452143	6.000000	0.010387	6.605786	1.000000	0.064909	1.136308	4.000000	85.395375	0.956720	6.000000	0.033381	0.313021	4.000000	0.015466	6.306263	5.000000	47.926233
5	3	45.566334	39.602258	54.730603	22.968863	0.450813	0.763401	0.108685	0.249886	0.218459	1.000000	0.021302	9.473375	6.000000	39.919563	4.202924	6.000000	0.223069	9.872664	6.000000	0.010493	18.522999	6.000000	0.031346	0.753241	3.000000	13.272684	0.550727	6.000000	0.011182	1.181952	5.000000	0.201555	8.076951	1.000000	6.332361
6	3	13.695312	22.409282	18.123037	89.585171	0.158512	0.759415	0.565163	0.413019	0.674095	1.000000	0.035582	4.952494	6.000000	74.994330	0.770265	4.000000	0.011226	31.907736	6.000000	0.015420	12.518442	5.000000	0.013772	0.437526	4.000000	30.822278	0.935819	4.000000	0.010882	0.617455	3.000000	0.013849	6.922558	2.000000	4.639361
7	3	56.545354	31.774812	84.329241	63.181093	0.752733	0.936525	0.736002	0.726656	0.570532	3.000000	0.010266	13.987655	1.000000	80.875009	1.509188	5.000000	0.024621	37.440890	6.000000	0.050097	1.371113	2.000000	0.061684	0.181079	1.000000	77.605509	0.126935	2.000000	0.016420	0.711516	5.000000	0.017751	16.276920	5.000000	65.605082
8	4	68.705272	26.560956	75.803598	67.410802	0.817130	0.930334	0.439015	0.756583	1.101239	6.000000	0.021175	12.394145	6.000000	43.376478	12.591507	4.000000	0.031703	51.627561	1.000000	0.160126	1.413552	6.000000	0.015534	0.053429	1.000000	9.400800	0.014029	5.000000	0.031634	0.807325	3.000000	0.060449	7.949618	3.000000	84.855197
9	3	74.564126	57.256152	45.026927	95.979965	0.424003	0.972242	0.667458	0.236693	0.195607	5.000000	0.011488	0.250555	5.000000	61.185975	18.482039	1.000000	0.299666	25.830724	5.000000	0.017640	17.182106	4.000000	0.026156	0.539412	4.000000	21.926225	1.204291	3.000000	0.012833	0.942053	3.000000	0.036956	8.651005	3.000000	93.784659
10	1	2.526086	39.125819	34.977412	67.110961	0.145598	0.321842	0.924965	0.981450	1.039332	4.000000	0.825591	1.565880	3.000000	51.090615	1.217818	3.000000	0.047831	46.992515	1.000000	0.242773	15.187570	1.000000	0.031879	0.985613	1.000000	1.021747	0.034970	4.000000	0.028868	0.635728	4.000000	0.014131	10.392082	3.000000	42.114614
