242	20	4.831402	-4.938036	4.636092	3.010861	-4.610726	-3.575399	-2.255767	-0.889488	8.144630	-1.553676	-3.697239	6.120772	-3.773132	-3.226485	-5.171797	1.613496	5.260705	-2.727127	1.948541	-1.210718	2.202532	-6.473242	-2.822543	-4.248861	4.831944	-3.409907	2.449503	-0.387099	1.189640	-5.373822	-3.563898	-4.490350	4.607305	-4.443626	1.838674	1.045660	1.105027	-5.915781	-3.992468	-5.233785	5.189792	-4.010049	0.704397	2.565512	1.751282	-7.792318	-3.365192	-6.014662	4.854769	-4.287387	0.938943	2.456844	1.526548	-7.180292	-3.616731	-6.027638	4.639523	-4.485213	1.309776	1.958615	1.327130	-6.569518	-3.827400	-5.776014	6.063321	-3.211065	0.901853	1.150721	2.344167	-8.120764	-2.709278	-5.134664	4.777792	-3.820354	2.327528	0.065147	1.011933	-5.445367	-3.805047	-4.690898	5.625089	-2.778063	1.609178	-0.892272	2.428994	-7.080303	-2.649892	-4.410828	5.471617	-2.746538	1.753247	-1.073711	2.347109	-6.839306	-2.712948	-4.332191	4.949640	-2.834603	2.271530	-1.108086	1.817961	-5.796329	-3.098878	-4.231830	5.197895	-2.729422	2.007315	-1.226510	2.148653	-6.353784	-2.862501	-4.231308	6.065571	-3.002914	1.115146	0.341924	2.505084	-7.826993	-2.579024	-4.823591	5.044738	-2.765177	2.159272	-1.201934	1.979267	-6.033035	-2.985190	-4.212142	5.909068	-2.876718	1.327351	-0.311342	2.535299	-7.512375	-2.568244	-4.609494	6.011135	-3.295218	0.839755	1.407816	2.280331	-8.191595	-2.773057	-5.252015	5.576667	-3.707241	0.664547	2.283056	1.981665	-8.194710	-3.103026	-5.765476	4.698267	-4.430113	1.170162	2.169102	1.394264	-6.776819	-3.758996	-5.890867
420	20	6.193082	-8.180412	6.819818	2.850721	-4.200097	-4.659627	-3.012306	-0.184549	1.687941	-0.078443	-0.841034	8.953371	-4.506054	-13.976264	-5.499016	5.643931	0.017256	1.746417	1.188630	7.431841	-9.461070	-9.678797	-3.992179	2.214913	-5.968725	-4.940160	-3.933034	0.825025	3.839433	-8.352487	6.371729	1.597690	0.405687	-1.786937	2.936854	7.923553	-8.515391	-7.920129	-3.700341	2.801881	0.431784	-1.809498	2.907174	7.912699	-8.530232	-7.881494	-3.647190	2.820377	0.527309	-1.694786	2.671964	7.910737	-8.602946	-8.063539	-3.619836	2.867698	-0.021069	-0.426723	2.585157	7.896457	-8.683548	-8.910166	-4.676591	2.350960	-0.220435	1.608409	1.468542	6.802707	-9.910167	-8.719886	-3.906135	2.005815	0.495799	-1.784369	2.780484	7.899773	-8.575534	-7.923894	-3.584650	2.856956	0.148831	-1.117718	2.860667	8.003419	-8.495192	-8.952243	-4.423925	2.557161	-0.165278	0.321912	2.234655	7.521992	-9.149168	-8.578646	-4.569183	2.150324	-0.233643	1.549488	1.517039	6.782441	-9.921876	-8.649708	-3.939106	1.996320	-0.163028	1.737995	1.339163	6.937376	-9.818706	-8.983793	-3.850412	2.053142	0.043037	1.721421	1.183288	7.501956	-9.408484	-9.769887	-4.034292	2.238739	-0.210672	1.641349	1.439505	6.821971	-9.897764	-8.768373	-3.888879	2.013377	0.447033	0.420802	1.584621	8.293010	-8.695257	-10.736479	-4.760450	2.653839	0.362611	-1.723191	2.965879	7.943653	-8.495480	-8.038174	-3.808185	2.768039	0.003627	-0.537157	2.633355	7.927124	-8.639247	-8.955313	-4.662715	2.382877	-0.184554	0.445402	2.173114	7.432513	-9.250270	-8.534929	-4.524798	2.121290
504	20	-7.166076	0.419811	-8.147303	-1.447451	-9.443786	1.650241	2.699554	5.538926	-3.563302	2.887697	-6.603584	-1.504038	-4.705792	-2.444802	3.445345	4.016389	-7.432162	0.027777	-8.729735	-1.778999	-9.435640	2.339367	2.921446	5.528449	1.044962	2.706647	-3.177100	-0.255640	-0.785687	-3.264871	-2.863584	8.194762	-7.102182	0.476761	-7.787807	-1.263109	-9.440309	1.423708	2.593634	5.563942	-4.804804	5.325572	-7.302480	2.171558	-1.567213	-3.225173	-2.227034	5.123987	-7.994590	-1.148639	-8.209301	-1.811997	-9.260694	3.406549	3.321822	5.696136	-7.254932	-0.721117	-7.916137	-0.267859	-8.844019	1.652428	2.447435	5.712996	-7.256094	-1.084679	-8.107847	-0.182472	-8.561959	1.869089	2.539176	5.739451	-7.901226	-1.960732	-7.944380	-0.904770	-8.419278	3.277704	3.282904	5.819903	-7.141827	0.193989	-7.185314	-0.779891	-9.351775	1.269035	2.404542	5.638670	-7.095283	0.400173	-7.386750	-1.012110	-9.415407	1.275418	2.475892	5.603515	-7.616453	-0.292809	-8.725152	-1.918280	-9.425425	2.740647	3.045244	5.555778	-7.435084	-2.014684	-7.972781	-0.403319	-8.141536	2.727591	2.989689	5.819851	-7.272707	-1.643932	-8.091346	-0.211430	-8.216434	2.284474	2.749502	5.784910	-7.748083	-0.545891	-8.574788	-1.975659	-9.410365	2.996387	3.136527	5.590111	-8.009508	-1.801448	-7.980173	-1.132829	-8.629810	3.401549	3.341095	5.801480	-8.053856	-1.437705	-8.089917	-1.557507	-9.047932	3.479147	3.365767	5.747333	-7.216016	-0.211326	-7.382152	-0.498934	-9.173715	1.401738	2.382261	5.676913	-7.844142	-0.750006	-8.436008	-1.975740	-9.386284	3.167606	3.206861	5.623582
