220	17	-7.946691	-0.068572	6.130346	-5.861101	-8.037842	0.109134	0.146458	4.288975	-6.032999	1.904778	-1.955287	3.654625	2.406921	-2.902541	-2.867020	-3.730756	-2.750552	3.652983	7.991960	-0.905476	-2.131047	-0.199408	-4.662341	-0.559376	-7.817422	-3.568312	3.786140	6.577065	2.660612	-3.487804	-7.206686	-4.601722	-2.951173	2.744669	8.090299	0.252443	-3.299369	-0.067527	-4.655789	-2.778494	-2.924293	2.689011	8.080114	0.135029	-3.499031	0.066733	-4.523737	-3.088025	-2.872060	2.668619	8.070314	-0.016698	-3.601355	0.182947	-4.377759	-3.332538	-2.692095	3.177985	7.973401	-0.743360	-2.845788	0.435505	-4.249495	-2.362558	-2.932280	2.880508	8.114186	0.337164	-2.874705	-0.333141	-4.793388	-2.215788	-2.699354	3.070302	7.986578	-0.666038	-2.973670	0.430447	-4.206534	-2.660587	-2.719387	3.698087	7.962371	-0.976701	-2.271009	0.047059	-4.572492	-0.814220	-2.693520	3.523659	7.947848	-0.933532	-2.502726	0.332029	-4.427371	-1.424494	-2.860113	3.152586	8.110515	-0.028839	-2.163380	-0.761034	-4.832049	-1.185841	-2.837819	3.268477	8.079731	-0.340167	-2.017210	-0.703613	-4.809608	-0.812894	-2.873155	3.084040	8.123123	0.138822	-2.318946	-0.705488	-4.837169	-1.452261	-2.848122	3.216878	8.093533	-0.208964	-2.061079	-0.746403	-4.821208	-0.957137	-2.852856	3.192150	8.100311	-0.140118	-2.093978	-0.758867	-4.825960	-1.039816
779	17	-10.433244	4.506909	4.194548	-5.760277	-0.608737	4.989311	-4.840767	-4.126746	-0.772177	-5.745221	6.569000	-0.766979	6.366585	-5.293343	-3.883198	1.417599	0.663025	-5.496487	6.470112	-1.267442	7.149419	-5.258961	-5.277107	1.269695	7.171940	-3.900546	-1.340469	-6.453487	8.606530	-2.691234	-4.605321	3.972955	-6.674143	0.143926	5.086690	-10.149870	-3.359927	6.216964	0.885374	-4.599889	0.528300	-6.994946	6.480865	-3.509622	7.103752	-4.829622	-4.095430	1.566461	-4.314030	4.484240	-1.704988	-3.561615	2.802042	5.693397	-5.504072	-3.469843	0.556148	-5.448166	6.478884	-1.067910	7.074547	-5.273363	-5.302323	1.261891	0.807137	-5.694853	6.460401	-1.818817	7.341277	-5.208876	-5.149772	1.306708	0.383094	-7.086302	6.494784	-3.193743	6.704072	-4.739096	-3.780265	1.634660	0.798874	-5.659980	6.461036	-1.732757	7.313052	-5.217431	-5.172333	1.300170	-0.099773	-6.796091	6.529078	-2.453860	5.859463	-4.660229	-3.222713	1.738796	0.656485	-6.675790	6.468117	-3.604707	7.396259	-4.951455	-4.462588	1.483075	0.478425	-7.051058	6.485812	-3.402118	6.971876	-4.793402	-3.976225	1.592643	-0.927543	-6.268229	6.564313	-1.723028	5.943916	-4.807689	-3.087909	1.705887	-0.550518	-6.499695	6.549934	-2.039315	5.842269	-4.708366	-3.067013	1.745669	0.461165	-5.424637	6.487762	-0.920335	7.016218	-5.283103	-5.306225	1.259045
