90	22	-6.179095	3.699007	-1.446951	-6.645284	-1.140773	3.808938	2.867237	-6.959824	-2.455543	3.088436	6.044516	-9.585457	3.519209	-1.080318	-4.055802	-9.544653	-5.967376	1.978650	-0.600322	-7.094809	0.119810	3.391760	3.001835	-8.452503	-6.131258	2.704014	-0.961106	-7.209427	-0.445315	3.589682	2.890877	-7.475505	4.129290	0.858948	-5.530060	2.819114	-2.581893	2.752978	-0.999798	-12.338359	-6.176192	3.437952	-1.322919	-6.825280	-0.959958	3.753918	2.867120	-7.041901	-3.632471	1.513772	0.714596	-7.246442	-0.781415	2.179920	4.398868	-7.544169	-3.148574	0.578343	0.884500	-6.206312	-0.599195	2.329045	5.133848	-6.182233	-4.162769	2.154556	0.438006	-7.709410	-0.939821	2.255337	4.093002	-8.151064	-3.190404	0.409119	0.839244	-5.927387	-0.487709	2.412387	5.288526	-6.120519	-3.804552	0.365848	0.474863	-5.234118	0.048343	2.686056	5.182586	-7.464605	-6.109626	4.047328	-1.490559	-6.866889	-1.685604	3.777504	3.011235	-7.052684	-6.175483	3.853047	-1.509437	-6.575969	-1.272030	3.835015	2.879020	-6.933587	-3.408417	1.216609	0.811264	-6.960864	-0.741739	2.189203	4.602620	-7.094095	-3.288974	0.320907	0.768311	-5.694478	-0.363138	2.488805	5.365910	-6.261508	-5.516851	1.301244	-0.264243	-6.491054	0.515541	3.142880	3.458730	-9.620916	-5.332391	1.139528	-0.177330	-6.293609	0.549413	3.074797	3.664018	-9.744751	-4.733655	2.904561	0.039069	-8.135455	-1.281443	2.475699	3.888639	-8.222739	-3.517579	1.367301	0.765694	-7.111547	-0.760620	2.180579	4.494675	-7.330441	-4.314355	0.562073	0.240759	-5.338333	0.319241	2.809768	4.740443	-8.611643	-6.171394	3.280391	-1.245393	-6.933939	-0.854844	3.719495	2.870371	-7.106693	-5.805258	1.655163	-0.441083	-6.848292	0.345513	3.281125	3.151390	-9.054997
313	22	4.769524	-10.815228	5.125957	-5.993360	-6.281456	5.162155	-1.520780	-2.892230	1.684690	-7.045617	6.312574	-2.055661	-6.295268	-2.632641	-0.336032	2.036417	7.145356	-4.378232	-2.478658	-5.363204	-5.214170	5.136002	4.697987	-2.496179	7.411400	-4.415163	-1.362987	-6.694763	-5.204822	4.971015	1.884922	-2.023535	7.137016	-4.384671	-1.220893	-5.643915	-5.152582	5.053834	3.637482	-2.929018	7.157590	-4.378335	-2.818704	-5.381320	-5.235037	5.139934	4.699731	-2.388165	7.271198	-4.433767	-0.981373	-6.686525	-5.173786	4.968197	2.004663	-2.550011	1.623460	-6.777235	6.360823	-1.946618	-6.097900	-2.525997	-0.308115	1.949788	1.448802	-6.436945	6.719461	-1.904781	-5.399512	-1.957869	-0.384948	1.685912	1.787025	-7.565019	6.339393	-2.303225	-6.542954	-2.688765	-0.423036	2.178035	7.421198	-4.390263	-2.187995	-6.098494	-5.307957	4.999509	3.117380	-1.638917	1.709104	-7.956853	6.868232	-2.737839	-5.690195	-1.767133	-0.692273	2.054162	7.303127	-4.382147	-2.921096	-5.706297	-5.333088	5.048625	4.113348	-1.865156	7.139790	-4.378254	-2.192005	-5.360676	-5.198283	5.125163	4.641258	-2.589054	1.520979	-7.174743	6.859826	-2.331310	-5.363878	-1.696478	-0.568340	1.783285	7.256347	-4.434677	-0.949973	-6.659690	-5.171489	4.969310	2.047872	-2.603233	1.868560	-8.075132	6.559744	-2.629533	-6.492715	-2.428264	-0.571933	2.289096	7.178514	-4.378587	-3.112932	-5.418564	-5.259283	5.131070	4.652585	-2.276084	7.173951	-4.423584	-0.846172	-6.341772	-5.156222	4.989408	2.512686	-2.902761	7.137152	-4.378429	-1.949653	-5.370924	-5.185442	5.112100	4.527627	-2.671910	1.447142	-6.496703	6.747844	-1.944513	-5.367481	-1.908742	-0.407294	1.681976	7.214002	-4.379212	-3.266475	-5.490030	-5.290298	5.106692	4.538890	-2.136317
690	22	-3.611435	-2.150441	2.023036	-6.235711	7.899952	0.475286	-4.423787	-0.581108	-0.520624	-3.947724	-1.572947	-9.136947	9.466920	1.633034	-6.508395	4.887941	-4.157792	-3.759939	3.597268	-7.685645	4.386335	4.931449	-2.133818	-5.072472	-3.565978	2.036277	1.565476	-6.043097	7.274662	-0.804931	-8.956833	-2.128115	4.796847	-2.253617	-2.991170	-3.366018	5.702058	-6.501214	-4.001823	1.351846	-3.097380	1.498107	-2.311837	-7.156730	5.254075	-1.526819	-8.494723	4.999111	-0.322763	-3.726818	-1.476297	-8.900364	9.688434	1.190869	-6.660187	4.888160	-4.094962	-7.288561	1.772614	-12.306617	5.454613	3.356910	-7.093922	2.876665	-0.844538	-4.272595	-1.534270	-9.516350	9.100467	2.199244	-6.271668	4.779408	-5.930217	-7.978054	2.987319	-11.457446	3.163626	2.710971	-7.647630	1.554493	-3.768920	-3.417296	3.439920	-6.377109	6.412431	1.002681	-3.477073	-0.929297	-5.589810	-8.060806	2.592270	-12.215528	3.753295	2.900966	-7.809600	1.934010	0.784132	-2.492513	-0.447173	-7.561154	10.948080	-0.321291	-6.987161	2.156119	-1.756330	-4.846176	-0.411893	-10.528125	8.065460	3.132319	-5.755192	4.313354	-3.650001	-2.227366	2.113058	-6.247357	7.797597	0.508031	-4.335480	-0.611306	-3.810407	-5.354233	4.009500	-6.400439	4.876950	1.689350	-4.107730	-0.380431	0.216713	-3.148393	-1.014621	-8.235562	10.275440	-0.064587	-7.050232	4.155281	-3.006319	-1.674229	1.477527	-6.260866	8.805238	0.267915	-5.021565	-0.377904	-2.408230	-5.541678	0.467344	-11.178657	7.323436	3.484850	-5.844032	3.915850	-2.974681	-1.660455	1.462236	-6.268774	8.841824	0.261754	-5.040078	-0.371414	-3.450269	-1.947758	1.787628	-6.213154	8.212784	0.388182	-4.668165	-0.498429	-3.759164	-2.718302	2.687441	-6.321731	7.217404	0.715353	-3.852356	-0.784813
771	22	-5.299073	1.493400	-5.345193	1.290650	-5.171710	1.735846	4.088436	-4.514259	-3.385216	1.596851	-4.771609	0.449642	-3.680367	3.439785	3.910183	-3.543058	-3.722694	1.022093	-5.204742	0.722873	-3.397985	3.778646	4.140870	-3.148703	-4.750161	1.840542	-4.886326	1.001251	-4.816328	2.037909	3.821075	-4.409810	-5.396854	1.347505	-5.526607	1.363049	-5.242420	1.739080	4.191884	-4.496109	-4.998489	1.725866	-5.044257	1.122442	-4.970158	1.884180	3.910497	-4.471495	-4.774801	0.692446	-5.944295	1.163501	-4.033504	3.244025	4.326246	-3.471193	-4.430746	1.930482	-4.745303	0.851491	-4.619475	2.255528	3.749676	-4.310602	-3.467278	1.269423	-4.984956	0.572167	-3.454233	3.720602	4.048462	-3.265829	-3.538015	1.808314	-4.665094	0.462919	-3.934201	3.108791	3.802958	-3.804210	-4.050942	1.960436	-4.650185	0.675580	-4.369420	2.553377	3.720197	-4.156379	-4.038445	0.844963	-5.438977	0.867579	-3.469944	3.704956	4.210328	-3.144646	-3.379415	1.477866	-4.842385	0.481049	-3.579857	3.568026	3.963727	-3.427180	-3.764026	1.915313	-4.631878	0.547585	-4.151043	2.827790	3.743204	-3.994096	-5.428240	1.038426	-5.882110	1.425908	-5.172955	2.062501	4.350989	-4.307824	-4.447501	-2.819764	-3.727826	6.623908	-1.504109	2.231941	5.490754	-4.594917	-5.072049	0.738551	-6.061413	1.283508	-4.441745	2.906849	4.364371	-3.744006	-5.212610	0.796298	-6.067755	1.342048	-4.686192	2.680922	4.377976	-3.913774	-4.334077	0.743732	-5.654677	0.989115	-3.630240	3.565958	4.261213	-3.221955	-5.353883	0.905617	-6.005712	1.400877	-4.979376	2.356182	4.379053	-4.132724	5.749432	-1.899212	-1.023567	-0.672439	-4.174536	-0.327319	6.219918	-6.874155	-4.552207	0.702995	-5.807228	1.075580	-3.803611	3.426005	4.294548	-3.324568
974	22	-8.917359	4.095146	3.357906	3.095041	0.918655	-9.715338	-4.132751	-10.099715	-8.091342	2.353065	2.616744	-2.943715	3.793703	-7.342840	-1.878560	-4.497974	-7.075049	3.116096	3.301395	-1.428686	-4.210963	-8.163317	3.345519	-5.348681	-7.547786	3.371991	0.379735	-2.115167	-1.448809	-7.864385	-0.788689	4.568249	-6.447165	5.957421	2.802453	1.847374	-1.729908	-6.433459	-3.566724	-2.499356	-5.708530	5.669547	3.703014	2.242933	-2.565486	-6.327927	-4.951985	-2.941779	-6.564824	4.704804	4.178217	3.532196	-0.215072	-7.868591	-3.662980	-7.020930	-6.798412	1.838433	1.688119	-0.174849	2.557593	-9.760252	-4.439023	-3.228871	-7.105562	3.776885	1.243108	-1.066388	1.234902	-9.156446	-1.288477	-2.797959	-8.668801	4.198983	3.475020	3.266244	0.777109	-9.499668	-4.042750	-9.781763	-5.778172	5.705894	3.620307	2.194353	-2.490157	-6.308451	-4.867510	-2.863215	-5.835770	5.079593	4.385712	3.061392	-1.671282	-6.931195	-3.802099	-4.620403	-7.063011	1.763970	1.815251	0.088172	2.853766	-9.916748	-5.084741	-3.731620	-7.648366	1.792230	1.987419	0.438253	3.076096	-10.109561	-5.698542	-4.684730	-7.540071	4.925865	1.112589	-0.979174	0.735327	-9.046386	-0.229323	-2.765020	-6.965057	6.133409	1.687492	1.432128	-0.973540	-7.346106	-2.113991	-2.315953	-9.378557	3.594403	2.963116	2.387522	1.438833	-10.247458	-4.516810	-10.408023	-8.228090	4.331577	3.645018	3.460570	0.571389	-9.150930	-3.926401	-9.226174	-7.874468	4.417744	3.764390	3.549256	0.422400	-8.885553	-3.853834	-8.788945	-9.113585	2.494617	2.444698	1.353477	2.394281	-10.411441	-5.329670	-8.074636	-6.321816	4.770332	4.265947	3.468908	-0.421122	-7.630582	-3.639901	-6.555743	-7.448704	5.994722	1.018258	0.695043	-0.266607	-8.723665	-0.782082	-2.457723
