52	9	5.382801	-2.350657	2.182914	-8.079889	7.121909	-1.297402	-2.545991	-3.616800	2.032841	-4.883635	1.181137	-0.369305	-7.211067	3.575314	-3.426594	6.706435	-0.915810	-5.860390	0.222139	3.603881	-7.611989	5.310378	-5.173694	6.780682	1.445636	-6.122741	0.559792	1.176749	-6.807968	3.557598	-3.962058	6.351634	-0.119765	2.144701	8.107216	-13.076277	0.439429	0.546615	-8.899420	0.101423	1.301443	-4.892105	1.349204	0.233896	-7.976651	3.821193	-3.270366	7.516234	1.868351	-3.034144	0.255526	-4.673530	2.792992	-1.293371	-2.899524	6.296260	0.420577	-6.335000	1.209769	1.127146	-7.529393	4.047873	-4.087379	6.797367	-1.857619	-2.002658	0.447489	-5.776757	-1.395985	-0.789078	4.542789	8.366945
55	9	-5.760425	5.558335	5.142873	-3.266292	-6.424650	-5.201719	1.560472	-2.798554	2.240488	4.035727	-1.132330	-5.171176	3.658978	-6.978854	-5.080985	-2.063253	2.139367	4.204031	-0.939666	-4.790532	3.601856	-6.930515	-5.126216	-2.141627	1.770588	4.313737	-0.631849	-4.214504	3.469710	-6.964552	-5.202419	-2.139301	2.602362	4.065512	-1.331134	-6.186269	3.596481	-7.317965	-5.055115	-1.453970	-2.493847	4.362442	-0.038330	-2.250954	4.399931	-6.109486	-1.067142	0.034727	4.107431	4.475013	-1.070780	-6.354310	2.752349	-8.054085	-4.700731	0.044665	0.789677	4.331422	-0.363047	-3.203348	3.414566	-7.039972	-5.269839	-2.118238	4.840156	4.619818	-0.839786	-5.953174	0.990760	-7.886457	-4.002809	0.880540
69	9	2.193459	-2.363830	-5.734259	3.594779	-3.409018	-2.224741	3.639862	-12.305181	3.800709	2.115625	-5.564983	0.263843	-3.091192	-2.846130	1.594229	-15.817786	4.638711	-1.240489	-3.448039	1.249842	-2.788370	2.733522	0.129899	-12.966375	5.408318	6.054527	-5.946245	-1.135626	-1.693637	-1.276063	-0.557294	-15.493414	5.524422	-1.461034	-3.307187	3.356511	-1.931582	2.229591	-2.239875	-11.472517	6.426674	-1.804902	-3.045486	1.490742	-0.611445	2.698357	-1.802856	-12.328313	5.692959	-2.466559	-0.528865	-0.215906	-2.094160	5.079966	0.014593	-14.174647	5.727280	-2.625136	-0.772187	0.532969	-1.635988	4.872937	-0.989214	-12.988392	4.756149	-1.414467	-3.350929	1.556121	-2.982420	2.626251	-0.066191	-12.724186
225	9	6.538062	-8.145827	-5.670901	1.235068	5.604163	-1.219410	-5.655408	0.206925	7.505611	-9.917955	1.000350	0.766533	-1.958778	4.159405	-4.615800	-2.007716	4.239424	-3.254922	-3.198029	-3.035448	2.979873	0.249339	-7.043316	1.376068	-1.737606	-14.383759	2.858164	-0.359205	2.802201	3.554472	-2.733294	-0.779924	-1.124293	-7.711388	1.215649	-6.793134	1.423860	3.472809	-2.397965	2.346086	-0.121871	-8.282508	-0.000629	-9.204266	2.121745	1.973618	-3.813033	3.776370	6.032942	-8.901069	-2.080260	0.931389	-1.525099	2.697092	-7.804961	2.312930	-1.290848	-7.890994	1.165379	-6.480492	1.715926	3.506836	-2.715033	2.026121	-3.567210	-6.909986	-3.263323	4.682397	0.774825	2.048899	-4.581374	4.262788
455	9	-2.524787	-5.787614	-3.479435	-1.933230	-5.840412	5.512862	4.435707	1.971245	4.300147	3.805942	-9.412932	-2.539872	-1.519076	-8.157855	3.789823	-3.930472	-6.612305	-2.865029	3.091723	0.526143	-9.073269	2.886432	1.772514	-2.317247	-5.037480	-4.767623	4.486044	-0.120723	-7.858148	3.900496	1.183381	-0.937061	-5.163892	-4.282590	4.398577	-0.055824	-8.037134	3.854623	1.156917	-1.071853	-0.553862	-9.890017	2.170762	4.689461	-8.272847	-1.568861	4.155093	0.145255	-0.516696	-9.830649	2.195544	4.798896	-8.193637	-1.410474	4.159453	-0.120010	4.274303	3.150951	-4.207383	-1.128544	4.461528	-5.364510	-5.010975	-1.409513	-6.304145	-3.039558	3.447010	0.391517	-9.220389	3.164551	1.577427	-2.153000
499	9	2.469384	3.135264	3.585457	-8.044242	-2.246737	-0.986225	-4.191515	-6.702910	-3.655195	1.036785	4.033712	-3.232526	2.836999	0.330965	-6.616408	-10.292595	-0.415930	3.833964	3.514845	-10.629226	-7.875661	-3.814170	-6.366981	4.009903	5.749474	-0.670606	6.623381	-3.707458	-0.510527	-1.743538	-1.573535	-6.978717	-4.098121	2.300866	4.225078	-4.450523	3.253357	-0.139199	-6.210749	-6.762866	-3.611780	0.822825	4.477136	-3.346937	1.923459	0.661577	-6.933443	-9.895873	-3.843370	1.601989	3.828048	-3.635243	3.702325	-0.163313	-5.974334	-9.187703	-3.682709	1.136161	3.930196	-3.257388	3.115703	0.211740	-6.478612	-10.230970	-3.718519	1.251742	3.855938	-3.320792	3.358864	0.090512	-6.325871	-10.075857
535	9	-2.562522	-4.907615	-0.144741	4.529339	-4.389222	3.064127	4.858318	-5.230702	2.263110	-7.482378	-0.445399	4.501059	-5.937999	-0.683003	8.754729	-4.560222	-5.700215	-10.339251	2.510110	4.703472	-8.495729	5.596775	1.386186	-5.745264	-2.357810	-5.305637	-0.348506	4.354316	-4.655805	3.562008	4.914610	-5.064939	-2.064653	-5.012669	-0.345453	4.493437	-4.197316	2.396766	4.902756	-5.090990	-2.623233	-4.955633	-0.153104	4.494914	-4.485346	3.332676	4.859352	-5.224384	-2.553627	-5.179686	-0.252815	4.396797	-4.677667	3.738399	4.889128	-5.134807	-2.250345	-5.333566	-0.393101	4.343149	-4.605692	3.384641	4.923540	-5.038566	-2.640968	-5.009241	-0.171362	4.465773	-4.558946	3.519187	4.864165	-5.207782
998	9	-4.630403	-1.972413	-2.079373	-6.497842	2.171783	3.603949	-2.548200	3.070427	-5.750080	0.280585	-3.882083	-5.654482	1.578085	-2.875707	4.025839	5.971750	3.532286	-2.367235	-2.086986	-4.348112	3.463909	2.370103	-5.362530	-1.791537	4.082048	-2.201637	-2.076937	-4.353026	3.133310	2.627287	-5.496853	-2.261964	4.346171	-3.386815	-2.470829	-4.420270	3.377196	2.776274	-5.238655	-1.866532	4.191022	-2.258513	-2.099192	-4.356900	3.096040	2.683670	-5.494019	-2.295247	4.433967	-3.334948	-2.451342	-4.415062	3.310542	2.824603	-5.268259	-1.955514	4.275300	-3.394325	-2.474656	-4.422482	3.421930	2.737099	-5.220266	-1.804410	3.877032	-3.165926	-2.387628	-4.410121	3.573811	2.533361	-5.176404	-1.569172
