320	16	-3.706921	-3.277273	4.493471	-6.065051	2.139966	-1.398938	-6.486126	5.266382	3.637288	-3.298197	-4.632222	-6.162005	-2.484606	-6.467002	2.267354	5.446204	5.029481	0.767033	-4.445360	-4.419102	0.636910	-8.561126	-8.628425	6.737612	-2.968442	-3.227217	-5.149010	-3.743961	6.133770	-1.640097	0.044063	7.528023	-2.978936	-3.214317	-5.373875	-3.805539	6.038928	-0.369626	-0.070534	7.528803	0.200165	-4.760589	-0.949007	-4.429593	1.099861	-7.708975	-0.569986	8.825274	-3.237688	-3.419121	-2.875673	-1.906540	6.145196	-1.118207	-0.709421	7.319328	0.152225	-1.695415	-3.553376	-3.302323	0.972167	-7.450519	0.165514	9.729536	4.936030	0.332717	-4.655575	-4.709881	0.889300	-8.152943	-7.046364	6.803219	-3.342787	-3.573854	0.964145	-5.545445	-2.162496	-0.881441	2.092561	4.570071	2.796961	-1.887089	-1.836020	-6.094398	1.577959	-7.977887	-3.996620	7.088884	5.001089	0.954997	-4.365977	-4.285312	0.497066	-8.442108	-8.971266	6.865246	-3.123177	-3.607923	-5.193849	-3.170929	5.908146	0.617148	-0.529227	7.338262	0.480459	-1.211558	-4.733020	-3.116851	0.729064	-7.777238	0.143823	9.710495	4.590124	-0.276828	-4.687811	-4.957573	1.159566	-7.151437	-4.896045	7.000306	4.907449	0.238906	-4.692518	-4.757693	0.935598	-7.970680	-6.654762	6.837846
445	16	6.434767	0.704860	-2.937921	-0.785432	-4.603552	-2.780765	-5.031344	9.777659	3.463896	-1.610047	-2.362955	-4.870713	-4.657802	2.786948	-3.638242	5.605288	5.861160	0.704755	-3.746396	-0.547761	-4.752288	-2.659523	-2.424940	9.668192	3.026334	0.592735	-3.548704	-0.740928	-4.908326	-1.888938	-0.412115	10.050798	5.259688	0.690980	-3.891507	-0.545583	-4.757411	-2.547872	-1.894978	9.696952	6.566865	0.613123	-2.302306	-1.274181	-4.413607	-2.515966	-5.517942	10.023426	6.513962	0.673461	-2.601294	-0.986509	-4.514957	-2.709420	-5.780618	9.879192	2.478803	0.514374	-2.852838	-1.014220	-5.131744	-1.552395	-0.390585	10.265271	2.437875	0.496912	-2.245285	-0.949493	-4.880083	-1.356033	-0.989596	10.452152	2.531141	0.491151	-2.161466	-0.945787	-4.806519	-1.337927	-1.156933	10.485459	6.542653	0.653050	-2.473463	-1.091090	-4.476164	-2.648975	-5.806634	9.931357	6.246525	0.714005	-3.488584	-0.592950	-4.718504	-2.740647	-3.183624	9.680530	4.697902	0.676741	-3.934134	-0.562529	-4.750586	-2.430539	-1.506484	9.748946	5.788226	0.703090	-3.772675	-0.545371	-4.754394	-2.646107	-2.344503	9.669762	6.416611	0.708874	-3.017923	-0.748766	-4.622678	-2.784741	-4.769301	9.758920	6.062986	0.470627	-2.097271	-1.703219	-4.286060	-1.911230	-3.635641	10.345803
525	16	5.439919	-2.802363	2.051996	-7.038342	-5.162926	1.456734	0.560744	-0.674786	-4.554229	3.815390	-4.258705	-5.360477	-3.410067	3.785091	4.858535	-2.461998	4.279424	5.059365	-1.933528	-5.035548	-6.766112	2.718817	-0.876682	-6.274862	0.072768	-3.518600	2.177775	-8.665215	6.069122	-2.735328	4.334770	-4.737474	0.909479	-5.714675	1.988190	-9.719738	5.499874	-3.707347	2.855860	-4.439050	0.309337	1.974450	-2.860913	-6.218887	4.425631	-1.860464	4.047564	-5.376764	0.337357	1.851181	-2.591993	-6.025038	4.501540	-1.732041	4.107062	-5.257289	0.445826	1.604683	-2.382849	-5.869597	4.575466	-1.621649	4.076986	-5.051578	0.319149	2.035973	-3.175014	-6.431157	4.341763	-1.985740	3.936339	-5.456053	5.470799	-2.445521	2.276586	-6.465958	-5.407812	1.634803	0.440009	-1.130682	5.454203	-2.884514	1.533984	-7.659004	-4.776273	1.315756	0.589976	-0.021585	0.447847	1.805152	-3.199890	-6.332828	4.388812	-1.947328	3.800977	-5.237569	6.108101	-0.179677	0.787273	-5.843075	-4.940908	3.016410	0.327034	-0.933525	5.527470	-1.809344	2.281075	-5.936367	-5.495205	1.762669	0.315400	-1.448031	0.488622	1.580223	-2.573136	-5.958579	4.547773	-1.697750	3.975153	-5.027809	0.376117	1.963865	-3.313426	-6.470229	4.326021	-2.014311	3.831253	-5.395864
