391	24	-5.499347	-1.964554	-5.448735	-1.684023	6.171585	11.331903	-5.425264	0.532889	2.058138	-7.683101	-4.224116	4.458640	-0.384685	1.631815	-7.135603	-10.701583	-0.783351	-9.576036	-1.044633	-6.256137	7.022376	4.760392	0.550715	-11.313807	-2.230599	-7.580630	1.183438	3.772810	-2.210804	3.797184	-5.524679	-11.470347	-5.291717	-5.330471	-4.704488	2.804690	2.478799	9.141336	-3.697009	-5.361907	-3.663824	-7.295438	1.906588	2.993629	-2.180573	4.173237	-5.733357	-11.681180	-1.007535	-7.237680	1.650006	2.616210	-2.041154	3.671263	-5.501554	-12.733328	3.991611	-7.584354	-3.686527	4.902150	-0.002700	0.170370	-6.489918	-10.548822	2.416287	-7.720751	-4.484038	4.574166	-0.273337	1.505952	-7.217979	-10.689686	1.377122	-7.390515	-2.809429	4.137747	-0.660070	1.325253	-5.912805	-10.696577	1.738232	-7.612436	-3.735903	4.334350	-0.504512	1.730794	-6.852402	-10.706271	3.458897	-7.695648	-4.248409	4.842868	-0.029197	0.939073	-6.949926	-10.612444	1.487009	-7.491361	-3.148383	4.209027	-0.615191	1.608595	-6.312026	-10.703484	2.956013	-7.731891	-4.491934	4.723309	-0.134010	1.273119	-7.153252	-10.658279	2.703181	-7.732846	-4.532109	4.656295	-0.195858	1.392500	-7.204268	-10.675145	1.342093	-7.270468	-2.456233	4.074087	-0.580189	0.802429	-5.474625	-10.679260	-2.602400	-7.080059	2.227938	2.683142	-2.119032	4.215513	-5.728429	-13.364347	3.369803	-7.494120	-3.081139	4.582383	-0.102838	-0.236117	-6.121762	-10.583495	-0.569783	-7.535324	0.874917	3.661077	-2.115986	3.511893	-5.117832	-11.633022	3.984958	-7.554610	-3.513956	4.852543	-0.027949	-0.045631	-6.365218	-10.546889	-0.169823	-7.460448	0.841359	3.252905	-2.041686	3.275629	-5.023270	-11.492611	-0.704682	-7.293526	1.430716	2.709218	-2.028647	3.486476	-5.405461	-12.411348	3.342196	-7.708431	-4.321834	4.817020	-0.050761	1.032443	-7.009835	-10.624544	2.549060	-7.433677	-2.749166	4.339180	-0.163208	-0.065469	-5.885103	-10.621800
636	24	-2.568117	-6.038155	-9.738998	6.761115	5.343278	2.792024	-4.341661	-2.534804	-4.183292	-6.762146	-2.352230	-0.894173	3.093495	-6.721974	0.617670	8.198794	-5.117683	-13.494112	-3.532303	2.406092	3.536370	-3.132902	-3.352560	5.168271	-4.225680	-6.744619	-2.344749	-0.999705	3.651205	-6.757933	0.392251	8.209628	-4.119371	-6.348073	-3.385915	-0.980355	2.046973	-6.602442	2.179334	7.508426	-2.929878	-5.926662	-2.174504	-2.880289	6.508509	-5.535501	-1.713455	8.325532	-4.131262	-6.700618	-2.549833	-0.809841	2.276193	-6.650857	1.079971	8.084088	-4.268215	-6.692058	-2.349939	-1.124747	4.120181	-6.782445	0.210606	8.203235	-3.934308	-5.886821	-5.055935	-1.799091	2.797014	-6.417952	3.140695	6.930248	-4.454081	-6.256948	-2.140214	-1.773474	5.344092	-6.822999	-0.230408	8.164381	-4.357578	-6.502113	-2.291572	-1.424574	4.838686	-6.809913	-0.056227	8.181368	-4.145095	-6.734687	-2.444749	-0.823794	2.513783	-6.674618	0.905893	8.142251	-4.120252	-6.482279	-3.117820	-0.889528	1.991955	-6.607823	1.817359	7.715688	-4.292096	-6.649899	-2.345329	-1.201002	4.344576	-6.792368	0.124702	8.197302	-4.129633	-6.694227	-2.569394	-0.809213	2.246025	-6.647563	1.108111	8.073197	-3.149024	-5.883341	-3.815088	-3.361937	6.237966	-5.726345	1.086627	8.176204	-3.190069	-5.881957	-4.079550	-3.406386	6.031824	-5.634195	1.437929	8.072667	-4.431101	-6.314195	-2.180553	-1.689407	5.240751	-6.820563	-0.193224	8.167818	-4.123927	-6.661537	-2.667546	-0.811339	2.132026	-6.634254	1.240315	8.017307	-3.058040	-5.909568	-1.769492	-2.886533	6.532330	-5.482592	-1.988002	8.226789	-3.111011	-5.889317	-3.577974	-3.307650	6.385378	-5.781458	0.727279	8.258620	-3.228341	-5.886710	-4.328895	-3.431643	5.823719	-5.530837	1.722531	7.966477	-4.262938	-5.767891	-1.019971	-3.190753	6.547367	-5.795610	-1.763626	8.070774	-4.066914	-6.031013	-4.131360	-1.325865	2.354265	-6.567326	2.900191	7.104572
838	24	-9.016388	2.770109	-0.780338	1.362042	-9.763196	-2.275164	4.594979	0.181975	-6.919184	-4.617516	3.161070	-3.354878	-6.766363	-5.379651	3.877032	2.780330	-4.203919	4.369903	4.745932	-2.764547	-3.602913	1.670741	-2.711677	-3.015086	-6.600379	-1.101506	1.293412	-2.006290	-5.811873	1.790867	2.786468	1.109575	-5.098069	1.033129	-1.660198	-0.801893	-2.664692	5.496547	3.627280	-0.600684	-9.277979	-1.343151	3.308025	1.800549	-12.857553	-10.312698	-1.134315	6.678558	-5.814400	0.147940	-1.104339	-0.743044	-3.652132	4.413765	3.609799	1.215742	-6.905739	-1.514444	1.410171	3.835005	-7.112056	-3.978427	4.883670	-0.431898	-8.404283	2.587279	-2.236226	0.285689	-5.719842	3.373610	3.713757	-0.577471	-6.828895	-1.448130	1.341944	3.711396	-7.123347	-3.955718	5.078249	-0.379637	-6.211347	-0.240732	-0.593967	-1.103471	-4.308889	3.617485	3.332799	1.580650	-6.902241	-1.498990	2.142218	-1.389890	-6.268127	1.015127	2.680390	0.781008	-6.682955	-1.246947	1.210431	3.456901	-7.199965	-3.840516	5.382957	-0.277489	-5.433207	1.458789	-2.073121	-0.721943	-2.961078	5.190861	3.516142	-1.051538	-7.161578	-1.592876	1.861102	4.458152	-7.183059	-3.594197	3.257762	-0.721672	-8.710922	1.946691	-0.128323	1.878877	-10.514399	-3.292235	4.849950	0.181427	-6.785661	-1.346014	1.826273	-1.822593	-6.136419	1.310211	2.719056	0.906161	-8.232724	2.543650	-2.283761	0.231628	-5.520421	3.538114	3.689191	-0.609313	-7.393706	-1.605880	-2.290855	2.814770	-6.990460	-5.363443	2.370945	6.404836	-5.833895	1.750339	-2.356886	-0.561105	-3.299631	4.962393	3.492075	-1.045572	-6.746026	-1.352804	1.271112	3.576251	-7.152774	-3.904387	5.255894	-0.324563	-8.974546	2.666338	-0.660484	1.449642	-10.031065	-2.543972	4.658554	0.187690	-7.127951	-1.609646	1.734817	4.317412	-7.152917	-3.771064	3.756831	-0.653588	-8.845276	2.322520	-0.365641	1.678943	-10.451799	-3.050572	4.780398	0.171801
