21	6	-10.862438	0.295351	0.917679	2.007810	6.069668	-8.454783	-2.084163	-1.710054	-9.681906	7.021320	-2.571604	-4.484972	3.377239	-2.737189	6.015667	-3.326073	-10.831577	2.932030	-4.117015	-3.851986	3.857063	-5.031921	0.388401	2.199695	-5.357092	3.110917	-1.851442	-4.940906	-1.357728	3.569899	-1.200564	4.189741	-6.748804	5.601584	3.723987	-4.088429	-1.785341	-2.191024	2.552742	-4.587925	-6.819547	-1.212858	-5.128646	-2.163906	4.701543	1.354508	7.640830	-3.805611
30	6	-4.636034	2.778108	3.133503	-5.220848	-1.231025	6.467402	-3.233399	-2.249051	-1.303812	0.134625	3.245367	-6.452679	-4.546832	5.665374	3.272599	-4.773761	-3.209252	0.492465	2.148006	-7.850918	-5.032645	3.164698	-2.802140	3.386959	-1.565463	5.776943	-3.909158	-7.033225	-0.507676	9.004560	-2.955632	2.251449	3.992455	-2.327018	-2.134248	-2.167738	-1.506011	0.304756	5.743296	0.679486	-4.607789	7.747087	-0.360271	-8.695853	3.328196	-1.418165	-5.616857	3.252845
44	6	4.520721	-5.472516	-2.913728	-3.044166	-5.997140	-4.272586	6.266751	4.201692	6.104966	-6.143065	-1.939920	3.052001	4.648847	-6.818977	-0.463179	-2.837878	2.334683	-6.165804	5.035756	-2.359829	-2.635946	-6.352366	7.566829	-1.162843	4.985642	-6.757103	3.036525	-2.640758	3.519328	-7.345066	-0.261983	-3.099268	4.961181	-6.625188	3.104908	-3.555057	-2.760398	-6.030037	-0.367564	2.581798	6.919332	-6.353114	-5.162707	2.484076	-1.160255	-6.002878	-1.030470	3.290831
61	6	-4.652013	2.620112	4.623760	-0.751556	-2.997437	7.460654	-2.589284	-2.239340	-7.088491	-2.659533	8.089163	3.822154	-6.322703	-1.559115	3.707645	-3.867487	-8.255973	3.824972	-1.106694	-3.037811	4.454890	5.871015	-8.802996	-3.146389	-6.337963	-0.702453	4.572689	-1.055925	-5.689498	5.287209	1.792137	-2.946382	-6.244785	-3.465300	3.853285	1.076714	-5.916767	4.811052	1.130935	-3.506321	-6.287032	-1.157376	4.252918	-1.021270	-4.707149	6.156414	1.786983	-3.426378
79	6	-1.970324	5.080114	-1.867624	5.449284	1.585960	-4.549539	-2.471433	-8.463805	2.799899	-2.404810	-0.117443	5.251208	1.798386	-5.009202	-2.923179	-8.582054	3.018758	-2.160352	1.937440	-2.915946	5.700914	-4.011528	-6.543746	-2.907541	-4.051081	5.232388	-4.283206	-3.015458	4.291473	-4.949236	2.055691	-4.504396	1.385861	-0.680268	5.330534	2.270040	-2.182958	-4.279348	-9.460793	-2.584636	0.282320	-3.446950	2.868029	2.050602	2.298977	-6.557799	-2.823373	-3.493558
80	6	4.519317	-10.252161	-4.466164	3.498135	0.136361	-10.566842	6.035197	-4.421393	-1.773024	-4.043165	-2.201289	-1.403101	4.579215	0.733398	-2.435799	2.757962	0.101343	-3.591622	-3.425948	-3.347286	5.854446	0.216451	-2.257973	3.553228	-1.734488	-3.853004	-2.200735	-1.892030	4.484141	0.763370	-2.293874	2.661672	-1.377084	-3.627289	-2.240012	-3.381131	5.720293	0.710456	-1.838658	2.758463	-0.928949	-3.261277	-2.649364	-5.044772	6.035155	0.483179	-1.805034	3.335819
117	6	-3.400514	-3.162047	-3.285178	-5.032073	3.703641	-0.569803	1.904596	3.638300	-3.201697	-3.883137	2.159929	-5.356063	-2.062534	-2.990399	5.510936	6.332505	4.162247	-1.924853	-2.599733	1.791499	-3.431714	4.753279	-5.249825	-5.867103	-2.754179	-4.707439	-1.114093	3.436125	2.380633	-1.752134	3.033434	-2.530339	1.782700	-6.798104	-1.968669	-2.373170	5.341215	-1.647690	4.278231	-3.919722	3.499024	0.154170	-6.550746	-0.810600	5.594311	-1.912877	-2.401373	-0.700132
131	6	-3.452822	-5.195028	4.914171	-11.379150	-3.841484	8.789473	-5.299109	8.584101	-5.508776	2.727029	-2.210269	-12.110597	-3.796925	7.539913	-2.041770	5.095612	-2.981633	-4.042074	6.404556	-8.500878	2.084487	-2.955214	2.877770	-0.043400	-2.910755	-3.808379	6.427339	-7.738072	2.343604	-2.944059	2.946537	-0.874970	2.828476	-2.734155	2.750944	-11.315324	-3.599697	-3.299034	4.541206	-5.501922	-2.530510	1.311921	4.648151	-8.942753	-3.028786	-1.885920	4.805342	-2.065624
153	6	-4.309396	3.568899	-8.164884	3.967696	-2.384450	-2.381866	-2.789075	5.579322	-3.493537	3.740224	-8.548037	-1.133172	-0.368524	1.488522	-2.198458	10.991751	-3.537235	-2.260506	-8.466972	-2.468605	4.061195	3.872898	-3.107032	9.036703	-1.181375	3.932798	-5.394900	3.995392	-2.573818	-2.742061	1.819627	-2.782857	-2.142197	-7.286488	-6.070621	-6.067130	2.642522	1.238595	1.468922	3.525678	4.235390	-2.572684	-6.659844	2.906939	3.084561	-3.674449	-4.985826	-0.418383
230	6	-1.564261	-2.857596	2.308382	5.004170	-5.286090	5.342055	-2.269899	-3.178133	1.276890	-6.813340	2.129282	-6.463553	-7.512415	6.408803	1.482022	-7.200832	4.066591	-5.834642	-2.328603	-5.847788	-5.423475	5.471260	4.584243	-6.832193	-0.480282	1.492377	6.279084	-0.986945	-11.294280	4.754023	-4.155669	-4.374659	3.097635	-7.535839	2.010296	-0.495314	-9.737131	8.835073	-2.889009	-5.876448	0.476783	1.500525	5.852752	-2.520832	-10.520108	3.492168	-1.891439	-2.800710
