1	2	94.592720	23.121786	90.398489	87.381946	5.924922	0.378707	0.613418	0.682967	0.370555	0.530627	0.863109	6.000000	0.010707	51.070136	4.000000	0.014405	5.207753	3.000000	0.013831	1.000072	1.000000	0.018016	23.517371	4.000000	0.035968	2.466604	6.000000	0.010910	13.053455	1.000000	73.154579	1.053242	5.000000	0.023401	11.327739	3.000000	88.255693
2	2	12.887325	25.856874	87.303491	74.631735	72.543098	0.879601	0.616332	0.745400	0.751429	0.508488	1.875336	6.000000	0.125341	42.824348	5.000000	0.017006	0.533069	2.000000	0.022780	17.351404	5.000000	0.018473	5.898958	5.000000	0.036684	1.050740	1.000000	0.012654	6.969317	6.000000	80.167319	2.604221	4.000000	0.046714	12.914279	3.000000	80.649513
3	3	94.592720	23.121786	90.398489	87.381946	5.924922	0.378707	0.613418	0.682967	0.370555	0.530627	0.863109	6.000000	0.010707	51.070136	4.000000	0.014405	5.207753	3.000000	0.013831	1.000072	4.000000	0.018016	23.517371	3.000000	0.035968	2.466604	1.000000	0.010910	13.053455	5.000000	73.154579	1.053242	5.000000	0.023401	11.327739	3.000000	88.255693
4	3	79.550695	94.592720	23.121786	90.398489	87.381946	0.144772	0.378707	0.613418	0.682967	0.370555	1.946164	5.000000	0.010940	16.271487	5.000000	0.045681	10.065109	6.000000	0.014852	6.730374	4.000000	0.014289	3.084084	3.000000	0.022735	1.588150	1.000000	0.010707	11.844084	4.000000	69.418020	2.718463	3.000000	0.022735	3.913285	1.000000	93.398968
5	3	55.107632	70.825013	43.266699	92.553319	13.872310	0.583608	0.832689	0.534764	0.924084	0.859221	3.062864	5.000000	0.010838	3.531799	5.000000	0.031395	4.596632	6.000000	0.010453	0.814354	6.000000	0.055452	36.018718	4.000000	0.020195	1.715931	1.000000	0.017088	14.404974	3.000000	36.760994	2.000267	4.000000	0.016881	14.389628	4.000000	21.795212
6	2	53.639606	85.724156	37.568354	2.681081	74.628464	0.106328	0.675834	0.100912	0.324452	0.630925	2.369755	2.000000	0.010645	5.565883	5.000000	0.271493	9.115146	3.000000	0.039673	0.450983	6.000000	0.010255	52.171243	1.000000	0.030650	3.902328	3.000000	0.012646	12.794278	2.000000	37.537296	0.412907	3.000000	0.023628	10.418050	5.000000	94.645473
7	3	98.506414	53.053682	17.848301	81.406347	31.360835	0.506146	0.303517	0.507152	0.497767	0.424908	1.862678	4.000000	0.013854	28.081414	2.000000	0.068614	10.953551	2.000000	0.014624	7.184603	5.000000	0.012346	49.820760	5.000000	0.023465	3.729101	4.000000	0.147616	12.616158	3.000000	93.271782	1.935184	5.000000	0.012925	7.281402	4.000000	46.634602
8	1	26.626832	39.585212	74.311708	47.489729	55.207959	0.637465	0.733958	0.319432	0.230444	0.715670	2.842166	3.000000	0.011653	47.912198	6.000000	0.042404	13.548342	1.000000	0.053838	1.949260	2.000000	0.010933	26.465117	4.000000	0.071599	3.481205	1.000000	0.031440	12.106657	4.000000	15.808535	2.647216	5.000000	0.018741	11.705612	2.000000	80.870313
9	1	38.833549	1.747224	8.742432	50.855065	24.750462	0.367907	0.230972	0.561369	0.427223	0.915028	0.222017	1.000000	0.032696	10.062759	6.000000	0.012926	3.438126	5.000000	0.080882	10.860269	3.000000	0.546759	14.429027	5.000000	0.182566	2.987858	6.000000	0.011144	11.446650	3.000000	74.987505	3.435021	3.000000	0.028402	6.767716	1.000000	89.932754
10	1	85.025755	12.218522	65.152241	93.758288	5.390710	0.480979	0.256118	0.563604	0.686416	0.337037	3.085523	2.000000	0.086316	13.919990	1.000000	0.016281	0.685238	1.000000	0.017961	3.883030	4.000000	0.020750	12.397782	5.000000	0.017075	2.958693	1.000000	0.047301	10.189539	1.000000	21.533334	0.400552	6.000000	0.018888	0.930048	6.000000	16.044827
11	3	59.061839	96.145038	69.408374	92.438424	62.332880	0.842535	0.986520	0.760414	0.156494	0.469846	1.784573	2.000000	0.163276	25.203588	2.000000	0.011007	11.572392	1.000000	0.011076	15.458924	6.000000	0.012734	33.310107	5.000000	0.030049	1.220744	2.000000	0.010403	12.994380	2.000000	88.841876	3.274750	2.000000	0.043320	14.110025	3.000000	25.638827
12	1	25.449313	83.019042	2.701713	14.732613	91.755002	0.819268	0.923468	0.240036	0.556408	0.655844	1.572545	6.000000	0.011349	17.957679	6.000000	0.010811	5.271839	5.000000	0.017219	17.761162	4.000000	0.025561	14.816353	2.000000	0.011565	2.190017	4.000000	0.022644	8.451199	3.000000	59.210244	3.166948	4.000000	0.011299	14.337946	6.000000	48.544202
13	2	53.659685	92.717462	79.850416	38.561056	43.934150	0.119401	0.669150	0.801907	0.576051	0.207391	1.875563	2.000000	0.017474	25.775018	3.000000	0.014109	12.060739	3.000000	0.018131	17.777873	4.000000	0.010178	20.791633	6.000000	0.037891	1.595509	6.000000	0.011395	6.720124	5.000000	64.279154	1.354856	6.000000	0.038604	11.132719	3.000000	1.745777
14	2	40.315107	93.333509	66.901392	85.959813	46.890348	0.839830	0.187810	0.284885	0.528205	0.855956	3.263037	6.000000	0.029359	36.662356	2.000000	0.015231	8.130965	3.000000	0.013884	5.926835	6.000000	0.012335	10.562771	6.000000	0.022197	2.830441	4.000000	0.014884	7.218774	5.000000	14.002547	2.174490	2.000000	0.015389	6.655530	1.000000	41.412782
15	2	31.522924	50.373755	53.791501	24.923086	42.410766	0.161062	0.552306	0.853939	0.262855	0.253445	1.621488	1.000000	0.010441	36.044688	6.000000	0.023080	6.763551	3.000000	0.012911	18.843368	6.000000	0.018033	25.526416	1.000000	0.034069	3.889337	2.000000	0.011943	8.269217	5.000000	72.997639	1.373767	3.000000	0.287614	4.097633	3.000000	96.259703
16	1	41.977727	61.652209	48.329276	38.864075	67.096789	0.263144	0.164629	0.872190	0.699759	0.534821	0.127733	1.000000	0.010172	31.771385	2.000000	0.016108	5.853002	6.000000	0.064669	10.436596	4.000000	0.032252	49.088344	1.000000	0.023713	1.140345	2.000000	0.018338	9.604193	5.000000	14.834537	1.951420	1.000000	0.019382	7.594576	2.000000	7.912711
17	1	38.643619	22.251097	94.704956	92.068463	98.261319	0.686649	0.764711	0.375466	0.834944	0.397745	0.735850	2.000000	0.011554	60.920824	2.000000	0.219146	6.160588	3.000000	0.019631	17.319994	3.000000	0.100381	31.262392	1.000000	0.013943	1.503447	1.000000	0.066157	7.875679	1.000000	98.177717	2.111724	5.000000	0.010124	2.313819	4.000000	33.281987
18	2	6.164661	84.583487	66.641237	92.247702	11.701307	0.798725	0.799434	0.803358	0.313510	0.478034	0.280753	4.000000	0.402779	65.903019	4.000000	0.040020	3.689951	1.000000	0.015423	13.455259	6.000000	0.012039	10.931152	3.000000	0.016062	1.009478	3.000000	0.018230	17.735735	6.000000	51.971713	3.989919	2.000000	0.452162	13.829441	5.000000	29.039477
19	2	98.189945	20.973414	49.725766	92.865938	89.521184	0.300528	0.496698	0.245780	0.683154	0.218145	3.285284	6.000000	0.025396	26.946695	6.000000	0.039932	11.844316	4.000000	0.018448	16.015841	5.000000	0.013257	24.736774	4.000000	0.028484	2.626076	4.000000	0.023316	14.466333	2.000000	68.787464	1.135811	4.000000	0.012575	0.873577	3.000000	26.027472
20	3	1.442533	50.028846	93.090397	81.804144	31.961095	0.997245	0.379024	0.371361	0.634382	0.537182	0.483766	5.000000	0.043469	52.258414	5.000000	0.045167	9.436086	1.000000	0.013667	10.911365	3.000000	0.011491	13.757105	5.000000	0.010097	2.466287	5.000000	0.013437	0.503052	5.000000	91.098281	2.488914	1.000000	0.013138	4.042707	4.000000	67.466433
21	1	62.817092	37.741206	82.944424	18.060417	9.624310	0.114357	0.902427	0.386450	0.948534	0.489885	3.632400	2.000000	0.022017	8.309056	5.000000	0.031216	1.171434	1.000000	0.015558	0.771191	2.000000	0.024349	39.696383	1.000000	0.010580	0.665617	1.000000	0.014504	0.642868	3.000000	80.914191	1.481413	4.000000	0.013152	7.610055	5.000000	96.013526
22	2	58.158423	9.982425	41.874042	96.754341	36.299092	0.993374	0.234590	0.362812	0.669101	0.153415	0.828838	3.000000	0.010162	19.710081	1.000000	0.043478	8.973745	6.000000	0.014329	8.807544	2.000000	0.049984	27.878414	3.000000	0.012968	2.069384	4.000000	0.050083	6.739191	3.000000	18.648958	0.809887	4.000000	0.019260	6.596609	3.000000	52.492789
23	2	67.729177	72.204244	84.401012	53.424050	7.408659	0.641090	0.995151	0.797325	0.196345	0.326048	1.737812	2.000000	0.016193	63.308393	4.000000	0.057083	3.960652	2.000000	0.010957	16.706377	6.000000	0.019234	21.522861	5.000000	0.017421	3.444537	3.000000	0.013543	15.332519	5.000000	3.075205	1.294298	4.000000	0.012506	1.914722	5.000000	40.404145
24	2	11.182972	87.725460	89.816720	70.507851	53.467283	0.222917	0.478376	0.487737	0.689065	0.216399	2.581366	6.000000	0.026843	51.327021	3.000000	0.029778	6.053193	1.000000	0.041303	8.520519	2.000000	0.014439	49.167841	6.000000	0.029806	1.601284	6.000000	0.335330	3.263422	6.000000	48.801869	3.972287	4.000000	0.022060	1.051998	4.000000	36.026507
25	1	35.281180	43.043751	95.627332	26.652821	35.122992	0.526720	0.891764	0.299112	0.326090	0.655480	2.091951	2.000000	0.014626	8.943147	3.000000	0.013911	7.688842	2.000000	0.013920	16.749872	1.000000	0.039430	43.376098	2.000000	0.429080	2.631526	3.000000	0.029768	18.845345	2.000000	31.793680	3.589826	2.000000	0.059601	5.316432	3.000000	2.225166
26	2	28.651648	48.301653	71.916679	44.893546	72.904716	0.606780	0.627123	0.748491	0.183781	0.618228	3.359282	5.000000	0.012381	33.184059	4.000000	0.018180	4.174591	1.000000	0.011672	0.248065	1.000000	0.031506	30.198933	6.000000	0.011145	0.461230	5.000000	0.013707	3.867056	4.000000	39.177997	3.366180	1.000000	0.012569	6.029961	4.000000	30.638356
27	1	32.464870	99.583096	4.083116	2.672407	78.172385	0.850188	0.363392	0.900324	0.877102	0.385041	0.871701	3.000000	0.013686	5.461555	1.000000	0.012793	0.725920	3.000000	0.022591	9.288433	2.000000	0.044241	20.576238	1.000000	0.015903	3.436704	2.000000	0.022255	14.242889	6.000000	27.082750	1.195513	4.000000	0.016552	0.861111	2.000000	77.559194
28	2	11.605628	57.314179	80.820060	95.636268	68.597437	0.842342	0.535394	0.585882	0.580808	0.951961	2.821021	4.000000	0.012837	50.795088	1.000000	0.044947	9.558989	3.000000	0.058479	15.247177	3.000000	0.032112	43.380354	1.000000	0.010914	3.238778	5.000000	0.077954	7.396130	1.000000	67.683369	3.445518	3.000000	0.012147	6.321497	1.000000	54.071535
29	2	88.023692	90.550044	96.784419	56.730211	10.832648	0.529200	0.143595	0.738725	0.133828	0.353666	2.516493	6.000000	0.018950	17.938965	3.000000	0.010457	12.978327	5.000000	0.089970	6.279247	6.000000	0.010703	2.703897	6.000000	0.796324	3.654482	4.000000	0.016111	10.454246	6.000000	98.316811	1.742039	5.000000	0.022432	14.113812	6.000000	31.129798
30	2	77.930810	8.909620	8.643296	75.552286	26.427945	0.803059	0.323339	0.540210	0.518072	0.466336	3.841061	5.000000	0.016014	74.157295	4.000000	0.034905	6.698739	4.000000	0.015127	7.027320	1.000000	0.015293	16.374425	6.000000	0.428828	2.103527	6.000000	0.011918	16.345473	2.000000	11.386348	0.066068	1.000000	0.013783	5.550932	6.000000	92.628785
31	2	82.710332	37.821381	33.260703	73.003529	9.674538	0.985719	0.450317	0.596626	0.407047	0.350949	3.386846	5.000000	0.044645	42.848981	3.000000	0.010199	13.376821	3.000000	0.020457	1.259512	5.000000	0.010413	19.287990	6.000000	0.018385	1.039037	6.000000	0.010643	0.522545	6.000000	82.278532	2.314707	1.000000	0.014660	10.287145	3.000000	29.634639
32	2	92.828421	64.953769	5.232802	88.459867	24.332417	0.434356	0.607425	0.679775	0.615776	0.201032	3.525178	4.000000	0.011975	35.260254	2.000000	0.031620	6.907785	4.000000	0.049075	18.788420	4.000000	0.010247	28.002804	6.000000	0.013881	3.589139	2.000000	0.010397	3.134729	1.000000	64.291145	0.487805	5.000000	0.116733	11.904189	1.000000	91.564676
