26	11	2.042998	4.644322	7.269943	-2.525804	6.239549	8.548802	-2.022881	7.269943	6.541015	7.085520	8.548802	-0.409631	1.042002	6.540165	7.042798	2.042998	0.688628	7.269943	6.532423	6.907644	8.548802	3.546646	1.042002	0.124627	6.284391	2.042998	6.257508	1.042002	-4.013639	6.227551	2.042998	10.547388	7.269943	-4.114888	0.107320	8.548802	9.449735	1.042002	-4.114764	0.107333	8.548802	7.836523	7.269943	-4.110968	0.107480	2.042998	12.160572	1.042002	-4.114901	0.107316	2.042998	2.327475	1.042002	6.299571	6.468429
189	11	2.993679	1.328439	1.216871	6.500832	0.222867	6.880523	-14.117974	6.714624	7.071423	6.926638	2.993679	3.638769	6.714624	-5.085661	-3.710633	2.993679	7.835080	1.216871	-5.377803	-5.865084	6.880523	-9.921663	1.216871	7.071423	6.926638	2.993679	-9.416006	6.714624	7.071423	6.926638	6.880523	-7.575700	6.714624	7.071423	0.460696	2.993679	-5.219695	1.216871	7.071423	6.926638	6.880523	3.133112	1.216871	-4.449602	-2.523713	6.880523	-3.379389	1.216871	7.071421	0.460681	2.993679	-2.873733	6.714624	7.071417	0.460654
786	11	1.108213	-4.678023	5.482648	9.055317	8.350941	6.552251	-5.386187	5.482648	9.055318	8.350941	1.108213	0.161048	-0.525055	-0.681201	8.328255	6.552251	5.861417	-0.525055	-2.787011	-4.491986	1.108213	6.569581	-0.525055	-2.787011	-4.492758	1.108213	6.334997	5.482648	-2.787011	-4.492642	6.552251	-0.549555	-0.525055	1.820439	8.347756	6.552251	-5.151604	-0.525055	9.055318	8.350941	1.108213	-4.443440	-0.525055	9.055316	8.350941	1.108213	-0.074575	5.482648	0.197896	8.339091	6.552251	5.626834	5.482648	-2.787011	-4.491164
830	11	6.835165	-6.001544	7.145589	6.053481	6.771993	1.887865	3.948662	7.145589	-4.187730	3.239642	6.835165	2.043147	1.216474	-0.395819	5.876154	6.835165	6.699053	7.145589	-6.282704	-3.764040	1.887865	11.607111	1.216474	-6.283066	-3.912624	6.835165	8.200632	1.216474	-6.283064	-3.893355	6.835165	-4.499965	1.216474	6.053481	6.771866	1.887865	10.105532	7.145589	-6.283066	-3.911403	6.835165	0.541568	7.145589	-0.363305	6.623157	1.887865	-1.093486	1.216474	6.053480	6.755822	1.887865	-2.595065	7.145589	6.053481	6.769981
972	11	6.757009	-3.555225	6.399440	8.509022	0.322312	1.519795	5.023739	-0.237979	6.904479	-2.697696	1.519795	0.648955	6.399440	8.495811	0.275770	1.519795	-1.645524	6.399440	8.508911	5.921333	1.519795	10.201676	-0.237979	0.704729	-3.637909	6.757009	0.384709	-0.237979	8.501368	0.289889	1.519795	2.959276	-0.237979	7.715982	5.117378	6.757009	-5.846261	6.399440	8.509024	5.923246	6.757009	5.999962	-0.237979	0.708123	-3.317606	1.519795	6.263396	6.399440	0.706693	-3.407428	6.757009	-1.908645	-0.237979	8.508958	5.921919
