19	3	-4.121724	6.248191	2.263540	7.001582	-4.410858	-0.336482	-4.121721	6.248191	5.483023
20	3	3.854747	-6.255753	6.238799	-8.639003	5.713842	7.002963	3.854747	-6.255753	1.568085
21	3	6.004334	-4.471752	-5.230877	0.612381	3.180975	4.045291	0.612385	3.180975	-2.452789
22	3	6.774840	-0.954465	-5.495758	0.396701	8.101233	6.644447	-2.659362	8.101281	6.644600
23	3	-2.124769	7.614888	6.049229	8.059348	1.219131	-4.972323	8.086038	-2.594918	-4.972331
28	3	7.878274	-2.863417	-3.896727	0.954443	6.211100	6.514940	0.954443	6.211100	0.138077
33	3	-4.252933	6.340785	0.002881	6.851128	-2.992660	-5.310252	-4.252936	6.340785	6.012239
37	3	-2.649477	7.389821	7.097611	6.595064	1.507321	-1.480421	6.595064	1.507322	4.668683
45	3	-5.048096	7.664973	-0.212843	6.701317	-4.616157	-5.883023	-5.048096	7.664973	5.716744
46	3	5.581535	-6.275160	2.566127	0.277307	-0.314103	5.494703	-1.691995	5.819327	5.500846
47	3	5.444049	-4.039522	-6.345599	-1.154213	-2.601149	-1.422044	-1.154212	-2.601157	4.921276
49	3	6.233106	-3.625395	-6.726352	-3.168511	7.630760	-1.196271	-3.168511	7.630760	5.334403
54	3	9.328869	-4.043239	-4.487899	-0.463704	7.394031	-0.065947	-0.463717	7.394031	6.564833
56	3	6.864485	-6.188074	1.967576	0.714027	6.154453	6.400246	6.864485	-6.188073	-1.390488
60	3	-1.304210	7.401960	-0.272616	6.932044	-4.416330	-4.957413	-1.304210	7.401960	5.862270
62	3	-2.114774	5.616611	0.989354	-2.114774	5.616611	4.913545	6.959240	-6.673387	-4.207292
63	3	1.633074	1.167567	5.740352	-3.617755	6.915367	5.786549	6.214864	-1.048215	-2.582726
66	3	-4.458013	7.393241	-3.064927	-1.346924	1.450426	-3.066401	5.151639	-1.848085	-6.064397
69	3	-3.941355	6.252196	5.584420	-3.941286	6.252196	0.282333	5.401707	-3.842280	-1.356212
71	3	2.572127	-1.989570	6.159609	6.968796	-5.078235	-5.157176	2.572127	-1.989570	0.555981
75	3	-4.262518	6.176084	5.777474	-4.262518	6.176084	-0.826563	5.510541	2.351321	-3.226327
85	3	4.952231	-2.886296	-4.043124	-3.703788	5.382487	0.051728	-3.703788	5.382487	4.839946
87	3	-0.707956	-1.338999	5.717133	-1.986731	2.963825	5.722160	5.866985	-6.314385	0.596713
88	3	6.178970	-2.738530	-7.426429	-0.043918	4.631785	-0.839478	-0.043925	4.631785	5.557909
89	3	-3.527879	6.177335	-1.672647	7.748069	0.224482	-5.357743	-3.527910	6.177335	4.175388
94	3	6.785127	-5.558082	-4.946942	0.919650	-0.525258	6.286350	-4.546071	4.853978	6.323963
95	3	8.483228	2.634920	-4.716921	8.496107	-3.934219	-4.716921	-4.000053	6.219685	6.099197
99	3	-4.448367	7.526596	-2.441364	-4.448367	7.526596	3.535772	6.214598	-1.466786	-6.504475
101	3	0.128071	-1.337342	6.081543	6.739014	-6.105548	-4.606111	-6.316768	4.622905	6.081694
102	3	-3.767211	7.562956	5.922558	1.766331	1.241984	5.505673	7.771188	-1.459769	-0.139624
103	3	-6.050193	5.195632	-1.216301	0.666228	-3.244740	-1.216337	5.408040	-3.322696	-7.397330
104	3	6.547045	-4.457199	-5.225350	-5.120174	6.495681	-1.077144	-5.120174	6.495681	5.247102
105	3	-4.950801	6.598885	8.310171	6.143469	1.572385	-4.759404	6.151355	-4.152168	-4.759428
109	3	-4.701887	7.695341	0.777952	6.936864	-1.594680	-2.878298	-4.701887	7.695341	6.673726
112	3	6.896856	-1.053544	-1.902486	6.896856	-1.053544	4.157871	-3.284620	7.607254	6.387249
115	3	-3.317813	6.230589	5.955859	1.172028	0.492297	5.949133	6.212152	-2.584273	-1.327934
121	3	-2.279385	5.222108	-2.556436	5.467675	2.823014	-5.723870	-2.279386	5.222108	3.779652
122	3	8.602793	-7.084401	-4.814630	-2.702546	5.352423	1.350065	-2.702585	5.352423	7.625632
124	3	-0.845516	-1.106852	3.294691	-6.402714	5.304191	3.294910	4.684410	-2.452462	-4.832127
125	3	-4.120131	8.903361	6.594694	6.507126	-0.528239	-4.036549	2.184308	7.763721	-2.426586
130	3	0.288258	-0.864107	7.852410	6.418495	-7.372389	-3.629990	-6.068669	5.561775	7.853889
132	3	5.314495	-6.947743	-4.608796	0.560676	-0.863165	-0.640618	0.560676	-0.863166	4.969935
133	3	6.342006	-4.257915	-5.998079	-4.167693	7.530515	0.623704	-4.167693	7.530515	6.693211
140	3	-4.101205	7.053823	1.638871	8.121498	-4.764986	-1.425808	-4.101302	7.053823	6.996612
143	3	7.229888	-0.707505	-1.359772	-4.813045	6.540079	5.823457	-4.813167	6.540079	0.250485
150	3	-4.780027	6.861605	1.205538	-4.780023	6.861605	7.143727	6.444444	-0.779270	-4.702030
153	3	6.641946	-1.070855	-6.619471	-6.103659	7.634557	-0.893823	-6.103659	7.634557	5.710744
157	3	-4.451492	6.274888	0.168333	7.074708	-6.710047	-5.663219	-4.451495	6.274888	6.510551
163	3	0.126890	9.079563	6.163264	6.787753	2.384350	-1.604301	-5.457602	9.079607	6.163308
166	3	5.735712	-1.297144	-0.209647	-5.435809	7.426834	8.193632	5.735712	-1.297144	5.829046
169	3	-1.655262	5.283121	0.095266	9.033127	0.049706	-4.478715	-1.655269	5.283121	6.605280
171	3	6.799002	-5.472689	-6.957782	-4.192540	5.690513	-0.511003	-4.192540	5.690513	5.687221
177	3	7.464992	-3.325169	-3.041831	-5.236787	6.462016	0.146580	-5.236871	6.462016	4.970793
180	3	6.437419	-7.407510	-6.736724	1.259682	5.459979	-0.184437	1.259682	5.459979	6.037803
181	3	-1.229824	2.497952	6.868207	-7.466859	6.617107	6.868207	5.059085	-2.771032	-3.501619
189	3	-0.579432	-0.518385	6.724929	5.772248	-5.403053	-2.553345	-3.870052	5.703639	6.738906
190	3	6.749484	-1.440754	-6.324461	-4.957991	6.317951	-2.329587	-4.957991	6.317951	4.260583
