2	2	4.749791	-0.362116	9.380893	2.888436	1.244581	5.106608	3.349956	0.317168
3	2	9.129832	-1.259707	6.254053	-0.587117	2.782571	4.463696	6.254053	-0.620236
6	2	4.795310	4.903001	5.887637	0.979509	4.788035	6.239796	-0.379447	0.977568
7	2	5.436415	-3.937304	5.529482	7.367860	0.106209	4.368861	5.529482	3.815173
8	2	4.146820	3.632369	7.075237	1.656704	9.592645	-7.765779	7.075237	7.420667
10	2	1.998943	8.142234	0.304783	-0.692873	8.032544	-1.582460	0.304783	5.903324
13	2	0.056108	8.175747	1.754511	2.366712	0.056108	6.332744	6.932848	2.366713
14	2	0.471455	5.367992	-0.964207	3.208439	6.768378	0.103718	-0.964207	6.700283
24	2	1.944498	3.695184	6.903558	0.357744	7.286697	-2.188641	6.903558	5.876388
25	2	4.660841	-1.588421	0.516942	5.469216	4.660849	-6.475081	6.795441	5.469252
27	2	6.929257	-3.607591	5.950042	4.733287	6.929257	-8.765789	5.950042	6.868234
28	2	5.588156	-3.863404	-0.110463	8.544007	-0.649967	6.970119	-0.110463	3.425418
29	2	6.430626	-2.213845	-0.181661	6.662067	0.726116	6.079223	-0.181661	1.289266
32	2	7.876195	-4.121283	0.669020	6.700892	7.876201	-9.416776	7.073878	6.700894
39	2	6.304758	-2.434537	1.590531	7.462043	-0.251658	6.827951	1.590531	2.989019
40	2	0.280187	6.529127	0.053403	-1.337863	6.194329	1.126835	0.053403	5.042294
41	2	-0.187112	8.182064	0.526767	-0.996789	-0.187112	7.476848	5.993952	-0.988282
43	2	6.763079	-6.263875	8.659889	8.193793	6.763050	-3.810528	2.256711	8.193793
45	2	-0.654639	5.535588	5.510646	0.673130	5.914473	-1.439385	5.510646	6.927784
48	2	-1.943494	4.048948	0.410578	3.024255	-0.794573	1.555441	6.246128	7.003278
51	2	9.746004	-0.869885	0.607576	6.578206	9.777234	-5.965327	6.858969	6.685899
52	2	3.396862	0.800649	6.330155	-1.283423	-0.915202	5.313657	2.080936	-1.387965
53	2	-1.739649	6.406194	5.730542	0.987350	-1.739649	7.599228	3.880958	0.540397
54	2	5.627093	-5.075475	6.336422	9.807350	0.020746	1.735612	-0.251373	5.658634
59	2	-0.201762	8.446971	-3.686687	-0.976432	-0.201762	8.444300	2.872247	-0.976432
63	2	2.775107	-2.652014	8.510875	5.482992	-1.959929	7.263682	3.273546	-0.850973
66	2	7.202902	-6.495453	3.303989	7.202706	7.202903	-11.725848	7.873938	7.203301
