7	2	-0.709177	4.588592	7.706396	0.202493	6.803011	7.013347	-3.607483	7.706396	6.024194	3.610151
11	2	-2.872619	7.655412	-3.680985	1.868358	7.076242	5.853247	-0.141079	-3.680985	4.212301	2.876051
12	2	7.319412	-4.708457	0.071562	7.431624	0.089043	-1.471640	6.458984	0.071562	0.830723	6.135145
13	2	0.201724	0.309337	7.572161	3.505513	6.154352	6.589347	-7.082046	7.572161	6.513504	2.759693
19	2	-1.558940	7.415174	1.212595	0.319568	7.778719	6.322279	-2.274543	1.212595	6.936448	4.713588
23	2	0.477826	-1.764727	4.963798	7.676732	6.484995	6.203198	-6.321003	4.963798	7.677780	2.553045
25	2	3.376546	-6.558509	7.251331	6.707009	6.770272	7.020555	-7.784883	7.251331	6.720115	2.104422
29	2	-3.577241	6.030900	4.359935	2.095605	6.477021	3.232419	-4.948378	4.359935	8.685365	5.488055
32	2	1.085935	4.818924	1.087646	1.640376	3.906746	6.297255	-6.533989	7.021345	6.812048	-0.963897
35	2	5.954324	-2.672400	-0.613925	7.464265	5.320119	-0.097705	7.086620	-0.613925	1.482886	5.363365
37	2	-6.123392	7.813943	-2.366293	0.963339	7.027607	6.415320	-3.241587	-2.366293	6.659633	0.783925
38	2	-5.108201	7.568685	1.647887	0.696712	8.042293	6.639145	0.618903	1.647887	5.696029	3.126106
45	2	6.576101	-3.753664	8.790276	5.929655	1.897948	-0.118705	7.009025	2.265803	1.400515	5.495064
47	2	6.777680	-2.889995	1.128992	6.639275	-2.989492	0.416579	4.937007	1.128992	1.988224	1.243255
56	2	-4.101833	7.070466	1.873087	2.119025	8.207154	-1.102859	-4.962688	8.503677	8.102606	8.159140
57	2	8.083237	-6.761151	6.743147	7.550841	2.124841	7.986200	-2.320436	3.135377	7.550841	2.124842
58	2	-6.611466	6.681451	1.883130	-2.951650	6.893407	-5.095308	2.914825	7.426502	-2.858688	6.893407
59	2	0.228918	2.463823	8.354111	-0.741570	6.058189	6.699349	-5.246893	8.354111	4.371553	1.186092
61	2	5.984636	-10.092751	7.330910	7.369751	2.793840	0.470274	-6.357458	7.330910	7.369720	7.981511
64	2	-2.309333	1.205851	8.298084	1.980537	4.769000	4.748963	-4.280242	8.298084	2.404408	-0.610091
68	2	2.049507	-3.625356	7.365165	6.270505	8.920499	7.604775	-8.226762	7.365165	6.272157	2.498037
72	2	0.333235	-0.855167	7.775115	3.448468	3.487595	3.561288	-1.772556	7.775115	4.654328	2.248495
73	2	-3.698117	6.887519	5.843159	0.440258	6.204727	-3.817196	7.212014	-0.531192	0.216749	6.205620
74	2	5.661089	-3.928942	6.053479	7.354357	-1.089382	1.082873	3.469293	6.053479	1.669637	5.474536
75	2	-1.199370	2.380812	0.619203	5.768149	3.366310	5.247954	-4.018653	6.547807	6.381775	-1.031414
76	2	5.538728	-8.514978	7.082624	7.406385	1.761615	0.453986	-8.093652	7.082624	7.406385	7.142920
81	2	7.217653	-3.193862	9.069542	3.109232	-0.619191	-4.685030	3.502256	9.069542	-1.935084	5.373551
83	2	-1.528457	7.898960	2.909299	-0.621707	8.842580	-1.490491	3.067986	6.816524	-0.615264	8.842514
85	2	6.792177	-7.149215	7.705769	8.210555	-0.339791	6.792177	-5.733676	2.870730	8.210554	-0.339791
86	2	-4.666921	6.621693	2.653483	1.051681	6.777562	2.168490	-3.980227	8.028091	6.110539	6.158519
88	2	6.556485	-2.932083	7.647229	9.553751	1.681138	0.724309	3.644580	7.647229	6.157524	7.117002
89	2	-5.794550	6.800540	0.193802	0.053083	6.398215	5.420842	-2.858046	0.193802	6.429719	1.891634
91	2	4.324054	-11.068953	8.149999	6.589727	3.875849	0.331687	-5.199491	8.149999	6.589727	5.096966
92	2	0.003034	6.303551	-2.063635	1.230849	7.312059	7.133340	-2.183090	-2.063635	7.053170	2.112789
101	2	7.478784	-3.137821	-0.110541	6.711489	0.747330	-1.964768	4.330363	-0.110541	5.204891	7.300267
104	2	7.864108	-7.472590	7.236120	9.287246	1.470163	7.864056	-5.968493	1.221264	9.287209	1.470163
106	2	9.490610	-1.826572	3.685867	5.218586	1.360443	-2.191966	4.891257	3.685867	4.996181	5.918152
109	2	1.504989	-4.544260	8.389012	6.346974	6.691655	8.034132	-10.084835	8.389012	6.347203	0.487899
110	2	2.760144	-0.854806	7.651710	3.182441	5.691303	7.838356	-6.160685	7.651710	5.788219	0.526299
111	2	5.218131	-2.561275	-1.882235	9.067005	2.518835	-1.426166	5.631928	-1.882235	3.588988	4.964979
112	2	-3.976771	1.529943	-2.195099	6.699590	7.293605	4.232234	-2.265974	-2.195099	6.887708	3.442413
114	2	1.447221	1.697546	0.133570	6.578664	4.014926	1.447220	6.061918	0.133571	1.263046	4.014926
120	2	-8.365380	6.618345	3.442973	0.973198	6.084012	-4.370192	0.778022	3.442973	6.905637	6.083993
121	2	-4.840088	5.453860	0.872115	1.119931	7.503428	1.061702	-5.518963	7.427892	4.680097	7.497685
124	2	-1.066182	0.852766	8.315059	6.951242	6.572707	5.913176	-3.594886	8.315059	7.073300	2.242271
127	2	-4.581210	7.719853	-3.190234	0.527704	6.529889	5.214675	2.157428	-3.190234	1.284052	4.027092
130	2	-3.475906	9.395659	2.339329	1.613979	6.516666	-2.904604	5.144928	7.987526	3.064685	6.516567
132	2	6.970169	-7.014624	2.887716	6.327242	-0.870990	6.970169	-12.918233	8.971175	6.327242	-0.870990
135	2	-9.678477	8.974902	0.902535	-2.447049	7.882875	-8.644291	6.662028	6.533517	-2.447047	7.882875
143	2	-4.080625	3.305669	0.951765	5.334556	8.561566	1.721736	-2.649451	6.209760	8.629707	8.558457
146	2	-2.847036	-0.813677	0.864247	5.247223	7.577288	-2.838389	-2.526559	7.004187	5.394733	7.577288
150	2	7.470285	-11.381570	6.901893	6.523675	0.011749	1.254670	-5.012715	6.901893	6.523675	6.305485
151	2	0.350066	5.874127	-0.414924	1.305335	7.978492	5.461845	-3.348757	-0.414924	6.992872	6.077309
156	2	0.610120	7.559804	-0.298080	1.150074	3.108954	6.687488	-2.773516	-0.298080	6.660834	-1.967998
159	2	7.357333	2.213358	0.684103	3.532458	0.010566	8.791390	-5.317709	7.302846	8.542728	0.010565
161	2	-1.393839	-4.996784	6.543499	9.157643	8.732926	-2.140083	1.147980	1.672430	8.157986	8.735009
162	2	6.875625	-8.774369	6.663592	7.462479	0.726540	2.119618	-5.369215	6.663592	7.462479	6.423159
165	2	-4.902434	5.194881	6.132139	1.436204	8.566992	-5.409440	6.951326	-0.233641	1.436199	8.566992
167	2	6.894523	-4.644222	1.858607	6.770654	0.749460	-3.528299	4.534469	1.858606	2.131126	7.104649
174	2	8.580675	-8.070241	6.821072	6.560279	-1.734581	8.580637	-2.668519	1.539765	6.559964	-1.734579
178	2	-2.283799	2.629626	9.099919	3.443534	6.518342	-3.349344	7.595080	3.076529	0.117825	6.518458
180	2	8.313617	-4.520099	7.463579	4.068468	1.359540	6.548447	2.362780	3.485673	-2.220595	1.628037
181	2	-3.686281	5.136326	-0.481419	0.945161	6.907696	6.622255	-0.677089	-0.481419	7.127512	0.694900
185	2	7.147586	-4.206013	-0.680508	7.793502	2.177960	1.265613	6.359409	-0.680508	1.510334	6.524367
186	2	-0.941818	6.878895	1.772789	3.587166	6.416564	6.595823	0.412496	1.772789	6.758122	2.162101
188	2	-4.633144	7.544688	0.926967	2.262197	6.822814	7.671321	-0.818602	0.926967	6.901109	0.426226
189	2	-1.946777	5.804198	-2.302722	0.954440	8.965860	4.396614	-4.350092	-2.302722	6.963963	6.673619
