1	1	5.349551	2.003982	3.527632	6.487255
2	1	2.409115	1.697301	-0.462444	7.488263
3	1	6.502502	0.119038	-3.550208	6.554185
4	1	5.693789	-0.235161	0.395090	4.901348
5	1	4.438820	1.705785	0.417225	5.325551
7	1	1.689526	6.295776	6.051803	0.382907
9	1	2.286990	6.404401	5.565453	-0.979135
10	1	-2.521954	6.936062	7.565792	-0.532969
11	1	5.638714	2.140703	2.097463	4.569215
13	1	4.541342	2.838292	1.820230	4.233424
15	1	3.523184	-0.343157	1.102537	6.679788
16	1	3.337609	1.474334	3.121155	2.760261
18	1	-1.621636	6.140817	1.229060	6.754542
19	1	1.404821	7.527295	2.442493	4.458474
20	1	2.213607	7.032042	9.137098	2.233289
21	1	2.091696	4.909604	-2.006495	5.669320
22	1	6.186148	-2.232650	-2.972646	6.747753
23	1	-0.550944	7.170119	8.146262	-0.311929
25	1	5.829121	3.722186	0.878918	3.786224
26	1	-3.058818	7.859687	0.311173	7.031993
27	1	6.199217	0.385230	2.485224	-0.328963
28	1	0.347671	6.991045	1.635422	7.163464
29	1	3.994350	0.308745	1.468960	5.943012
30	1	5.793108	2.556474	3.854538	-0.619240
31	1	-2.395628	5.094768	-2.632359	9.148320
32	1	3.845918	4.018610	0.099294	9.566944
33	1	1.359449	6.811400	7.257598	-0.009837
35	1	0.913587	8.937496	7.194549	0.292855
36	1	0.843291	2.976466	-1.102880	6.768065
37	1	5.129531	3.650024	3.630100	-5.516834
38	1	-0.776296	6.730418	0.576051	6.818925
40	1	0.180098	7.437778	5.241693	-0.652996
42	1	3.676433	5.666322	3.215799	6.971952
43	1	-0.024484	7.911503	8.097399	3.058773
44	1	1.930807	6.788802	7.088440	-3.521669
45	1	3.995579	1.495336	1.339937	5.771774
46	1	2.066392	5.144259	-1.754867	7.663043
47	1	4.060054	3.430153	2.679476	2.580824
48	1	7.271989	0.342958	-2.938651	6.924231
49	1	5.039184	0.858700	-1.612259	6.246174
51	1	4.667599	2.199693	2.612757	1.665876
52	1	4.753679	2.208401	1.600162	4.858500
53	1	5.099465	-1.818900	4.920527	0.629568
54	1	-4.562904	6.430454	-2.477004	7.289381
55	1	2.172464	7.016190	6.400853	-0.601249
56	1	2.217462	6.770086	7.006381	0.918154
57	1	4.291159	4.757533	-0.012278	6.404419
58	1	-1.985415	6.731030	0.402888	6.072756
59	1	5.158723	-3.954622	-2.571412	9.609128
60	1	-0.948814	6.708188	0.858996	4.270767
61	1	0.400926	5.719775	-1.846738	6.163640
62	1	-7.423569	5.133505	0.959501	7.523995
64	1	-0.788662	7.309770	8.376728	0.129241
66	1	4.485170	0.110933	-2.395608	6.705735
68	1	3.902891	-1.032646	-5.059689	7.009123
69	1	6.538357	1.354629	0.303848	4.774930
70	1	-1.062639	7.780436	-2.598975	9.116450
71	1	-0.017932	6.918096	1.261452	6.565509
74	1	0.846084	7.148582	2.721032	5.209539
75	1	0.166268	6.305574	-1.591703	7.213957
77	1	6.592279	2.392308	1.893389	5.688895
78	1	1.789428	6.315746	-0.438078	6.483987
79	1	6.839891	2.600307	2.241674	3.321620
80	1	0.615043	8.999209	5.027677	-0.704168
82	1	-2.140827	7.059235	1.379811	7.194657
