9	4	6.759398	0.619045	-0.560546	-1.487147	6.787131	0.619078	-1.623950	3.204506	0.211809	4.691026	0.578440	3.037777	0.330967	4.764450	0.574082	3.038902
18	4	-6.805600	-4.745850	5.007156	-6.361282	4.218836	6.362432	-6.476490	0.081095	-6.483050	-4.745849	-1.744777	5.406929	4.218877	6.362432	-8.270724	5.407788
22	4	2.848260	8.986368	-3.706027	-3.771307	2.530367	8.790346	1.452291	-6.669601	-0.159237	4.981426	-3.697512	-3.771311	-0.186711	4.899465	1.461961	-6.692392
37	4	4.602491	6.088701	-0.177461	-1.492227	-4.561681	-0.755200	5.349319	-6.677285	-5.776749	5.423270	5.349319	-6.677202	4.769430	6.089771	-5.038670	5.020018
40	4	-10.958713	7.156008	5.714268	-4.018273	1.999434	9.387095	-3.745699	0.447962	-4.448377	7.156008	-4.757841	4.661446	1.999466	9.387097	-10.187829	4.686454
58	4	6.893419	-1.239826	-3.413502	-0.801289	6.893439	-1.239826	-8.360964	5.566809	-4.506189	-7.608460	7.312152	-7.363878	3.622851	-1.240034	3.056397	-7.316513
61	4	-5.645067	1.896155	3.202321	-1.549338	-2.587404	4.669008	-9.086243	6.939501	-2.587403	4.669011	-6.530553	2.779740	-4.576206	1.906787	0.116074	2.692542
65	4	2.376573	5.593388	-4.260936	-2.010829	-5.836981	-6.242825	6.908300	-7.508944	0.337976	-6.051694	6.576508	-7.505802	2.376573	5.593388	-5.643783	4.526787
72	4	3.852200	7.755930	-9.196924	9.548846	-5.260618	-5.267303	7.786946	-1.514310	6.858324	1.435856	-9.197231	9.548846	3.286096	1.404931	3.539230	-1.431168
76	4	3.457643	6.316625	-12.235038	5.465900	-6.129601	4.711308	2.858825	-4.175544	3.457643	6.316625	-6.822722	-0.733687	-2.781389	4.711311	-6.901467	5.465879
86	4	2.092836	0.546560	3.360781	-1.899748	3.407317	6.179499	-6.961223	7.077058	6.366003	0.896006	-8.589197	7.077067	6.366003	0.896006	-3.604739	1.624402
95	4	-0.099990	4.737656	6.580094	-6.799382	-4.338834	-2.447147	6.819418	-6.799382	3.715791	7.264835	-5.629737	5.739601	3.715152	7.264832	-1.486749	-0.779437
