1	1	42.227720	3.768176	93.347464	85.725365	0.129281	0.889911	0.163889	0.575309	0.033411	4.000000	0.013246	45.378488	5.000000	0.023666	9.872633	6.000000	0.010643	10.872914	5.000000	47.043110	1.419227	5.000000	9.593920	0.845657	2.000000	0.010262	0.881985	6.000000	0.121757
2	1	4.318979	52.766818	57.841183	80.289354	0.970884	0.752874	0.885513	0.891577	0.187815	6.000000	0.017990	13.920740	3.000000	0.183674	14.384626	3.000000	0.013396	40.063446	4.000000	79.122285	0.308984	2.000000	95.234402	0.533639	3.000000	0.019602	0.206194	2.000000	0.019165
3	1	82.712535	41.971961	12.471434	19.319082	0.911095	0.841874	0.283733	0.809062	1.069693	2.000000	0.012109	23.518315	2.000000	0.020968	22.024451	6.000000	0.112201	19.222007	5.000000	14.676716	0.930831	6.000000	45.975583	1.230860	4.000000	0.011791	0.259552	6.000000	0.010005
4	2	63.423394	55.276415	62.345191	71.179312	0.886873	0.740157	0.703484	0.222541	0.561773	6.000000	0.013343	25.024506	3.000000	0.012584	54.226349	1.000000	0.021310	44.360978	1.000000	5.050915	1.176663	3.000000	49.708765	0.596243	6.000000	0.028236	1.220385	4.000000	0.014737
5	1	27.147069	27.131212	9.946125	33.811378	0.214645	0.543022	0.458194	0.729336	0.597241	4.000000	0.012105	61.184578	6.000000	0.078468	56.164379	1.000000	0.027471	10.746317	1.000000	18.729619	1.565936	1.000000	84.738004	1.003757	5.000000	0.022270	1.296417	4.000000	0.011179
6	1	16.459681	2.400162	35.813958	76.011296	0.937910	0.283865	0.535278	0.724981	0.813789	3.000000	0.012868	43.451875	2.000000	0.153029	46.403473	5.000000	0.016075	0.929046	6.000000	22.834830	0.798219	4.000000	8.981339	0.949125	1.000000	0.233812	1.262907	3.000000	0.013328
7	1	77.825690	1.686375	57.383307	8.637469	0.150695	0.667493	0.954672	0.688543	1.154514	2.000000	0.042360	53.269022	6.000000	0.058827	11.251267	6.000000	0.097720	48.004584	1.000000	36.637215	1.103990	2.000000	28.223704	0.698689	4.000000	0.044051	1.197930	3.000000	0.013938
8	3	8.438487	10.482946	87.467653	35.218347	0.365261	0.947423	0.479707	0.651816	0.125479	3.000000	0.012183	22.313568	5.000000	0.016496	50.279282	5.000000	0.037678	4.865571	1.000000	49.610132	0.038228	6.000000	25.456972	1.134564	2.000000	0.014181	1.527710	4.000000	0.084754
9	2	70.971525	51.867534	81.467310	54.978101	0.936498	0.402839	0.409615	0.617232	0.223124	1.000000	0.104116	52.122138	2.000000	0.019274	34.304972	6.000000	0.018952	5.930224	3.000000	48.719933	1.317144	2.000000	86.884178	0.457071	1.000000	0.020173	0.419677	1.000000	0.060365
10	1	36.426209	56.079109	16.334830	41.154842	0.819408	0.768652	0.499322	0.512495	1.582697	4.000000	0.845148	17.325994	2.000000	0.014718	55.438150	3.000000	0.042597	14.564554	1.000000	20.228449	0.794282	2.000000	88.542220	1.421255	4.000000	0.015865	0.907943	5.000000	0.041849
