6	4	4.483025	5.093685	1.358731	0.068963	8.881324	-2.533960	6.052374	-5.863849	6.183756	0.176616	5.586038	2.384419	5.701318	-5.721571	8.881471	-2.533960	6.052374	-5.863849	6.183756	0.176616	4.295313	5.502332	-4.819844	5.353914	-1.779106	5.904116	1.989599	0.037015	6.183750	0.176617	4.295313	5.502332	-4.819844	5.353914	-2.053526	6.244834	-0.919385	6.672593	-1.510662	6.221313
8	4	8.930288	-6.342426	4.199367	-3.148182	7.906338	-5.339378	6.632962	2.524088	0.326839	2.292663	8.930283	-0.759261	0.772287	6.254688	-3.557434	7.069315	-3.400808	7.947707	0.326808	2.292663	8.930288	-6.342426	4.199367	-3.148182	7.906324	-1.011541	0.436454	7.876954	0.326808	2.292663	8.930288	-6.342426	4.199367	-3.148182	7.906338	-5.340794	6.806208	-1.744838	5.046142	-2.263280
17	4	1.183394	5.524756	-5.785796	5.423119	-2.563424	7.743527	1.302024	-0.208159	6.526121	-0.850784	6.003797	-3.184552	1.509833	1.328702	6.024440	-4.891040	6.482035	-5.588200	6.564787	-0.850789	1.183945	5.522901	-2.526611	1.332107	6.024196	-4.891027	6.482035	-5.588200	6.564787	-0.850789	1.183394	5.524756	-5.785796	5.423119	-2.563425	7.743942	-0.465463	5.763703	1.073262	4.145056
26	4	0.293005	8.122573	-4.941063	5.323035	-2.482435	4.569995	2.196487	-3.534896	6.564749	3.522357	0.293005	8.122573	-4.941063	5.323035	-2.490568	4.847295	0.117014	4.552751	1.208600	6.226222	0.293005	8.122573	-4.940966	2.354686	5.482066	-2.067868	6.371873	-7.933637	6.565391	3.521842	6.378826	-1.147038	5.565875	-2.535498	5.652854	-2.094089	6.371876	-7.933637	6.565391	3.521842
30	4	-0.310056	6.120856	-0.350043	3.131081	6.884246	-4.888703	5.257612	-4.071061	9.120804	1.806991	-0.310056	6.509254	-1.828493	6.932418	-3.134108	7.055462	0.611791	-0.519342	9.120691	1.807033	-0.310056	6.507952	-1.821248	6.681734	2.870366	-4.649648	5.257094	-4.071061	9.120804	1.806991	-0.310056	6.509254	-1.828493	6.932418	-3.134108	7.162372	-3.586853	5.847314	-2.834243	6.664682
31	4	7.676457	-1.495322	3.235296	3.916594	-0.634075	3.190711	4.086237	5.074626	-1.917245	6.944036	7.676457	-1.495322	3.235296	3.916572	-0.618714	2.915431	7.042612	0.866004	6.871443	3.113058	7.676457	-6.263145	8.903916	-2.712749	5.031063	-0.694785	7.064173	0.866004	6.871443	3.113058	7.676457	-6.263145	8.903916	-2.712746	5.030433	-0.452019	4.138319	5.074509	-1.917197	6.944036
48	4	1.339351	6.053754	-4.441384	2.194489	4.937163	-3.798298	6.193317	0.935092	-0.831971	7.527588	1.339351	6.053754	-4.441070	2.194232	4.937598	-3.844668	6.365739	-4.023463	5.553173	2.716857	1.339351	6.053754	-6.486044	3.601214	0.809726	6.710018	-0.031430	7.195264	-5.494215	7.559582	1.339351	6.053754	-6.484119	3.599930	0.821154	6.696910	0.838495	-0.195442	5.535701	2.716857
58	4	3.266751	3.226866	6.065731	-4.248753	7.066968	-4.207685	4.065509	5.575135	-4.064773	5.650985	0.375976	6.335949	-1.628925	8.029938	1.039389	-4.204435	4.065508	5.575135	-4.064773	5.650985	0.375976	6.335949	-1.628925	8.029938	1.039389	-4.204435	9.721330	-0.874808	6.933503	3.342745	3.266751	3.226866	6.065731	-4.248753	7.066968	-4.207685	9.721330	-0.874808	6.933503	3.342745
62	4	7.449864	-2.346779	6.762687	-1.500705	7.391216	1.572682	-0.542849	8.457737	0.020816	-0.406465	7.449857	0.825067	1.349472	6.073601	-3.307666	6.866233	-5.111499	8.458762	0.020816	-0.406465	3.845215	6.961371	-2.048340	6.074355	-3.307666	6.866233	-5.111499	8.458762	0.020816	-0.406465	7.449864	-2.346719	6.761514	0.671582	1.301990	6.320729	-4.956618	8.458761	0.020816	-0.406465
68	4	7.504316	-0.240952	7.446726	-5.757048	4.951215	-6.305720	5.046352	-4.422413	6.416202	0.479863	7.504316	-0.240952	7.446726	-1.493996	1.621287	4.113628	-5.268965	4.670485	-0.718144	5.583140	7.504316	-0.240952	7.446726	-1.493996	1.621287	4.113616	-1.209302	-1.350524	6.414604	0.480327	7.504316	-0.240952	7.446726	-5.528012	4.847156	-0.239513	0.999562	4.666916	-0.712406	5.583010
