5	5	-3.525414	-2.560828	3.021716	4.322548	-1.401660	-4.640603	-3.644482	0.992933	4.104512	-1.443926	-6.691376	-1.921121	-5.334480	0.903732	-1.580227	-1.404524	0.451791	5.642193	2.170958	-1.494942	-5.252443	-4.177926	-0.262458	3.857527	-1.468573
6	5	2.174525	3.070788	0.924548	0.130468	5.876692	-0.203366	3.630618	0.924542	0.129085	3.995094	0.317398	3.320502	0.924525	0.117879	4.941488	3.101335	3.555893	0.924563	0.144175	4.930350	0.009445	3.449302	0.924531	0.121859	4.565643
7	5	-1.045791	-6.811385	2.061381	-5.477843	6.724981	-3.731697	-4.332014	0.341937	-5.113632	6.118112	-2.239498	-6.543709	1.411453	-5.676246	6.453411	-0.663330	-6.615629	2.269835	-5.333307	6.821780	-1.798794	-6.793379	1.655371	-5.646549	6.549460
8	5	6.191473	1.799397	1.880344	0.693440	1.248407	5.954854	0.283962	5.941883	-0.188542	1.248407	1.354921	4.026796	6.943456	0.712561	6.959916	1.356944	6.222822	1.883360	0.712601	6.960941	1.168960	0.631899	1.551258	5.707332	6.832847
20	5	1.161866	-0.229295	7.007540	6.730995	4.442447	-0.401653	-0.132961	7.011270	6.736097	3.996536	0.434238	-0.174561	7.004897	6.724087	4.558141	0.296133	-0.129132	7.013217	6.741121	3.612914	-0.338592	-0.136872	7.010050	6.733347	4.145623
21	5	4.522758	-1.990310	-0.758108	-0.719135	0.377710	3.329644	-2.763326	-1.516820	-1.020267	0.392221	1.799545	-2.107396	-2.387970	-1.508569	0.309652	2.261736	-1.098885	-2.089662	-1.526570	0.244141	2.581450	-2.802701	-1.986000	-1.237924	0.387117
24	5	-4.311408	-4.926235	-1.470933	5.287740	-7.014196	-4.312406	-4.987051	-1.595341	4.165119	-7.014196	-4.312405	-5.210373	-1.591951	4.260120	-7.014196	-4.311601	-5.062011	-1.474322	5.229246	-7.014196	-4.312352	-5.399699	-1.573528	4.444063	-7.014196
28	5	4.053094	-1.137892	5.658023	-2.733126	-4.244185	3.904335	-1.110009	-0.310552	-4.231083	-4.215735	2.149507	-4.121975	5.255749	-3.571391	-4.221093	1.741126	0.481521	5.211627	-3.419864	-4.297930	2.810656	-3.232567	5.382036	-3.304414	-4.223525
30	5	0.281089	-1.723857	5.977519	-6.065808	4.722888	0.096482	2.277796	6.470297	-4.380230	2.963884	1.440022	0.669556	6.445568	-4.401179	4.127267	0.837985	-1.332811	6.169250	-5.420461	5.078766	0.408823	1.938064	6.470765	-4.381143	3.173831
48	5	-4.273809	-1.576362	6.919358	6.225867	-8.012914	1.560192	-2.225419	7.302723	1.215942	-1.870186	3.579113	0.368672	7.379970	1.431957	-2.934206	3.078498	-1.311563	7.563201	1.517046	-1.840463	0.837782	1.043279	7.254297	1.273339	-3.827549
54	5	6.647355	1.134355	-0.098701	-1.082196	1.805064	-1.423759	-4.209500	6.015264	-2.006151	-2.217713	-1.783272	-3.707140	6.210723	-1.871810	-2.707879	-1.557880	-4.034132	6.110864	-1.964007	-2.402624	-1.863174	-3.582416	6.232712	-1.834903	-2.813015
62	5	-1.124139	1.792749	6.202089	6.428755	4.574749	-1.780924	1.823016	6.211299	6.442035	4.239257	-0.297927	1.857709	6.223513	6.464415	2.843878	-1.487716	1.811391	6.207678	6.436592	4.388549	-1.252231	1.799976	6.204241	6.431700	4.507811
64	5	-3.398681	-0.887444	2.875621	4.386275	-1.819397	-0.416291	1.086985	6.314759	0.759523	1.377710	-0.656750	-0.400652	6.014090	5.291709	1.233202	-3.083454	-1.470679	3.143901	4.588408	-0.741058	-0.224949	0.896682	6.267680	5.140009	0.437549
68	5	-2.863242	-5.663891	6.445837	-3.007443	-0.153961	-6.782742	-4.294515	3.707464	-3.615870	-5.202572	-4.940418	-5.714226	6.146503	-3.689259	-2.412633	-3.396926	-5.691257	6.374650	-3.195653	-0.709456	-6.756157	-3.044385	2.857353	-2.739294	-5.202564
69	5	-2.205279	1.104376	-5.385472	3.059330	-6.828312	-0.512612	2.006444	-4.515516	3.688064	-6.736294	-1.757845	-0.905491	-4.452082	6.879497	-6.793240	-0.978905	-0.067285	-4.446646	6.614491	-6.727735	-1.404292	1.572475	-5.020420	3.160643	-6.827549
87	5	0.886152	1.513287	-0.510489	-1.020687	8.760495	1.375219	-4.979941	-5.084433	0.281772	8.841188	1.877066	-5.672497	-4.878696	1.469570	8.890173	3.410261	-4.533737	-0.784800	4.093618	8.916744	2.670029	-6.133272	-3.397754	2.858033	8.923894
92	5	-0.409311	3.736372	-3.693136	5.801999	4.509979	-0.227514	3.735369	-3.693136	5.801999	4.917571	-0.333960	3.737146	-3.693135	5.802000	4.186583	1.199404	3.732808	-3.693135	5.802000	5.620977	0.567294	3.739002	-3.693135	5.802000	3.715171
93	5	1.236680	5.313040	0.520277	-2.392415	6.053640	2.389331	-1.947430	0.485395	-7.504361	1.063686	-7.384726	-4.028612	6.069961	-7.526751	-4.039331	1.236680	1.637707	6.592442	-2.393437	6.053638	1.236680	1.984885	0.520127	4.237356	6.053639
95	5	1.469228	-1.227038	8.093377	4.499316	4.313668	2.948287	-1.387400	8.091037	4.426743	4.032241	2.664553	-1.380255	8.091022	4.428984	5.009000	2.406145	-1.373112	8.091073	4.431595	5.326866	2.630911	-1.379462	8.091026	4.429279	5.073922
111	5	-0.428963	4.352827	1.205932	6.612073	3.743634	-0.593797	4.317569	1.205928	6.612073	3.988760	2.684300	0.716900	6.657660	6.608574	4.865862	2.818164	4.075138	1.205932	6.612073	4.837607	2.717653	4.017147	1.205928	6.612073	4.932174
144	5	5.972748	-1.074814	-0.794930	4.935377	-1.463169	6.162811	-0.506754	-0.540917	4.949316	-1.463220	5.824826	-1.281245	-0.991157	4.882131	-1.463164	5.363418	-0.037750	-1.632375	4.325034	-1.464226	5.888152	0.267376	-0.944800	4.540277	-1.463707
149	5	0.988233	1.403136	4.285968	6.508729	5.981265	0.088588	1.426958	4.285880	6.509033	5.379292	0.804053	1.407363	4.285432	6.508668	5.904643	1.662756	1.398845	4.289980	6.509565	5.949315	1.739538	1.438550	4.292242	6.510261	4.955731
161	5	-1.524143	-1.950334	2.161626	-8.446868	-1.213292	3.865736	-1.121451	6.688829	-4.575063	6.726463	0.197920	-0.824407	1.795137	-7.640588	-2.452975	4.587779	-1.657939	2.128770	-7.372884	6.041120	5.821310	-0.731562	6.923023	-3.788169	3.472909
162	5	-0.316637	-5.148791	2.923269	5.691603	-3.019556	-3.158241	-3.617162	1.467132	4.961401	-5.096008	-1.747691	-5.157041	2.144816	5.283689	-4.354464	-0.155559	-4.933302	3.014626	5.745562	-2.838925	-4.001190	-2.748761	1.252313	4.767918	-5.320480
168	5	-3.132375	-1.559182	6.805270	4.577438	3.330935	-3.258644	-0.737468	6.118647	2.244875	3.045763	-3.055966	-0.180096	6.909299	2.793001	3.301009	-3.038215	0.025284	6.983996	3.147188	3.310168	-3.159078	-0.961123	6.487803	2.164902	3.232561
174	5	1.924943	-0.346442	4.622508	6.214586	6.504818	-2.124872	-3.540310	3.850370	5.514888	5.654188	0.295075	-1.611976	4.748775	6.351945	6.743159	-1.884102	-3.332263	3.983884	5.618323	5.775111	2.228534	0.599857	3.201115	5.634910	4.839230
175	5	-2.224624	6.704361	2.338629	0.016373	2.809735	0.502980	6.241534	2.338629	0.016244	6.574251	-2.229613	2.079096	2.337340	6.153321	2.800778	0.475572	1.668280	2.335603	6.091097	6.552771	0.495010	2.559818	6.403188	-0.026773	6.568054
