2	2	-0.598224	0.205790	4.035731	8.917783	1.565137	6.004851	-6.143408	4.077676	9.021147	1.565137
7	2	5.861783	-8.085757	7.341444	6.755408	-1.417964	-5.163246	6.777965	-4.337420	0.617760	4.235680
19	2	-2.927279	4.780423	-2.626381	2.523663	3.970460	6.135459	-0.787342	5.451786	6.688814	2.479919
22	2	-5.570683	6.685854	-0.579114	-6.241957	6.628674	6.340142	-3.647814	3.832160	-1.201257	6.628662
26	2	6.557553	-8.685763	6.669703	6.464025	-0.060214	5.336872	3.189926	-3.937026	-0.004740	5.123507
30	2	-5.457827	6.123870	-3.445555	-1.112419	6.695769	3.545220	-0.277430	5.691439	5.178205	1.476759
31	2	7.824181	2.606271	-3.977543	-3.476707	6.446772	9.466235	-4.180018	5.550905	-0.918779	6.444395
32	2	7.074472	-8.518896	7.938582	2.359361	5.533952	7.074472	-11.434177	7.938582	7.974937	1.797410
35	2	-6.428727	8.185776	-3.551684	-1.370142	3.404043	6.594787	-4.163614	6.153711	3.909034	-2.611972
36	2	-7.559496	6.770120	-4.490356	-0.347667	7.554730	-2.338634	-5.670278	6.033029	6.799197	1.242252
42	2	-5.862794	9.329687	-3.592484	0.112919	6.900475	1.076155	-3.366603	7.613202	7.158756	1.812940
44	2	6.251102	-1.885822	-2.374417	6.108305	0.622274	-5.454868	6.816880	-4.777907	-0.648033	3.890349
47	2	-3.488106	7.818146	-6.831954	0.061055	5.379487	6.847176	-8.211232	4.812496	6.511297	2.443808
50	2	-3.916453	5.617414	-2.670120	-4.140315	9.282912	5.771589	-6.304448	5.890811	0.236434	7.284169
55	2	-4.955604	8.737270	-4.638409	3.295862	-0.803474	6.180155	-2.655996	8.243532	6.300702	-1.057606
56	2	-5.442504	8.927762	-8.534705	0.972262	4.543559	6.823261	0.341531	-0.890103	7.081009	-0.028645
59	2	-2.354719	6.514659	-4.050989	-0.651577	5.850996	8.107597	-8.470583	7.634646	7.884550	-0.423510
62	2	0.159458	-6.812243	9.155068	8.651700	2.873053	0.137202	-1.526530	9.154999	3.196650	7.914532
65	2	4.570020	-6.997712	7.117900	6.088075	-0.969426	-6.007264	8.097456	-4.582697	-1.433042	5.259474
66	2	-5.714197	1.851533	5.266937	-1.359286	8.062475	-10.865039	7.663206	-2.473920	-3.921414	8.062476
68	2	6.681337	-12.793508	5.610143	5.690320	1.117127	-3.282618	4.617184	-3.229475	-2.607762	5.989947
