1	2	18	-1.841801	4.877214	-0.014911	-4.836061	6.364704
1	2	82	6.293696	-14.129737	6.103427	8.094160	0.376248
2	2	42	-5.644098	4.554499	3.998099	-8.533412	8.560599
2	2	58	0.847113	-4.316712	5.511551	-3.188727	8.155361
3	2	55	-0.516559	6.564938	1.374662	-3.325653	5.752761
3	2	45	5.636224	-10.039960	7.484393	5.835086	3.259132
4	2	85	7.539216	-8.035632	9.113618	-3.561126	2.838326
4	2	15	-2.909929	4.855108	3.606238	-7.368149	7.949634
5	2	85	-5.879854	6.782176	0.979734	-6.195427	7.945815
5	2	15	5.108381	-4.698373	6.786559	4.638063	3.482873
6	2	87	-1.751061	7.624245	-0.384321	-0.247718	4.935768
6	2	13	4.931505	-11.226998	6.067382	5.927995	1.024835
7	3	16	-1.024217	3.962111	0.490209	-5.896511	5.916894
7	3	37	5.638398	-14.875496	5.876685	5.236300	0.629526
7	3	47	5.629136	-9.752945	5.876671	0.191278	0.635748
8	3	62	3.609763	7.132765	2.456540	-3.968996	1.287124
8	3	15	7.413314	-7.237543	7.045508	0.212828	0.534326
8	3	23	7.413314	-11.893254	7.045508	6.747336	0.534326
9	2	89	-0.660108	-10.665971	8.100517	6.172390	6.762533
9	2	11	-3.912188	6.049949	2.717641	-5.588594	6.825728
10	3	31	-0.415824	6.490097	3.851451	-2.902025	7.456484
10	3	40	9.076825	-8.813224	8.439973	0.835179	3.289464
10	3	29	9.076825	-13.350591	8.439973	7.138556	3.289464
11	2	36	6.471154	-10.692215	7.416604	7.398086	1.823084
11	2	64	-2.147280	7.088384	2.233498	-1.182504	7.306919
12	2	68	1.275625	-5.454558	4.171603	9.126752	5.870364
12	2	32	-5.489907	4.966299	-1.204875	-1.819020	6.209992
13	3	80	-4.092526	6.305985	-0.850269	-6.485830	6.095206
13	3	19	1.365585	-5.506701	4.440550	6.656964	6.095111
13	3	1	4.468183	-6.745316	4.464660	6.656964	1.889050
14	2	81	7.293103	-13.690035	6.880228	6.684149	0.495480
14	2	19	-2.264502	4.562183	0.323216	2.887057	6.859048
15	3	27	0.479755	-5.652768	7.032495	7.238157	8.090475
15	3	34	6.340131	-9.553001	7.032510	7.238167	1.707395
15	3	39	-6.097672	7.127342	2.400895	-2.338042	8.090754
16	3	42	-3.734358	7.998816	3.651914	-1.804998	7.046203
16	3	36	5.424984	-10.945146	7.221418	5.283310	0.819981
16	3	22	1.848538	-7.254500	7.221418	5.283310	6.661151
17	2	94	-4.687527	6.737378	1.682663	-3.432822	8.563470
17	2	6	1.124290	-7.909144	6.719495	5.989348	8.342103
18	2	70	0.007915	-6.765781	2.574686	6.458867	7.431753
18	2	30	-3.961078	7.036109	-3.375887	-1.875428	7.649859
19	4	43	-1.009564	5.791235	2.619329	-4.031276	6.281225
19	4	40	6.562704	-7.656533	6.431724	1.985188	2.990245
19	4	5	5.465882	0.005733	3.303680	-3.164667	3.030776
19	4	12	6.562704	-13.170031	6.431724	5.701815	2.990245
20	2	66	-3.509292	8.042874	2.148972	-7.251669	7.775297
20	2	34	2.637150	-7.806876	8.003274	4.747064	7.022484
21	1	100	-1.513196	6.104626	-4.787169	-11.232960	6.178905
22	2	55	7.776757	-12.463586	6.890551	6.165889	-1.047630
22	2	45	1.631762	7.377128	3.628962	-3.334063	2.372341
23	2	16	-3.299164	4.702655	4.092681	-2.651469	7.693743
23	2	84	1.419695	-7.142526	6.879168	6.222270	7.594001
24	2	94	7.563786	-15.710600	6.807081	6.532751	0.365479
24	2	6	3.338645	2.629539	1.658048	-0.549033	3.300602
25	3	33	-0.198858	4.369776	1.243718	-5.529060	4.433682
25	3	51	6.464071	-10.214696	7.423889	-0.272019	0.783080
25	3	16	6.464071	-11.293462	7.423892	5.213048	0.783080
26	2	56	5.456859	-13.148032	6.550389	7.866485	-1.032344
26	2	44	-0.444960	5.918859	1.453504	-0.370862	4.768199
27	2	86	-0.927667	6.777977	-1.851486	-8.510276	6.760599
27	2	14	5.138585	-1.644914	3.204834	-2.075457	1.982553
28	1	100	7.765501	-13.041294	2.072869	6.137195	-1.712488
29	1	100	-0.942445	6.001438	-0.350257	-6.570345	4.602687
30	1	100	6.008562	-14.373574	6.843602	5.683888	2.239493
31	2	79	-4.673424	9.074628	1.300214	-2.417817	6.827104
31	2	21	0.104076	-2.870873	6.954039	7.108379	6.721729
32	3	69	-2.330295	5.181688	1.468463	-5.799651	7.647069
32	3	23	7.150087	-7.912326	6.067811	0.199998	1.576819
32	3	8	7.150087	-9.338751	6.067811	6.122664	1.576819
33	4	17	5.233514	2.005218	3.734134	-4.220749	0.699850
33	4	15	7.134332	-9.261283	7.347093	6.224433	0.589923
33	4	35	7.133860	-8.931093	7.347091	1.007186	0.589925
33	4	33	-1.914523	8.212778	1.196179	-5.329314	6.084508
34	2	59	6.558432	-7.185032	1.849769	5.951338	0.644354
34	2	41	-0.791401	7.597915	-4.545788	-2.083907	6.602698
35	2	89	6.331325	-11.097677	7.022646	5.513817	0.435733
35	2	11	2.690360	6.449606	4.617107	-6.745664	1.382316
36	2	72	5.470128	-17.123672	8.811228	7.030040	1.164532
36	2	28	-3.441853	7.643846	2.186971	-2.377946	7.278932
37	2	77	0.159953	-12.344835	6.511647	6.452466	7.677722
37	2	23	-4.431524	6.037754	2.685722	-2.802528	7.783030
38	2	70	7.652910	-13.092493	4.494512	7.794662	3.088601
38	2	30	0.824894	6.126100	-0.451671	-4.629831	6.847888
39	2	83	3.963124	-13.742387	9.154235	7.644680	2.717795
39	2	17	-4.091237	6.366391	2.635628	-2.365557	7.153701
40	3	66	-4.467656	6.487093	-2.763322	-4.835286	6.576982
40	3	29	5.745714	-9.249642	2.914916	7.149231	1.059050
40	3	5	5.735748	-3.260915	2.895188	0.732183	1.068201
41	2	52	-2.477711	6.471679	4.310575	0.617032	6.889262
41	2	48	7.992905	-14.038919	6.875545	5.420178	0.668769
42	1	100	9.709587	-17.296685	7.947427	6.998678	0.839727
43	2	47	8.223990	-8.036370	6.538649	7.110268	-0.148599
43	2	53	0.130039	8.832830	0.427922	-4.956299	5.233597
44	2	48	5.864086	-10.156239	4.001469	8.325425	3.518843
44	2	52	-0.889112	3.693041	-1.044621	4.517277	7.935036
45	3	39	-2.831721	-4.525429	7.298225	-1.441060	7.956191
45	3	22	-2.831691	-5.995147	7.371852	4.961687	7.956191
45	3	39	-8.276484	4.948401	2.253169	-4.892901	7.956192
46	1	100	-3.557697	6.853644	-0.361603	-9.200951	4.994086
47	1	100	-5.889619	8.648694	1.739293	-5.409680	6.610957
48	2	49	9.042011	-12.693851	5.864850	6.890313	1.791409
48	2	51	-2.750617	8.337913	0.335854	-4.219879	7.197169
49	1	100	6.890523	-12.672998	9.105193	7.479077	1.550984
50	2	93	-4.031446	2.805248	-0.762568	3.018529	7.243840
50	2	7	3.893833	-4.658567	3.006322	6.589545	5.918790
51	2	40	6.538910	-8.409986	7.763540	7.216743	1.151059
51	2	60	-5.730140	6.669659	4.909633	-4.306254	5.977029
52	2	75	6.884414	-14.468420	7.853258	0.445460	2.165335
52	2	25	6.884414	-19.011370	7.853305	6.763733	2.165335
53	3	21	-5.164957	6.531166	4.374312	-5.609559	8.719473
53	3	52	-1.807048	-3.763450	9.223351	-0.528661	8.674830
53	3	27	-1.802562	-8.071947	9.240292	5.973278	8.674679
54	1	100	-7.068892	7.187059	-0.919574	-4.531536	8.122447
55	2	94	6.225571	-15.384673	9.320090	6.302544	1.489807
55	2	6	-2.931139	6.167074	4.325468	-0.773586	7.772951
56	4	34	7.442646	-12.688203	4.955529	-0.020388	2.518940
56	4	34	7.442646	-16.044583	4.955779	6.057582	2.518940
56	4	26	-3.597017	5.552199	0.176669	-0.999165	9.125352
56	4	6	-3.427361	2.322048	2.234139	5.031599	9.125351
57	3	26	1.710591	4.948984	5.014784	-4.226369	3.849025
57	3	65	7.232165	-10.757063	5.016273	5.987217	-2.618163
57	3	9	7.051168	-0.352857	5.014896	-0.870296	-2.618159
58	3	32	7.353986	-1.157889	3.659490	0.894529	-0.755601
58	3	22	7.381774	-4.672065	4.218785	1.111775	-0.755604
58	3	46	7.381776	-9.798506	4.284313	6.847384	-0.755604
59	2	78	-0.947131	6.120378	-0.019034	-4.820871	5.145222
59	2	22	6.720528	-12.030414	4.154871	7.089880	-1.291505
60	2	97	5.119873	-12.054757	5.704582	7.587124	-1.279514
60	2	3	-1.432794	3.700448	-0.257104	0.605360	4.308433
61	3	72	-3.218161	6.871905	-2.445089	-5.802336	4.556078
61	3	23	7.508682	-10.848015	3.930928	5.034080	0.355946
61	3	5	7.494228	-3.975686	3.930624	-1.397441	0.355963
62	2	93	-0.600112	-13.444553	6.973223	7.519900	6.778001
62	2	7	-4.184098	4.590195	3.511645	-3.980212	7.326570
63	2	91	6.769599	-13.492143	6.798551	7.232589	3.949827
63	2	9	-3.727831	4.425073	0.300253	-3.131162	7.664546
64	5	41	-6.029309	7.597459	3.779056	-4.115206	7.677809
64	5	34	0.048429	-3.850580	7.928913	0.137608	7.677801
64	5	8	6.070393	-9.061710	7.929403	0.138324	1.345291
64	5	15	0.048439	-9.511523	7.929403	6.335039	7.677801
64	5	2	6.070393	-14.716875	7.929403	6.335039	1.345291
65	3	19	-3.671364	5.008279	0.835722	-1.446591	6.504906
65	3	59	6.788526	-12.103161	6.828694	8.816495	0.965144
65	3	22	0.862319	-6.855312	6.828694	8.797946	6.472361
66	1	100	7.680859	-10.631917	5.297788	-3.875695	2.312430
67	3	29	7.571075	-10.852100	6.548221	5.841962	2.278890
67	3	33	-0.996367	5.859354	1.789820	-5.934880	7.013268
67	3	38	7.571075	-7.862013	6.543674	-0.661433	2.278890
68	2	38	-1.811281	7.494281	-0.390651	2.214696	6.561949
68	2	62	8.165509	-11.377241	5.905158	6.499101	0.914213
69	3	37	6.390556	-7.852320	9.702363	-1.251496	1.164350
69	3	62	-2.820659	8.121530	3.574109	-7.847511	7.150571
69	3	1	6.390768	-9.807388	9.702488	5.052921	1.164312
70	3	40	6.493818	-10.313529	6.326645	0.766904	2.953553
70	3	30	-1.367377	5.743233	1.627327	-3.077060	6.281273
70	3	30	6.493818	-16.814606	6.329950	6.414928	2.953553
71	3	47	-6.801703	5.721613	3.678857	-3.420382	6.932175
71	3	29	5.162043	-15.748935	7.118511	7.125910	0.346384
71	3	24	-0.293873	-12.114340	7.118511	7.125910	6.931485
72	1	100	7.299183	-14.639896	7.466239	6.436506	2.339670
73	3	50	6.356596	-9.871870	7.436081	-2.871232	3.022002
73	3	11	6.356598	-10.363549	7.436081	3.730434	3.022002
73	3	39	-2.708711	6.533061	1.031053	-6.467559	8.212129
74	2	15	7.567927	-6.639793	2.564535	6.463118	0.180349
74	2	85	-1.123591	8.675086	-3.751102	-4.702015	5.816138
75	2	63	7.010633	3.905855	1.085569	-3.127995	0.597026
75	2	37	8.124361	-4.845865	4.953818	4.948304	0.596514
76	4	37	5.872783	-14.109559	6.758729	4.680801	0.183863
76	4	13	-1.586476	3.985745	4.083017	-7.959804	6.667572
76	4	44	-0.321372	-11.156419	6.758729	4.680801	6.667571
76	4	6	4.607779	1.763681	4.103947	-7.959156	0.422706
77	1	100	5.652818	-13.442334	6.365859	6.828575	-1.228553
78	3	57	8.871576	-3.921022	5.368100	1.809264	-0.082979
78	3	24	4.703086	2.171301	-0.048774	-4.174212	1.035652
78	3	19	0.706284	7.338341	-0.048779	-4.867760	6.329886
79	2	49	6.432119	-13.994209	7.726250	6.832102	2.539369
79	2	51	-3.163369	6.072358	2.636910	-5.753196	7.846195
80	2	41	-0.626394	6.887991	-1.465892	-3.111324	6.102169
80	2	59	6.751629	-16.467663	5.014511	7.999703	2.427049
81	3	32	6.689790	-8.336558	6.442387	0.986294	1.624356
81	3	41	-3.989001	6.148284	0.200717	-0.173543	6.952294
81	3	27	6.689790	-13.671321	6.442399	5.974290	1.624356
82	3	44	1.083942	-9.715333	7.838495	5.016288	7.240083
82	3	33	0.791619	-4.953384	7.838367	-1.292256	7.240631
82	3	23	-4.048156	4.041694	2.742391	-6.352951	7.241070
83	3	28	5.353329	-6.801958	7.364437	-0.200086	3.074025
83	3	27	0.225379	4.983471	3.000626	-3.494096	3.077840
83	3	45	5.353465	-13.002542	7.364645	5.233406	3.074025
84	2	51	7.729869	-10.421613	7.913902	7.435798	1.689591
84	2	49	-1.301296	6.272692	2.135476	-3.291945	8.233395
85	2	42	0.498868	7.108383	3.263912	-5.547787	4.686963
85	2	58	7.959769	-13.417312	7.839250	4.485330	-1.083103
86	2	36	5.483167	-8.663734	7.354925	5.214498	2.161075
86	2	64	-4.508460	7.562624	0.744287	-1.664364	7.995629
87	3	70	0.058305	-3.695652	8.320092	-2.187468	6.127219
87	3	5	-5.138357	2.899915	1.951121	-5.642882	6.127925
87	3	25	-4.171046	-0.126574	5.616167	-2.795751	6.127925
88	2	63	6.232014	-11.191319	6.675600	7.742386	-0.272514
88	2	37	-0.781481	6.580616	0.317500	-0.796586	5.614542
89	2	26	-2.926508	5.443476	2.598804	-7.896004	3.267025
89	2	74	6.578235	-10.879070	8.756273	3.794190	-2.956189
90	2	49	-2.097454	5.977919	0.676087	-3.769278	6.010373
90	2	51	6.904233	-10.934732	6.422065	7.183542	-0.272093
91	2	46	-0.833601	-6.856347	6.603584	6.190855	6.465608
91	2	54	-7.012817	6.675466	1.121750	-3.070656	6.541802
92	3	27	0.581459	-6.467229	5.623346	4.027327	6.323916
92	3	67	-5.525031	1.268892	-0.161302	0.186887	6.323920
92	3	6	5.399921	-8.417576	5.623347	4.052189	2.514991
93	2	31	-5.247513	6.037665	1.513206	0.242494	9.834303
93	2	69	-2.915378	-8.125941	6.616103	9.179352	9.834303
94	1	100	5.882919	-12.153634	6.575622	7.279567	-4.070080
95	2	42	-0.804654	4.405295	1.074193	-4.440150	6.895427
95	2	58	6.051623	-9.748296	7.447609	-1.054921	1.130234
96	3	23	4.199342	-14.523321	6.274518	5.141605	3.134913
96	3	55	-3.130990	5.396708	2.294780	-6.612758	4.875779
96	3	22	4.199342	-9.651048	6.274518	-0.748087	3.134913
97	2	76	5.663654	-12.419746	4.352712	6.199214	-0.152702
97	2	24	0.441301	4.537799	-2.140467	-4.496860	3.681366
98	1	100	6.364670	-12.871607	5.790650	8.236080	3.652265
99	2	72	8.490662	-6.770259	5.979471	0.454341	-0.921496
99	2	28	8.511870	-17.094632	5.979471	6.930709	-0.921496
