169	16	7.504365	-4.960586	0.856306	5.906814	-4.971423	2.650761	6.005816	3.592973	-5.129264	1.969773	6.005816	3.342456	-4.339713	3.316053	6.005816	4.683678	-5.109412	2.335270	6.005816	3.310136	-4.091637	3.177459	6.005816	5.088864	-4.819581	2.883145	6.005816	3.875821	-4.600127	3.141422	6.005816	4.254371	-4.523546	3.211249	6.005816	4.381980	-4.687594	3.048121	6.005816	4.106310	-4.443872	3.269458	6.005816	4.513337	-4.379713	3.302827	6.005816	4.618396	-4.709257	1.325212	6.005816	4.512080	-4.292924	3.322556	6.005816	4.759910	-3.833923	1.653639	6.005816	5.541366	-4.194723	3.295210	6.005816	4.919862
548	16	1.758445	1.161926	4.794505	3.839524	-7.200450	2.201397	5.879587	2.546475	2.116535	1.952288	4.461315	5.016058	2.325841	-0.814091	4.540450	2.894003	2.186822	1.905230	4.430281	5.091547	1.961241	1.964615	4.545280	4.827887	2.400703	1.508848	4.361993	5.313470	1.867353	0.800576	4.769505	3.505643	2.474176	-1.900796	4.452518	3.481123	2.453539	-1.716316	4.465358	3.235391	1.936036	0.613232	4.742220	3.359633	2.561916	0.173141	4.342739	5.538631	1.734575	1.618554	4.736799	4.308464	1.819739	0.940001	4.784658	3.628037	2.426440	-1.492188	4.481835	3.043114	2.104667	0.126665	4.661126	3.090879
