6	7	-6.419860	6.282907	-5.381249	0.886868	6.243321	-5.425292	0.817370	0.886868	-6.416196	4.726035	-5.381247	5.464029	-0.007560	-3.871092	5.333878	0.886868	6.243351	-9.934388	5.333891	0.886868	6.243350	-6.982164	0.817370	5.464029	-0.006770	-5.428013	5.333891	5.464029
71	7	-3.467106	5.066269	-0.153214	-0.826000	6.232682	-4.288884	0.145947	-0.826000	0.855828	-2.924672	5.393966	-0.826000	6.232683	-8.660911	5.394998	-0.826000	-3.467105	3.858642	-0.153155	5.738543	0.855949	-4.292765	5.394938	5.738543	6.232683	-5.515048	0.146003	5.738543
331	7	7.982708	-11.559338	7.077535	1.148713	-5.015415	5.821187	-4.920097	1.148713	7.211923	-0.198041	-1.785795	1.148713	-5.015262	3.175195	-4.802562	7.002398	7.982708	-8.529866	0.656522	7.002398	7.982708	-14.205331	7.077536	7.002398	7.982708	-5.819780	0.653537	1.148713
348	7	1.113689	-11.153081	6.610169	6.712864	7.306497	-14.844389	6.610169	6.712864	7.306497	-10.407696	6.610169	0.960734	-4.066333	0.642595	-2.493199	6.712864	-3.958858	-0.256336	5.740922	0.960734	1.112854	-6.716235	6.610169	0.960734	-4.086879	5.090040	-5.459478	0.960734
362	7	-2.253002	-6.054462	5.848567	0.879662	3.383420	-6.880471	5.848567	0.879662	3.383420	-8.355414	5.848567	6.589132	-8.240668	3.800475	-7.082701	6.589132	-8.240722	5.275505	-7.083478	0.879662	3.383420	-3.467840	-0.673155	6.589132	-2.253002	-7.530152	5.848567	6.589132
419	7	6.170142	-9.780296	5.288757	7.134438	1.826244	2.698536	-1.412267	7.134438	6.170142	-6.243191	1.705199	7.134438	1.825894	8.546053	-1.412271	3.280228	-4.088098	2.762219	-1.412268	7.134438	6.170128	-3.876633	5.288753	3.280228	-4.088377	8.609539	-1.412271	3.280228
477	7	-0.004666	5.393462	-5.452579	2.161099	7.014599	-7.768909	6.329296	2.161099	7.014582	-5.793063	0.776419	6.804911	5.014508	0.194289	-2.954922	6.804911	7.014599	-10.020020	6.329296	6.804911	7.012648	-3.521909	0.775585	2.161099	0.118972	3.142216	-5.450561	6.804911
503	7	-6.382315	7.332946	-6.722630	-2.251955	-6.382315	7.124035	-6.722630	3.302528	-5.070137	-4.954900	5.582889	3.302528	3.376555	-6.183187	5.582889	3.302528	-5.648960	-4.745981	5.582889	-2.251955	0.871074	-4.965766	5.582889	3.302528	0.229166	-4.748850	5.582889	-2.251955
636	7	-0.812455	-7.857850	4.677281	6.761160	-6.276123	6.221718	-6.704468	1.513546	-0.963009	-4.760907	-0.867052	6.761160	-4.236564	1.824932	-6.679938	6.761160	5.033291	-7.123661	4.677281	1.513546	-1.189591	-3.425020	4.674749	1.513546	5.055740	-8.457920	-0.866996	6.761160
734	7	-2.717193	6.211784	3.138084	0.764472	-2.893934	7.646695	-2.901825	0.764472	-1.129486	2.364628	-2.685713	6.838220	6.430004	-2.971743	5.987647	0.764472	0.808946	-3.109139	5.992457	6.838220	6.530689	-4.914010	0.029523	6.838220	6.564415	-8.276437	6.015659	6.838220
738	7	1.525471	-5.410126	6.663700	6.461608	5.201040	-6.732031	1.123162	6.461608	-4.228887	4.022480	-4.192524	6.461608	5.201040	-6.637091	6.760303	2.740422	-4.229071	5.836184	-4.192524	2.740422	5.201040	-8.450711	6.763734	6.461608	5.201020	-2.927278	-3.625859	2.740422
