1	2	3.695156	3.905668	6.737668	0.683672	3.695156	-7.552065	6.737668	6.331754
5	2	6.130088	2.709070	7.213782	0.502169	6.130088	-6.766644	7.213782	5.483459
13	2	8.514885	1.490805	6.708589	0.246828	8.514885	-9.226905	6.708589	5.227017
14	2	6.828841	-5.876605	7.867087	6.859953	6.828841	1.939155	7.867087	1.443027
17	2	3.046198	-5.191013	7.684569	6.316043	3.046198	2.648183	7.684569	-0.203345
19	2	6.488865	-3.839226	7.677594	7.076388	6.488865	5.343566	7.677594	0.547032
26	2	7.101758	-4.481502	6.224400	6.501683	7.101758	3.500730	6.224400	1.697112
28	2	6.042155	-7.008355	3.957042	7.552236	6.042155	2.962980	3.957042	1.187421
34	2	6.816046	-9.868349	7.668198	7.582011	6.816046	0.761199	7.668198	1.476504
35	2	4.875433	-5.071491	5.444134	8.020879	4.875433	4.776312	5.444134	3.977566
48	2	7.374847	-10.496595	7.233992	7.708271	7.374847	0.729358	7.233992	2.640118
49	2	5.503174	-4.158884	7.085269	6.526638	5.503174	5.854006	7.085269	-0.069631
55	2	7.930285	-5.216137	6.316690	3.397879	7.930285	1.415292	6.316690	1.205530
58	2	4.044929	-8.207745	1.092428	2.653745	4.044929	3.511892	1.092428	-0.839654
59	2	6.427797	-3.695206	7.669836	6.637172	6.427797	5.262595	7.669836	4.439093
60	2	4.722184	-4.986764	6.713833	4.995273	4.722184	1.370775	6.713833	1.312936
68	2	7.931322	4.989024	3.520960	0.562617	7.931322	-7.881314	3.520960	6.705402
70	2	8.131667	-5.760791	3.326993	6.561976	8.131667	1.981619	3.326993	0.854825
72	2	3.236387	-8.850950	8.228006	7.515957	3.236387	2.127639	8.228006	1.244047
75	2	5.945268	-8.390892	7.903245	6.562285	5.945268	1.726514	7.903245	0.891623
77	2	7.191221	-7.664812	6.995297	8.888033	7.191221	3.982770	6.995297	2.421325
78	2	8.475875	-3.728548	6.941561	3.903010	8.475875	0.859923	6.941561	2.501434
80	2	6.908274	2.672202	6.345111	0.784990	6.908274	-5.369384	6.345111	6.891253
83	2	7.066625	-6.169964	6.196773	6.280708	7.066625	2.510120	6.196773	1.778068
91	2	4.647975	4.174584	6.310484	3.499951	4.647975	-7.119329	6.310484	6.342462
92	2	2.353247	-4.693690	3.835988	7.442619	2.353247	5.724608	3.835988	2.237524
95	2	2.096310	5.581272	5.086790	-1.007264	2.096310	-3.573096	5.086790	4.757149
97	2	7.536708	-8.294329	2.669820	9.323543	7.536708	2.105078	2.669820	2.892986
98	2	7.894058	-3.529215	6.659813	3.413850	7.894058	1.387971	6.659813	-0.612930
101	2	5.387392	-5.986605	6.010714	6.220876	5.387392	4.571867	6.010714	3.295161
103	2	7.003122	-9.166362	6.770869	6.833428	7.003122	2.152158	6.770869	4.083724
105	2	6.054435	-7.860728	9.173279	4.012580	6.054435	0.467389	9.173279	0.726126
107	2	6.945862	-4.750542	6.844451	5.738331	6.945862	5.687869	6.844451	1.544043
111	2	6.712036	-6.429291	5.890150	6.979756	6.712036	2.261532	5.890150	4.249967
113	2	5.363475	-4.870451	5.643367	7.959950	5.363475	2.255316	5.643367	3.331878
115	2	7.541463	1.770226	6.100466	4.840336	7.541463	-6.969240	6.100466	7.568977
