2	2	-1.675422	7.659081	8.184618	4.397106	4.307660	8.184618
5	2	4.542428	4.259134	7.781439	-1.539082	8.444705	7.781439
27	2	-0.459818	8.831521	6.435009	3.991745	3.102192	6.435009
29	2	7.200162	-1.092517	6.738702	2.356610	2.655072	6.738702
31	2	6.214081	1.978499	8.189928	-0.018172	6.770750	8.189928
42	2	5.689311	3.648081	6.981973	1.371901	7.264229	6.981973
53	2	6.139952	0.675114	7.721400	0.869513	6.131374	7.721400
57	2	5.889177	2.589247	2.979852	3.117925	7.579215	2.979852
60	2	0.229309	6.766933	6.850339	6.120180	2.441556	6.850339
63	2	0.602381	7.922964	4.126365	4.404442	4.802248	4.126365
74	2	0.057441	6.833506	6.134136	5.418197	3.109659	6.134136
82	2	5.432239	1.501990	7.046973	1.794136	6.951823	7.046973
83	2	0.810669	7.832007	7.242190	5.954073	4.367311	7.242190
89	2	-4.957151	9.012990	9.105341	0.148530	3.765597	9.105341
91	2	0.413491	6.859187	6.544743	5.526416	1.674573	6.544743
94	2	0.821050	7.300349	5.573337	6.118505	2.315032	5.573337
101	2	2.100944	3.503387	5.906108	-3.141758	8.030415	5.906108
107	2	-0.960188	8.462182	6.308981	5.235585	2.401318	6.308981
114	2	6.480424	1.551621	7.239539	0.304613	7.081520	7.239539
117	2	0.878012	7.581566	3.094846	7.009891	1.100097	3.094846
123	2	2.599956	5.679704	2.640715	4.940105	2.008586	2.640715
126	2	3.358214	3.799386	7.245763	-1.316266	7.362590	7.245763
129	2	1.043642	7.371785	6.648723	5.040748	2.659758	6.648723
131	2	1.900264	7.351907	7.625510	4.595579	4.724292	7.625510
133	2	3.413860	2.945231	8.545738	-1.527654	7.365610	8.545738
148	2	-0.484411	6.647949	6.911583	5.868830	1.658216	6.911583
150	2	1.838161	5.819467	6.890917	5.208040	1.681096	6.890917
154	2	-1.587950	7.033945	5.647345	3.874683	2.781316	5.647345
163	2	-2.607332	7.000242	6.180666	2.117950	3.428115	6.180666
165	2	8.581856	2.993320	6.685030	4.059648	5.584876	6.685030
168	2	0.929658	8.179446	6.761594	6.640255	2.051232	6.761594
171	2	2.470512	5.747441	5.900766	3.368875	4.956076	5.900766
172	2	2.019608	8.559064	1.259091	7.141681	2.205012	1.259091
173	2	5.650574	1.686550	4.905436	2.346268	5.290897	4.905436
180	2	4.940911	-0.492609	6.114193	-1.003000	5.215441	6.114193
190	2	-0.285691	7.862652	6.462518	6.147626	2.407975	6.462518
195	2	-0.578835	7.862199	6.840875	4.854028	2.040567	6.840875
196	2	0.347995	5.459377	6.825477	5.553578	1.366090	6.825477
205	2	1.672093	6.750526	4.800139	5.023854	1.663904	4.800139
207	2	1.830219	3.234380	7.009196	6.276013	0.881515	7.009196
211	2	1.829726	6.876425	5.077509	6.768499	2.578751	5.077509
220	2	-0.734989	6.853125	5.784953	5.738415	1.362553	5.784953
223	2	3.451950	7.019288	4.809897	5.694799	3.912545	4.809897
228	2	6.034597	5.021151	4.938579	-0.177247	7.245599	4.938579
230	2	-2.008036	6.906646	7.353006	4.482347	2.682135	7.353006
231	2	0.373429	7.183771	6.839035	4.666782	4.562523	6.839035
234	2	-1.584838	6.909754	8.387689	4.431880	2.173237	8.387689
