68	7	-6.104527	6.119900	-5.599519	0.802115	-1.026889	5.798292	-7.989081	-1.903953	6.921215	5.974521	-0.464637	-5.141707	4.544296	6.753601	1.450260	5.798292	-11.307607	4.544296	6.947299	1.450260	5.798292	-10.113397	-1.903953	6.943526	1.450260	5.798292	-9.194860	4.544296	6.937580	5.974521	5.291335	1.577487	-5.598800	3.133860	0.664281
142	7	-0.834278	-3.936637	-2.390685	9.370060	2.405515	-5.962188	5.363880	-8.631046	3.389691	-3.446491	5.459329	-9.435187	-2.390685	9.370060	2.405533	5.459324	-4.923719	-2.390685	9.370060	5.553741	-0.859414	-0.793419	3.736164	9.351284	5.548074	-0.834243	-5.333630	3.736171	9.370060	2.405532	5.459329	-10.832201	3.736171	9.370060	2.405533
264	7	-4.681471	6.912032	-4.466744	4.362515	-7.444931	-4.680797	2.499399	4.177013	4.376243	-4.370130	0.988073	-5.735132	5.681635	7.115011	-1.608722	5.172404	-10.756086	5.690439	7.115011	-1.608600	5.172400	-6.209018	5.684173	7.115011	4.611439	5.172404	-7.141675	0.348565	7.115011	-1.608617	-4.583584	0.691016	5.068616	6.777335	-2.262780
361	7	-1.780607	4.317139	-7.198149	1.683187	-1.574149	0.965346	-1.809036	-1.012154	4.605357	-0.835058	6.727801	-2.541266	-1.011392	4.666035	4.955579	6.806165	-7.970955	-1.011326	4.760735	2.251991	1.101240	-5.569035	5.121720	4.750802	2.104180	6.802405	-6.401778	5.121720	4.756166	7.319210	6.807950	-11.853309	5.121720	4.762906	2.258169
585	7	-0.030697	-5.963970	1.328807	8.135931	7.017650	-0.030697	-11.623262	5.671515	8.135950	7.017650	-0.030697	-11.735997	5.671515	8.135950	0.990565	-0.030697	-6.076710	1.329013	8.135934	0.990565	6.217768	-10.297283	1.329572	8.135950	0.990565	6.217768	-15.956558	5.671515	8.135950	0.990565	6.217768	-10.184547	1.329572	8.135950	7.017650
631	7	-6.560615	3.576824	-4.128844	1.860292	-2.629952	2.318313	-13.294390	7.097283	7.621285	0.135239	-1.912335	-3.968132	0.682285	7.621284	0.085268	2.318313	-7.301049	0.682285	7.621285	0.130255	-1.912336	-3.874738	7.097283	7.621284	5.949097	-1.912332	-9.953925	7.097283	7.621285	0.134512	2.318313	-7.237281	7.097283	7.621285	5.994034
822	7	0.242344	-6.098306	-1.247949	6.123706	-0.906280	6.706100	-12.470417	-1.247949	6.130624	-0.906280	-4.408376	2.990243	-5.169466	4.386491	-7.205777	6.706100	-18.014494	5.041165	6.130707	-0.906280	0.242344	-5.115811	-1.247949	6.116908	5.397765	6.706100	-11.503700	-1.247949	6.130543	5.397765	0.242344	-11.658097	5.041165	6.130560	-0.906280
887	7	-5.418753	6.341980	-6.199250	1.302601	-5.915334	1.142781	-3.153032	0.317690	7.858695	6.355212	7.083844	-8.682953	0.317691	7.858718	6.355221	1.142896	-5.211101	0.317691	7.858718	-0.127781	7.083844	-10.703373	0.317691	7.858718	-0.127781	1.142896	-5.270351	5.743228	7.858718	-0.127781	7.083844	-10.762561	5.743228	7.858718	-0.127781
891	7	-6.401171	4.769368	1.887454	0.577949	-4.663103	-1.022165	-7.447924	7.531414	6.436321	1.982112	5.090010	-9.695878	7.531414	6.436321	6.977137	5.090010	-9.870835	7.531414	6.436321	1.982112	-1.022165	-2.871678	2.187404	6.436321	6.936860	-1.022165	-7.272966	7.531414	6.436321	6.977137	-1.022165	-3.049620	2.187408	6.436321	1.955206
957	7	-1.505316	4.557509	-3.968968	2.067239	-1.256368	8.861782	-7.623367	5.933557	6.637366	7.457759	5.047152	2.746721	-2.631389	2.431303	0.415877	5.058066	2.786590	3.068616	2.939242	2.381724	5.068870	2.818708	3.361906	3.040676	3.485367	5.034211	4.297513	2.111428	2.080300	0.937591	-1.486983	2.884192	3.352981	2.284941	-0.121622
