3	2	0.618139	5.834612	-5.892647	-4.256900	6.737406	-10.818215	-2.253717	6.570283
5	2	-3.636934	4.007087	-4.720155	-6.702742	6.683923	-13.692132	6.502191	-1.826891
11	2	8.657973	-13.496075	-0.578039	5.949020	8.657973	-15.690981	4.796498	5.949020
12	2	-4.967236	4.978508	-3.802176	-6.173143	5.418958	-16.122716	6.997459	5.918821
16	2	-2.780907	7.041710	-3.142482	-4.646709	5.604257	-10.519018	6.169740	5.538480
17	2	4.669813	-13.596391	7.315888	5.774687	-6.361944	5.207018	-2.473889	2.844995
19	2	8.071138	-13.058138	6.044552	7.422008	-0.066533	7.434019	-6.354949	-4.903996
38	2	-8.512045	6.220642	-5.451554	-3.431173	4.285510	-13.147192	7.136971	9.220980
39	2	-1.908446	6.231711	-8.716406	-3.956180	7.670371	-6.811566	-2.580673	8.503570
45	2	7.833744	-12.376748	6.450696	4.781528	-2.780112	2.735840	-3.400876	-6.630247
47	2	5.644419	-14.898188	6.626146	8.523955	-6.489690	6.578119	-4.819949	1.892292
49	2	-6.404435	6.447787	-5.452572	-3.578539	-2.540228	-4.034604	6.877828	5.207933
51	2	6.067205	-14.082235	8.772663	7.491905	0.392846	7.617029	-3.398715	-3.646744
54	2	6.186547	-11.133008	6.750491	-1.109089	4.756327	1.319889	-1.088572	-4.951763
64	2	-4.239151	6.301663	-5.864723	-6.634403	7.591032	-9.583948	6.115468	5.722377
65	2	6.158508	-14.409745	7.751505	6.634342	-5.038290	6.961955	-1.401819	-5.057097
68	2	6.334958	-12.854761	5.851867	8.268017	-3.510196	7.209568	-5.237412	-2.769649
70	2	5.592946	-11.316312	7.498658	5.222409	-2.048848	6.139194	-4.812003	-4.062201
75	2	6.503046	-10.760612	6.216410	7.969539	-2.818296	6.202268	-5.704402	3.895673
77	2	-0.376590	-8.447318	5.248086	6.808072	-5.377641	6.761991	-4.812068	-4.656675
81	2	1.338167	-10.886832	7.329177	1.674191	7.689759	-17.475885	7.329177	1.675189
83	2	5.579266	-7.796230	7.063332	-1.780241	0.886442	7.593205	-3.704718	-6.595579
89	2	6.363697	-7.323104	6.852243	-2.216435	-5.664054	7.617933	-4.737870	-8.858480
96	2	7.577076	-16.172397	6.853790	7.141682	1.176645	-11.775156	6.853790	7.141682
97	2	-9.099305	6.287852	-3.887837	-5.786267	-3.202187	-4.478226	4.366640	6.244845
107	2	6.897734	-15.402782	6.816973	8.577993	6.897734	-11.747580	0.992612	8.577993
119	2	-3.894611	5.359515	-2.285901	-3.831620	8.645767	-8.485981	7.455145	3.176323
122	2	-4.564463	6.734392	4.453711	-2.788813	-4.564463	7.864983	-2.222094	-2.788932
125	2	-3.227067	5.904102	-3.938626	-9.017512	5.935657	-7.714901	5.805171	-3.290221
126	2	7.212489	-10.100243	8.082676	4.101422	0.137828	7.640576	0.676398	-5.944516
131	2	-3.755560	6.608253	-3.744896	-1.841898	9.012212	-15.266507	6.279690	7.901844
139	2	-9.223572	1.947002	-6.057298	6.207560	-9.224673	6.882260	-7.017255	-0.623850
143	2	-1.477776	-10.311514	7.395545	6.529081	-6.257380	6.830474	-3.718192	-6.048623
144	2	-5.359203	6.488351	-3.281647	-1.554560	6.244431	-12.200777	5.781935	5.148743
