209	8	0.636579	9.871761	-5.417315	-5.886409	-4.418756	5.521968	6.336383	0.770315	5.937790	0.606429	0.265734	5.519104	3.985229	4.736711	-2.878279	-5.006490	-4.409858	5.521968	6.827809	-4.907225	6.525802	6.561681	6.870713	2.244438	6.569060	-0.248937	-0.183559	6.561532	6.864965	2.244445	6.408770	0.507338	6.021791	0.607730	6.824623	5.519096	6.543779	-0.106751	-0.213982	6.561460	0.360231	2.244449	6.826583	-4.763472	6.524276	6.561681	0.369815	2.244438
273	8	-6.360406	9.089985	-5.147276	2.033158	-7.862950	1.772395	-1.048603	3.144319	-5.138871	6.202004	-3.455516	1.178529	-0.137159	-1.195791	7.229484	7.143107	4.419808	1.178419	5.473560	-5.106105	7.229729	7.146430	-1.494650	1.178419	-0.152897	0.100901	7.176789	7.126422	-1.494773	1.178420	5.472904	-2.318963	1.046444	7.145741	-1.494650	1.178419	-6.360452	9.091072	-5.147276	-1.458960	-7.862950	6.497240	-0.341446	1.878741	-4.069722	6.927831	4.347610	1.178430
439	8	7.189646	3.485940	-4.572958	4.474945	-1.842702	0.231345	-2.327658	9.101611	-4.573267	-1.010253	3.979717	6.049370	-1.706721	7.885815	-4.573267	4.460517	3.979727	0.231385	-2.616928	9.925382	-4.573267	-1.010253	-1.923427	6.049370	7.627663	2.550634	-4.571111	4.965070	4.228221	0.230705	-2.152718	8.709590	-4.573267	4.460517	-1.923426	0.231385	6.968458	3.873516	-4.573129	-1.007354	4.020756	6.049362	6.421159	4.714821	-4.573243	-1.010165	-1.915619	6.049370
486	8	-3.842942	11.387877	-2.964249	-3.371447	-4.482546	8.564512	6.550623	-1.295198	1.863361	1.406716	6.197654	8.435174	6.630429	-3.931616	7.603859	7.582766	0.162443	3.704817	6.639979	-5.271964	1.863395	7.582766	6.197766	3.704817	6.645889	-9.403627	7.603859	7.582766	6.197766	3.704817	6.390087	0.209209	1.861185	7.571242	0.155168	3.706093	6.414932	0.049123	7.602495	1.399327	0.157771	8.436433	6.640618	-5.427434	7.603859	1.406899	6.197766	8.435143
522	8	-7.800386	9.554050	-5.598238	-5.742523	-0.797950	6.311933	-1.354769	-0.867379	0.376747	4.503946	7.886274	2.373472	-1.354524	-2.131379	5.381100	-0.901271	8.203560	6.309942	4.619376	-8.421382	5.381796	-0.901263	8.208142	6.309942	4.619376	-3.180772	0.398146	-0.901263	8.208021	6.309942	-1.354517	-6.108539	5.381796	4.504231	8.208142	2.373363	4.619376	-7.156473	0.398181	4.504231	8.208142	2.373363	4.619376	-12.397084	5.381796	4.504231	8.208142	2.373363
576	8	-5.688973	8.241114	-5.911883	-2.389487	-6.201829	7.678371	-0.502182	-2.812141	5.048548	6.668498	-0.650796	1.550468	-0.860825	0.971797	4.640696	1.365371	-1.469360	7.666700	-0.502753	-2.075086	-1.364842	6.513477	5.628728	1.550471	-0.502025	-8.118364	5.081926	6.931851	5.630785	1.550466	5.001573	0.102622	-1.538837	1.925296	5.449821	7.562963	5.072820	-3.336325	-1.333825	6.745566	5.630636	1.550467	5.072863	-4.031760	5.068021	6.816541	-0.650401	1.550467
661	8	-4.827177	9.799492	-2.835486	-5.553241	-7.225847	5.500231	6.466521	-7.208325	0.736166	5.793601	5.304485	0.421858	6.466521	-7.986963	7.159226	5.793601	-0.887307	0.421858	6.466479	-1.781053	7.159178	0.975993	-0.887342	5.193966	6.465439	-1.002312	0.735894	0.927387	5.304182	5.245067	6.466521	-13.095189	7.159226	5.793601	5.304485	0.421858	6.466521	-6.889287	7.159226	0.982497	5.304485	5.186475	6.466510	-2.100062	0.736138	5.791015	-0.887321	0.421858
697	8	-2.673455	9.853291	-4.688727	-3.999441	-2.744294	6.972838	2.418904	0.817813	1.722608	7.386820	5.757282	0.703545	6.552276	-5.604499	1.856066	7.388082	5.772588	0.703545	6.552276	-9.374934	5.668382	7.388082	5.772588	0.703545	6.552276	-2.431789	1.856049	1.994654	5.772570	6.594887	6.552276	-6.202227	5.668382	1.994654	5.772588	6.594887	2.424569	-2.958751	5.668378	7.388082	5.772582	0.703545	2.423306	0.272264	5.638868	1.994462	5.767650	6.595064
711	8	-4.797293	5.863859	-6.987416	2.352737	4.798861	6.905727	-4.797418	10.253341	-6.988172	2.352735	-2.950644	6.905728	7.121350	0.287726	-1.753596	3.258366	8.125624	6.215165	7.121474	-2.962657	-0.041994	6.381200	8.551367	1.584909	-1.502255	3.066569	-6.754536	5.375434	6.765249	1.636955	-4.797418	7.614672	-6.988153	5.272624	-2.411085	1.659323	7.121474	-1.256364	5.211507	3.259636	8.424624	6.212677	7.121474	-4.531349	5.332769	6.381200	8.590825	1.584909
915	8	-2.742257	9.080748	-6.136054	-5.299242	-3.300785	8.190744	6.705450	-10.773298	6.192978	6.684846	5.055126	2.415178	6.705450	-7.279198	-0.295219	6.684846	5.052712	2.415178	6.705450	-5.691555	6.192977	6.684846	0.563367	2.415178	6.705319	-0.498375	-0.370953	0.372032	4.739327	8.189661	6.705450	-2.200244	-0.297477	6.684846	0.491575	2.415178	6.705450	-4.467858	6.192958	0.372033	5.036715	8.189661	0.073641	2.830463	-5.140976	5.938060	-0.724287	2.432673
