2	8	-6.441707	10.750824	-4.257059	-3.457749	-9.163232	6.166943	6.333338	-4.768883	7.481311	7.593746	-2.905794	6.166943	-0.469156	1.182680	7.470555	7.593431	-6.192805	6.166943	6.332737	-1.403171	1.778209	7.593746	-4.219710	6.166943	6.333338	-10.526919	7.481311	7.593746	5.969375	2.415593	0.718889	-4.581381	7.481311	7.593746	5.686871	2.415593	6.333338	-7.161302	1.778220	7.593746	5.922166	2.415593	0.712694	-1.213157	1.778201	7.593746	4.274870	2.415644
35	8	-4.690944	8.820516	-4.223556	-5.595698	-6.396779	6.770394	7.150950	-8.687988	7.712905	-0.913745	6.612036	1.192293	7.108372	-3.054907	7.698829	-1.020209	-3.835173	6.770393	-1.514628	3.970729	-3.829068	-3.914368	4.309643	1.226356	7.151815	-13.889144	7.712910	5.226087	6.614748	1.192293	7.150910	-8.625813	7.712904	5.224019	0.453129	6.709101	7.150635	-8.251289	7.712900	5.223390	-3.700980	6.770393	7.117144	-3.384631	7.703978	-0.998906	0.351233	6.723936
124	8	-3.559629	7.793344	-3.470319	-3.637184	-9.205508	7.638399	5.927528	-9.282688	2.175883	7.469869	7.872699	2.551409	1.069271	-2.731744	2.175865	7.469869	7.869744	2.552867	5.927528	-12.213825	7.035060	7.469869	7.872699	2.551409	1.069298	-5.662886	7.035060	7.469869	7.872692	2.551412	5.927528	-6.085427	7.035060	7.469869	-1.053900	7.458607	5.927516	-3.154285	2.175876	7.469869	-1.059460	7.459258	1.047729	0.475068	7.022412	7.468597	-4.120288	7.616268
136	8	-6.907510	9.926293	-4.011776	-4.234878	-4.105590	6.700037	-0.618656	-3.355270	7.464749	7.422722	6.091441	0.353929	-1.019850	2.197455	-0.109045	7.394352	4.625074	0.354035	-0.619236	-1.013590	7.252737	1.029465	6.091435	0.353929	-6.831756	6.230808	-3.043212	-4.234746	3.471146	0.366846	-0.628380	0.339683	6.917770	7.422710	-1.491067	6.700023	4.839946	-4.457885	7.495209	7.422722	6.091441	0.353929	4.838894	-0.764580	7.207432	7.422722	-1.489376	6.700023
201	8	-4.611551	4.703166	6.396827	-5.617597	-5.237006	7.013162	0.507027	3.210090	0.441513	-3.771486	7.864755	0.567899	-5.251779	8.889745	0.440509	-5.816080	-5.252918	7.013162	5.057212	-3.953616	6.684183	0.112189	8.594706	0.567899	5.057213	-8.655631	6.684211	6.514250	8.594706	0.567899	5.057213	-4.459369	0.727965	6.514247	8.594706	0.567899	5.045801	0.270347	0.616546	0.055749	8.594701	0.567899	5.057200	-2.975993	6.683998	6.514183	-2.662057	7.013162
242	8	-2.690181	8.115620	-4.539905	2.147830	-9.086612	7.674007	6.017499	-8.362546	5.790775	8.761398	6.969710	1.536953	6.002330	-3.596804	0.027874	8.761398	6.969710	1.536953	5.707607	0.885937	0.024867	8.659670	-3.094050	6.948914	6.006513	-4.044606	5.790775	8.761398	-3.093882	6.948847	0.365807	-0.717112	0.027839	8.760160	6.969710	1.536953	0.473318	-5.479714	5.790775	8.761398	6.969710	1.536953	0.394591	-1.164337	5.790765	8.761040	-3.093882	6.948847
288	8	6.410915	-14.275002	6.515289	7.408887	5.103535	-0.778192	6.410914	-1.547271	6.515278	1.325191	-5.437897	4.793676	-4.710271	9.185456	-4.067276	-5.239729	-11.630302	4.793679	0.292554	-8.994766	6.515289	7.408887	5.103535	-0.778192	6.410915	-8.178226	6.515289	7.408887	-5.437747	4.793676	0.292554	-2.363817	6.515288	1.325331	5.103508	-0.778192	0.292554	-2.897990	6.515289	7.408876	-5.437756	4.793676	6.410915	-7.644054	6.515289	1.325362	5.103535	-0.778192
336	8	7.420629	-2.367011	6.709825	-1.131354	-3.499269	7.003224	-4.032515	6.112314	-4.713985	-6.724462	-9.064088	7.003225	1.373241	-4.784152	6.709826	-1.131354	5.975146	5.387068	7.420629	-7.709878	6.709826	-1.131354	5.975146	5.387068	1.372596	0.582739	6.673222	-1.131438	-3.499447	7.003224	1.373241	-6.148944	6.709826	4.416347	5.975146	5.387068	7.420629	-3.731803	6.709826	4.416347	-3.499269	7.003224	7.420629	-9.074670	6.709826	4.416347	5.975146	5.387068
350	8	-1.380301	6.599123	4.449272	-5.832971	-10.602975	8.070567	5.560019	-4.145664	7.439797	6.380273	-5.159773	8.070567	-1.391105	8.251570	-1.679781	-5.872877	-10.603938	8.070567	5.554501	-0.047471	7.439794	0.770041	-5.160666	8.070567	5.560020	-5.234905	7.439797	0.775030	3.510874	2.621991	5.557477	-0.420763	7.439796	0.772732	0.556602	8.067411	5.560020	-9.306907	7.439797	6.380274	3.510874	2.621991	5.560019	-4.505042	7.439797	6.380274	0.556917	8.067407
416	8	-5.303087	4.842118	6.509554	-3.982228	-6.688430	7.552835	6.744261	-8.697282	9.514097	7.068393	7.250649	2.327456	0.527986	2.126986	6.512492	-3.525935	6.416550	2.327459	6.744261	-6.023322	9.513909	7.068393	-0.970997	7.552645	6.744261	-1.988071	8.896746	0.750882	-0.970997	7.552645	0.588488	-2.531070	9.272825	7.068384	7.250649	2.327456	6.744261	-4.662057	9.510894	0.750945	7.250649	2.327456	0.588409	0.204038	6.659848	6.954671	-0.971400	7.552645
