149	6	7.580213	-4.604250	5.648252	6.369268	-0.663610	-0.772310	7.580213	-8.476992	5.648252	6.392204	5.757999	-0.772310	-2.098705	5.732451	-0.744392	1.175595	-5.518242	-0.012797	7.491721	2.106067	5.469207	-1.478345	-0.698322	5.075284	7.492162	2.104581	5.469899	1.435490	-0.698146	-0.465438	-2.098712	5.732712	-0.744420	-1.740669	-5.518247	5.076506
153	6	-2.026858	-3.636535	6.539394	0.580456	9.210733	6.105237	4.586464	-13.086217	6.706961	6.658534	9.210733	0.866919	-2.125021	1.920985	4.144927	-1.065886	8.981481	6.105761	-2.026857	-8.143573	6.699381	6.658534	9.210733	0.866919	-8.405219	8.180162	1.805716	-4.680230	-0.281310	6.105766	4.586464	-8.590466	6.701464	0.580456	9.210733	6.105237
156	6	-3.279359	8.899223	3.857788	-2.219909	-4.868178	6.186132	6.758124	-2.590411	9.092687	2.225917	-0.052006	6.131977	6.758137	-3.930870	9.112941	7.104432	-0.036732	0.925866	1.961420	2.477316	8.291343	6.921249	-0.694196	0.927076	6.758138	-6.624531	9.124241	2.225917	5.416643	6.131977	6.758138	-7.961937	9.125495	7.104432	5.417585	0.925866
377	6	-0.804115	2.869670	3.479105	-3.271177	4.589482	6.769035	0.803905	-2.959489	8.401005	1.478126	6.866649	6.766268	-5.412560	8.362541	2.493915	-4.136328	-3.291243	6.769035	6.965528	-9.175558	8.427241	1.478126	6.970138	6.766268	0.803905	-6.611551	8.427078	5.726159	6.962963	0.782410	6.965528	-12.827515	8.427246	5.726159	6.971486	0.782410
385	6	-5.010611	8.609302	3.009997	-4.544698	-4.439883	7.494249	5.114220	-5.240992	8.459587	6.109573	0.433994	3.145337	5.114219	-3.972879	8.459507	-0.126058	4.844204	7.487210	-0.069561	-1.254661	8.312564	6.109572	0.223007	3.145338	5.114220	-10.236771	8.459590	6.109573	4.888326	3.145337	-0.069139	-6.270563	8.459589	6.109573	4.879888	3.145337
412	6	-2.198846	9.312637	2.013205	-5.713631	-5.976236	7.518739	7.405541	1.617919	6.386762	-5.713273	0.374189	7.518739	2.359413	-5.417194	7.493530	7.125448	6.347847	3.906255	7.424852	-5.812105	7.493530	7.125458	6.347847	3.906253	2.359413	-2.253001	7.493530	0.156746	6.347828	7.510351	7.424852	-2.648932	7.493530	0.582074	6.347838	7.503650
445	6	-2.531241	9.401054	1.000356	-3.591263	-4.761159	7.867606	0.186753	2.177454	5.492299	6.197845	-3.009298	4.096601	6.373612	-8.527866	6.254164	2.598311	6.807250	6.434775	6.373616	-11.034332	6.254164	6.683720	6.807250	4.067334	6.372544	-4.603192	6.254079	6.683719	0.369434	4.067334	6.338601	-2.079643	6.251370	2.598236	0.369293	6.434858
447	6	7.538481	-10.907210	5.827820	5.025153	6.173390	4.808603	-5.559790	8.860374	0.263466	-1.150201	-1.650211	6.800578	-5.551689	5.353778	0.263478	-0.641228	4.758843	6.774175	1.097736	-6.346791	5.827820	5.025145	6.173390	4.808609	7.538481	-5.607865	5.827820	5.025132	0.041605	4.808618	1.097736	-1.029506	5.827795	5.013136	0.036830	4.817323
587	6	6.237434	-7.755933	6.868675	1.028244	4.571127	6.421571	-4.250030	6.541411	5.836008	-2.446308	-5.469990	6.470426	6.237434	-10.584128	6.868675	6.439212	4.571127	1.501753	0.466344	-2.509419	6.868670	0.998411	4.570874	6.423534	-2.123607	1.327423	6.692633	6.054649	-4.940728	1.907803	0.466560	-5.345014	6.868675	6.435003	4.571127	1.505686
698	6	7.565597	-8.305325	8.866357	8.594235	7.820872	3.090045	-0.980680	6.710293	2.763337	5.692702	-4.532977	3.091129	1.027191	-2.052384	8.866324	8.593119	7.820872	3.090045	-1.297717	12.319999	2.710260	-0.000475	-4.533056	8.787866	6.554291	3.489018	7.184759	0.098370	-2.315455	8.787760	5.521560	6.628573	2.772951	-0.000324	-4.532951	8.787866
825	6	-7.003612	7.536749	2.673064	-4.629576	-1.949293	7.358830	-0.850298	-0.453808	6.320512	0.568713	6.660598	7.317390	-0.678717	-1.353263	6.410215	6.389917	0.914099	1.386243	-0.645223	-3.989713	6.503518	6.389950	6.661367	1.386243	5.276145	-8.984527	6.521593	6.389950	6.661368	1.386243	5.276144	-6.382480	6.518608	6.389950	0.914224	1.386243
