614	13	6.724736	-10.680056	7.339377	5.351725	-0.542137	5.350316	1.930660	-10.426390	7.339358	5.351650	-0.542137	5.350316	6.724736	-8.936295	1.442122	5.350810	6.092164	2.752605	-4.192223	7.809148	-1.428481	-0.311057	-6.717273	6.740389	1.930660	-9.213555	1.442188	5.351038	6.971186	-1.519279	6.724708	-4.788110	1.435894	5.329147	-0.542168	5.350366	1.930660	-14.571769	7.339470	5.352089	6.092164	2.752605	6.724736	-15.356305	7.339473	5.352100	6.971186	-1.519279	6.724736	-9.467229	1.442237	5.351212	6.971186	-1.519279	6.724736	-14.825422	7.339471	5.352093	6.092164	2.752605	1.930520	-4.533710	1.434627	5.324759	-0.542181	5.350388	1.930660	-8.682611	1.442051	5.350559	6.092164	2.752605	1.930660	-15.102653	7.339472	5.352097	6.971186	-1.519279
836	13	7.597948	-0.777559	1.256969	0.548220	1.903714	6.092712	-1.546461	7.612922	-3.718982	-4.723917	-2.665767	-0.169776	7.608505	-11.348994	7.734164	7.101082	2.090121	5.943622	-1.546531	8.037848	-3.718982	-4.723917	-8.843275	6.382046	7.608504	-5.389344	1.257118	7.101082	2.082104	5.950082	7.608505	-8.068798	1.257118	7.101082	8.122388	-0.961127	7.608505	-6.873914	7.734164	0.548244	2.087335	5.945865	7.608505	-14.022334	7.734164	7.101082	8.123639	-0.961127	7.608485	-3.803378	7.734164	0.548244	-4.467575	6.382046	7.608474	-3.593403	1.257118	0.548244	8.095652	-0.961127	7.608075	-2.319046	1.257117	7.101082	-4.510104	6.382046	7.608505	-9.549379	7.734164	0.548244	8.123204	-0.961127	7.608505	-8.278419	7.734164	7.101082	-4.444427	6.382046
