11	9	6.005694	-0.151257	0.852600	0.120261	6.533657	-3.352879	-4.212486	7.705784	-4.204739	-4.003588	-11.134993	8.055983	5.940933	1.293550	0.840603	-0.413636	-5.753673	8.055983	6.006139	-7.077197	7.056920	6.444506	6.550241	-3.352882	6.006139	-6.772834	0.852825	6.443700	6.550241	-3.352882	6.005985	-0.456799	7.056862	0.203269	6.539361	-3.352880	6.006139	-5.635717	7.056920	6.438633	-5.635265	8.055983	5.983179	0.988698	7.053705	-0.279815	-5.713994	8.055983	6.006139	-5.331350	0.852825	6.436457	-5.635269	8.055983
113	9	-3.353368	9.644844	-4.241798	-7.543078	-12.040071	8.150248	9.226865	-11.484577	6.143694	4.511584	0.243954	7.663196	9.221180	-6.506072	6.143694	-0.916543	0.230430	7.670858	9.227016	-13.876392	6.143694	4.511584	6.953146	-4.354672	9.136738	-2.519619	6.143676	-0.916797	-6.105863	8.150161	9.225955	-8.929124	6.143694	-0.916543	6.937299	1.629379	7.260817	3.014569	-2.912055	-7.379921	-8.304960	8.150244	9.224032	-7.466901	6.143694	4.511584	-5.984294	8.150145	9.227016	-13.876392	6.143694	4.511584	6.938799	1.629311
154	9	6.319485	-12.537423	6.488801	7.359624	6.001932	-1.506404	-3.430138	9.699750	-3.971186	-2.865994	-6.197459	1.124236	6.319485	-8.356222	6.488288	0.953240	6.001932	-1.506404	-3.430138	9.699750	-3.971186	-2.865994	-11.032337	6.149919	-3.430138	9.690385	-3.968433	-2.865994	-0.322991	0.855645	6.319485	-5.936312	6.485926	7.359623	-4.811133	6.149892	-1.520990	4.062000	4.809976	-2.462696	-6.197458	1.124236	-1.520990	4.062000	4.809976	-2.462696	-11.032336	6.149919	6.319481	-1.755111	6.437010	0.952919	-4.814752	6.149892
232	9	-6.274565	5.743815	-5.837666	-7.789883	-10.805758	7.430068	-0.100678	-0.812807	-0.335810	-4.210326	7.403723	-2.388233	5.704719	-7.016425	-0.335806	-4.210273	7.405533	-2.389347	-0.102470	0.686904	6.204993	-4.213633	-5.684041	7.421870	-0.100649	-5.894337	6.205755	1.374833	7.405533	-2.389347	-0.100649	-5.865619	6.205755	-4.210273	7.405533	-2.389347	5.704694	-0.873883	-0.335810	-4.210318	-4.557897	7.411951	5.704719	-12.069237	6.205755	-4.210273	7.405533	-2.389347	-0.100675	-0.841524	-0.335810	1.374762	7.403926	-2.388358
248	9	-0.572182	-5.973209	8.621062	5.701474	6.428175	-4.412622	-4.861021	7.898198	4.396982	-2.315024	-5.903804	1.635293	-4.861021	9.011619	0.359449	-2.346076	-5.903804	1.635293	-4.861021	7.898198	4.396982	-2.315024	-11.024318	6.843144	-1.062782	0.441880	8.589213	-0.331919	6.427915	-4.412622	4.741641	-1.893391	8.621060	5.546944	-4.870167	6.843144	-4.861021	9.011619	0.359449	-2.346076	-11.024318	6.843144	-0.596746	-0.340645	8.619818	5.287582	-4.870177	6.843144	4.741671	-7.491462	8.621062	5.708303	6.428175	-4.412622
263	9	-4.089176	9.781559	-4.155221	-6.227899	-9.930450	5.359142	8.707404	1.191004	-4.153967	-2.243217	7.592438	1.073919	2.090652	8.165926	-4.155221	-5.805652	1.883289	1.073919	2.088428	9.771597	-4.155221	-6.226224	-9.930450	5.359142	8.707696	1.188022	-4.153957	-2.242573	7.774828	-2.881462	-4.087204	8.175949	-4.155221	-5.809353	1.883289	1.073919	8.755460	-4.974504	6.242895	-1.892804	7.785477	-2.881462	8.755460	-4.971567	6.242886	-1.892815	7.603197	1.073919	-4.084451	7.765451	-4.155221	-5.645514	2.184787	-2.881462
283	9	5.602503	-4.627993	7.035658	2.075678	5.272928	-7.277367	-6.947825	11.659601	1.838918	-4.467369	1.154118	-1.124342	-6.947853	11.697999	1.835587	-4.467369	-7.380435	5.665185	-6.947853	11.697999	1.835587	-4.467369	-4.476856	-0.958365	-6.947885	11.745618	-4.518357	-4.467369	-7.380435	5.665185	-0.560046	-3.001986	7.020681	7.318680	5.272918	-7.277367	-6.947885	11.745618	-4.518357	-4.467369	-4.476856	-0.958365	-6.947860	11.707436	-4.515193	-4.467369	1.154118	-1.124342	5.602551	-9.016165	7.042548	7.318680	5.272928	-7.277367
320	9	-2.097933	7.352339	1.484972	-3.601962	3.892406	-4.822886	-2.097935	7.352643	1.484972	-3.601962	3.891801	1.458308	-2.101417	10.828028	1.484971	-3.602033	-7.972370	7.151449	7.579400	-2.245745	8.091588	0.359218	6.878577	-4.847372	7.579517	-4.634317	8.091589	6.264330	-4.977052	7.151449	7.579518	-8.531119	8.091589	6.264330	6.883647	1.433712	7.579518	-8.531125	8.091589	6.264330	6.884201	-4.847372	7.579400	-2.245739	8.091588	0.359218	6.878022	1.433712	7.579518	-5.213303	8.091589	6.264330	0.810826	6.501423
396	9	0.701589	-2.944476	1.163241	7.948621	5.652222	-1.469423	-1.351703	2.011145	-3.281028	7.869557	-2.393737	6.363789	0.700921	-0.560998	6.708060	7.948556	-2.354703	6.363788	7.016083	-3.567563	1.163280	7.948621	-2.354702	6.363788	7.016083	-8.177115	1.163285	7.948621	5.652222	-1.469423	-5.064960	6.794785	-3.332361	2.063288	-6.878203	6.363801	0.701589	-5.197894	6.797725	7.948621	5.652222	-1.469423	7.016083	-5.820973	6.797725	7.948621	-2.354702	6.363788	7.016083	-10.430524	6.797725	7.948621	5.652222	-1.469423
402	9	-5.495497	5.729830	-5.583412	-1.674963	-11.628206	6.932623	1.889294	-3.051008	6.467443	2.600772	-6.218951	6.906342	1.889294	-7.126760	0.568278	7.907888	6.217117	-0.997706	1.889294	-4.276043	6.467443	7.907716	-6.218951	6.906342	1.889294	-8.880132	6.467443	2.604379	6.217117	-0.997706	1.889294	-10.104467	6.467443	7.907891	6.217117	-0.997706	1.889287	-1.297239	0.568278	7.897046	-6.218973	6.906342	1.888775	-0.045062	0.568274	2.455146	-6.222943	6.906415	1.889294	-5.902411	0.568278	2.604310	6.217117	-0.997706
481	9	-1.012118	3.089887	7.171294	-1.798951	-10.649021	8.479701	4.962160	1.329542	7.922257	-0.772166	-5.164803	8.479664	-0.173521	-7.460491	7.954669	5.894098	6.373964	-3.054178	4.970836	-4.910034	7.954668	0.148766	6.373964	-3.054178	4.965043	1.183519	7.930638	-0.706477	0.037124	-1.469318	-0.173526	-1.373043	7.954549	5.701455	-5.080162	8.479655	4.970836	-9.160057	7.954669	5.896208	6.373964	-3.054178	-0.173521	-3.198993	7.954666	0.107984	6.373964	-3.054178	4.970836	-3.085261	7.954665	5.834992	-5.080161	8.479655
