24	6	0.757258	-2.467235	2.217794	-1.328918	3.949459	-6.128628	3.911348	5.943653	-0.362337	-1.942369	-3.031289	-2.367446	3.982067	1.250334	4.467749	-4.659696	-1.398504	-8.557985	-0.354607	-0.331059	2.950154	4.223854	-1.532921	-9.745110	1.316929	4.754826	-2.301572	2.102552	-3.285214	-5.565306	2.463537	0.626474	-0.407864	-2.253443	4.208912	-5.123316
55	6	-2.405492	-3.584893	-7.542858	2.575122	5.516663	1.241052	-3.848151	-1.923692	-0.108895	-0.131983	2.582034	5.670025	-1.469460	5.436042	-0.115018	-1.486414	-2.150619	3.871647	0.290458	2.105722	4.835457	-3.247852	-4.177293	-0.463307	-1.820459	-1.767996	3.520401	3.599443	-0.105109	-2.011826	-2.305748	-3.639117	-2.503248	1.237887	3.534117	3.207530
103	6	4.367144	3.365183	-8.833521	-0.803186	-0.097220	-0.298473	4.351384	3.149264	-9.044190	-0.591665	-0.705053	0.084640	4.385553	2.881141	-10.033112	-0.603914	-0.368548	0.333755	4.414182	2.994672	-9.603389	-0.950073	0.503164	-0.227906	4.414981	2.704968	-10.120898	-0.770118	0.231407	0.195497	4.405161	3.167686	-9.360129	-0.957931	0.426711	-0.342030
156	6	-1.947963	0.330437	-0.391751	-2.525785	5.106357	2.243003	-3.271685	-3.152924	4.432717	-1.872037	-3.116324	5.717778	-1.346293	-5.157923	5.596796	2.424171	-3.932395	-0.380478	-2.687738	-1.021428	6.461364	-6.729994	-1.015817	2.104750	-2.627262	-2.886179	-1.674095	-1.535007	3.274124	7.283954	-2.385225	2.826004	-0.056349	-4.567443	-2.261149	5.933744
158	6	5.559988	-2.298804	4.424568	-2.152502	-2.323963	-1.259896	1.895548	-4.585524	2.335788	-8.168966	1.688950	-3.622423	-2.090070	-1.773926	-2.787896	3.074625	4.546482	-4.744312	7.990351	-2.109729	-2.065666	-2.480013	-2.651031	4.573230	4.418716	3.500354	0.670269	-2.876328	-6.122517	-1.434473	-1.008134	4.245148	-2.705374	7.557946	-2.248021	-5.544725
172	6	0.558181	5.269289	-7.263154	-0.323137	6.063582	-4.101876	-2.179210	1.021087	-7.547958	2.737262	-4.508684	3.857092	-1.406177	6.927276	-4.590953	5.010799	-3.350158	-1.995322	-3.439358	0.359962	-6.763326	3.009512	3.707466	-1.132467	-1.733353	0.065262	-6.322650	2.621118	4.449157	-0.514094	-0.940367	-0.525521	-9.225468	0.625608	3.680421	3.402593
266	6	7.510587	-5.090469	1.860668	-2.386463	-2.849165	-3.170768	9.483812	-4.413779	-2.505040	-2.203654	-1.780569	2.138096	9.490744	-4.406541	-2.490251	-2.198300	-1.825356	2.140821	9.488444	-4.404720	-2.492809	-2.205254	-1.779672	2.124993	9.493496	-4.399261	-2.481916	-2.201536	-1.810989	2.126312	9.486042	-4.408804	-2.498817	-2.205182	-1.775691	2.129637
275	6	-1.765839	-9.403654	3.187115	-0.949186	4.477058	-0.687931	-3.342731	3.249891	-2.397312	-6.142942	3.371343	0.300725	-0.083805	-3.686380	5.354780	6.745454	-4.161183	-1.968960	2.632322	-7.368879	-0.950363	-1.036690	6.713274	-1.562768	-2.517287	2.115497	5.166995	-2.927367	-3.128572	0.164834	-2.193118	-3.914694	2.644970	2.636592	-1.746546	1.774545
322	6	3.943095	5.007131	-2.939754	-1.140450	-0.441763	-4.133585	-1.117380	-6.456814	4.430392	-1.291537	4.999100	-0.667420	5.692983	-5.719092	0.109345	-3.456485	6.138578	-4.921607	1.065121	4.124081	-3.247941	3.397460	-6.133314	-5.456352	-0.607492	-7.075281	0.847857	2.411816	4.149451	-5.293882	-0.641585	-5.630910	3.221702	4.003013	-2.688676	0.079933
417	6	4.329683	0.090990	4.118737	-5.447331	-4.893226	-6.718232	-1.905486	3.699934	5.997615	-0.590178	-0.509864	-9.023408	-3.964477	4.549045	-0.315121	2.310381	1.395417	-5.025947	5.427091	-3.044078	2.022395	-8.469737	-7.298617	1.968041	4.699578	-2.811183	1.992810	-8.302824	-6.658620	2.371969	4.975138	-3.070972	2.243063	-8.452291	-7.391118	2.007024
431	6	3.835972	-4.819354	-2.993314	-2.371757	0.282461	7.243944	-0.852844	7.934569	3.981879	-2.918721	-4.814716	-1.348854	4.052185	0.420875	-3.649548	-4.306060	-5.989090	7.362043	-0.670400	-1.486395	6.619482	3.526039	-11.077706	-0.715743	2.028029	-5.179426	-2.753241	-0.181078	0.797438	6.387046	3.510086	-4.894270	-3.068497	-2.031197	0.460374	7.159916
570	6	-3.852306	-1.748735	-5.832145	0.704597	3.887768	2.635539	-5.254521	-3.182157	-4.830679	1.115740	3.797155	2.473565	-6.229394	-4.016341	-5.254693	1.595124	3.595236	2.352653	-2.468602	-1.950881	-8.312413	1.555548	3.615181	1.776630	-2.218459	-1.173895	-8.255920	0.868499	3.635474	1.795786	-2.733459	-1.054196	-7.772219	0.622327	3.706412	2.073600
575	6	7.156136	3.653652	-1.207371	-1.343361	-1.095898	-1.732427	-2.555529	-0.586557	4.696366	0.702638	4.833900	-4.164914	0.650390	-3.752090	-0.361404	-5.175581	5.547303	3.817949	-3.996330	-2.842440	-2.122315	4.538040	0.491964	3.844938	-2.036200	0.277535	4.900147	5.441596	-2.143228	-4.374432	6.085944	-2.734541	0.196964	-2.675865	4.483589	-2.201975
585	6	0.151142	-5.674383	-0.926840	6.537250	1.615425	-0.518155	-3.173664	-2.381682	5.942826	-1.870127	-1.420521	4.970505	-3.986102	-2.291709	0.741709	3.784328	-4.365868	3.760843	-2.631668	-7.563269	5.135445	3.736701	-2.185829	-0.695110	-1.323108	-8.249042	4.446895	-0.456304	4.703202	-0.251244	-0.802947	-4.014194	0.150903	0.023164	2.412293	4.314964
843	6	-1.164285	6.632995	8.629861	-2.780540	-0.808770	-3.810017	2.204226	0.144638	8.556456	-5.822098	-0.027915	-0.288478	1.782021	0.122898	8.534246	-6.230418	0.254829	-0.114515	1.351688	0.114362	8.660740	-6.690797	0.207392	0.396237	1.805948	0.169565	8.853383	-6.589036	-0.584414	0.665864	2.144279	0.161221	8.815245	-6.107624	-0.707880	0.412971
905	6	4.560847	-2.618073	-0.550588	-3.644462	3.518505	-5.601238	-1.663032	3.147908	-0.902510	-3.852648	6.019121	-5.369808	3.802705	-3.830429	3.144876	1.403999	-3.426903	-6.600433	3.606470	2.211865	2.618005	-2.669587	-2.361214	-10.335399	3.756853	3.447330	-2.879251	-4.941395	0.511466	-9.025873	1.673133	1.700548	3.466675	-2.832253	-1.877844	-8.361453
933	6	-1.052988	-0.346873	5.323190	2.175828	-1.313965	-2.350562	4.532192	-3.747796	-0.367487	3.530950	-4.716860	-1.026301	-6.879764	2.914697	4.226038	1.018583	-2.793511	-6.200247	-3.053356	0.507112	-2.641932	-0.743662	4.786001	2.664964	5.284116	-0.108150	-2.691829	-2.108328	0.079729	2.501742	-4.557770	-1.698489	-1.619825	-0.404878	4.140041	2.475770
947	6	-1.313826	-2.131469	5.581140	-0.450744	5.491237	-1.910954	0.789153	1.502422	-0.864896	-1.968162	3.354460	-1.426783	-2.652803	-5.273935	-0.759477	5.827521	5.867271	-3.854400	-0.208348	2.815826	5.031022	-1.431262	-1.151013	-4.166058	3.302897	-9.159863	1.025762	3.285877	0.317044	-5.535961	-0.050800	1.951667	-1.512591	4.742906	-0.796242	-5.011797
