466	25	-6.541563	5.050097	2.977314	-0.309472	0.139956	-3.378022	4.599127	5.229828	1.276117	-5.018124	-3.548655	-5.533307	-1.204173	6.432696	-0.895914	2.926889	0.501964	-4.077624	-1.207860	6.764853	-1.051443	1.322213	2.242437	-5.361961	-1.222858	6.264675	-1.269441	3.306559	0.589335	-4.425196	-1.238823	6.173875	-2.684227	2.654420	1.954228	-6.853408	-1.227082	6.482626	-1.998762	1.724595	2.790424	-6.988408	-1.195905	6.744236	-0.715834	1.933778	1.356051	-4.250836	-1.239943	6.146277	-2.554723	2.921161	1.600772	-6.294157	-1.216796	6.683572	-1.434708	1.218616	2.711576	-6.251920	-1.233812	6.304670	-2.435064	2.183685	2.486870	-7.193997	-1.192941	6.668709	-0.684308	2.283496	0.941309	-3.993496	-1.232563	6.338817	-2.351862	2.092900	2.567688	-7.183380	-1.238632	6.153368	-2.154935	3.195932	1.203077	-5.509947	-1.199373	6.768916	-0.790046	1.716106	1.647111	-4.544482	-1.217799	6.669003	-1.484383	1.242815	2.745704	-6.341542	-1.193024	6.638831	-0.694926	2.384694	0.838853	-3.966066	-1.212442	6.350204	-1.038040	3.118777	0.496426	-4.205634	-1.234705	6.181551	-1.765492	3.349724	0.912421	-4.965154	-1.211485	6.741908	-1.193540	1.220886	2.460464	-5.733180	-1.228586	6.444823	-2.092235	1.822626	2.748724	-7.059759	-1.203655	6.775863	-0.909271	1.496942	1.961273	-4.942428	-1.237288	6.211902	-2.643190	2.476244	2.173433	-7.074033	-1.193438	6.698547	-0.682854	2.167823	1.069308	-4.049514	-1.222502	6.585756	-1.732211	1.445888	2.832233	-6.711173
756	25	0.311791	-0.183816	4.505543	-7.973650	2.353912	-8.647952	0.444457	0.485225	3.970742	-7.465385	1.637001	-9.104652	0.410017	0.404406	4.297149	-7.485072	1.608691	-9.014985	0.356932	-0.267403	3.497897	-8.331586	2.878023	-8.809418	0.439173	0.041650	2.659101	-8.121413	2.979620	-9.032178	0.332400	-0.293293	3.910227	-8.254576	2.721374	-8.727684	0.513492	0.310858	2.277081	-7.869121	2.815081	-9.165207	0.322922	0.037197	4.842512	-7.678493	1.918149	-8.684656	0.506499	0.592118	3.371921	-7.445919	1.749828	-9.213164	0.458368	0.513060	3.836740	-7.459169	1.656634	-9.134333	0.367308	-0.239004	3.353591	-8.331416	2.918287	-8.842122	0.580731	0.521813	2.112366	-7.672121	2.526715	-9.252285	0.388169	-0.165423	3.102897	-8.295055	2.969451	-8.904254	0.377931	0.308680	4.580560	-7.512770	1.624351	-8.908519	0.314759	-0.229495	4.355229	-8.061898	2.468601	-8.661729	0.587620	0.664517	2.553177	-7.477410	2.019584	-9.285137	0.314122	-0.058521	4.757718	-7.785564	2.088987	-8.650846	0.311916	-0.104123	4.686264	-7.847009	2.179583	-8.644059	0.368442	0.274971	4.655801	-7.524766	1.641786	-8.872777	0.411985	-0.069257	2.870152	-8.220590	2.991000	-8.968347	0.423748	0.438878	4.168457	-7.476410	1.615858	-9.053660	0.342812	-0.291451	3.720242	-8.303568	2.801417	-8.763198	0.323890	-0.278916	4.092695	-8.188010	2.630241	-8.697291	0.524691	0.615631	3.195936	-7.445194	1.794437	-9.235000	0.319279	-0.261093	4.210490	-8.135719	2.562765	-8.679936
