368	29	5.735696	-3.051291	0.353991	1.033146	-3.679084	2.141014	-0.989752	-0.682329	5.141229	3.282966	-0.617882	-1.925912	5.679672	-4.529287	-1.958509	0.652842	0.376335	4.119846	5.644720	-1.152881	-0.275044	5.709335	-1.148408	-1.151273	5.800228	-3.979358	-0.810360	0.853002	-2.357430	3.717692	6.247334	1.255894	-0.613356	-0.095799	1.705183	-1.459047	5.815042	-3.504902	-0.125043	0.920934	-3.554892	2.942070	5.784981	-4.086381	-1.004813	0.842101	-1.836739	3.883575	5.317911	-3.482547	-4.248647	-2.281109	5.318633	1.958170	5.224169	-2.243561	0.674766	1.918473	-3.283493	0.105752	5.500753	-2.590940	0.716772	1.282455	-3.517416	1.102992	5.478093	-1.512116	0.246333	4.442292	-2.124974	-0.538939	5.732072	-0.872311	-0.593970	5.994346	-0.746437	-1.624885	5.313663	-3.473438	-3.816339	-1.718258	5.029218	2.474570	5.262999	-1.973765	0.586996	2.675491	-3.056625	-0.128829	5.357447	-3.365524	-4.243109	-2.479657	5.399452	1.712252	5.819117	-3.731080	-0.419093	0.883713	-3.200785	3.317496	5.951156	0.070291	-1.173825	4.821058	-0.104103	-2.272505	5.711068	-0.946731	-0.519368	5.972492	-0.829020	-1.507655	5.942784	0.032533	-1.167124	4.910889	-0.140345	-2.280943	5.306845	-1.861958	0.536597	3.041245	-2.912902	-0.204240	5.602193	-4.566002	-2.300496	0.385072	1.042470	3.856973	5.344671	-2.431504	0.723109	1.503082	-3.410641	0.563552	5.769734	-0.728992	-0.722393	5.961030	-0.621403	-1.828006	6.189319	1.067313	-0.738327	0.950330	1.290653	-1.644118	5.539254	-4.396933	-2.551192	0.082957	1.776105	3.637368	5.491502	-1.487267	0.213864	4.553261	-2.048423	-0.573757	5.723435	-1.795224	-1.931209	-2.882878	5.466487	0.776966	5.848871	-0.394591	-0.969042	5.657215	-0.426106	-2.167597
768	29	-5.798939	-1.294529	-7.170975	4.138417	1.085424	3.430748	-5.604092	-0.830257	-6.776738	4.227791	0.906129	3.278081	-4.104841	-0.521959	-3.339663	3.011475	3.508568	1.768481	-5.959681	-2.528860	-7.654041	3.662413	1.590234	3.612620	-5.780064	-2.857459	-7.698021	2.794766	2.065174	3.890353	-5.913485	-2.827432	-7.716893	3.341960	1.790165	3.704837	-4.899903	-1.019645	-3.997227	2.295361	3.727733	2.467912	-5.537551	-2.218543	-6.973588	1.728598	2.652294	4.107585	-5.928071	-1.892325	-7.470031	3.969242	1.318835	3.526610	-5.479796	-1.806274	-6.031518	1.530510	3.060915	3.773309	-5.643849	-2.611783	-7.513836	2.260947	2.321757	4.063824	-5.446132	-0.572245	-6.471799	4.261850	0.818564	3.135911	-4.242865	0.271660	-4.772099	4.105929	1.303798	2.017774	-3.661845	0.036165	-3.970104	3.753310	2.288473	1.620494	-5.507002	-1.994247	-6.502954	1.559930	2.864366	3.980454	-3.816959	-0.311529	-3.408541	3.308444	3.155721	1.607828	-3.658099	-0.127571	-3.646616	3.552956	2.731306	1.568642	-5.338839	-1.437232	-5.028107	1.768769	3.448525	3.187208	-5.492831	-1.885390	-6.236622	1.529226	2.976513	3.871056	-5.585692	-2.437256	-7.317033	1.994485	2.466294	4.117813	-3.933339	0.219406	-4.444077	3.975024	1.696273	1.805618	-5.439335	-1.647642	-5.602735	1.591110	3.232693	3.540477	-5.859759	-2.894406	-7.725942	3.104175	1.915190	3.782361	-5.127284	-1.194260	-4.400248	2.058476	3.645318	2.763957	-5.694804	-2.726239	-7.611166	2.468727	2.219648	4.002016	-5.136734	-0.196491	-5.913084	4.281304	0.755620	2.824635	-5.954644	-2.165989	-7.560249	3.862055	1.428289	3.559435	-4.544313	0.211503	-5.084611	4.196854	1.018244	2.256003	-4.386628	-0.698921	-3.457968	2.755341	3.680005	1.979292
864	29	-4.087977	-0.248835	6.634210	-0.935630	2.882753	-2.552221	-5.148840	-2.466581	6.634700	2.106070	2.212406	-3.194272	-4.693594	1.154722	6.678148	-1.380585	2.033695	-4.350866	-5.504025	-2.173512	6.602343	2.504965	1.697864	-3.370106	-4.291897	0.601150	6.624785	-1.851295	2.409414	-3.405737	-4.963578	-2.302524	6.647367	1.899548	2.452123	-3.105896	-5.504386	2.085425	6.858716	0.064013	1.072756	-4.170927	-5.658253	-1.490731	6.588280	2.686577	1.445334	-3.451113	-5.437524	2.018061	6.835421	-0.164486	1.240594	-4.236849	-4.144500	-0.726516	6.652175	0.025654	3.012226	-2.655665	-5.818607	1.860602	6.782896	1.216085	0.332029	-3.862678	-5.593117	2.100167	6.876314	0.414332	0.792926	-4.072077	-5.728181	5.154116	8.004995	-1.902492	-0.242887	-2.963055	-5.911008	0.362380	6.589206	2.587608	0.923342	-3.603242	-5.948782	0.857581	6.607676	2.316630	0.746396	-3.649346	-4.450344	-1.526203	6.664159	1.185917	2.982983	-2.857891	-5.743340	1.971928	6.830083	0.952080	0.410675	-3.928213	-4.695672	-1.943218	6.659656	1.574608	2.761457	-2.978760	-4.963718	1.451461	6.722159	-1.036074	1.812551	-4.449560	-4.473723	0.883258	6.646616	-1.652586	2.222205	-3.980395	-5.921630	1.550853	6.689959	1.705906	0.420172	-3.754059	-5.941970	1.397295	6.661126	1.879218	0.499063	-3.721104	-5.700193	2.020402	6.851350	0.805436	0.493751	-3.966238	-4.106551	0.093924	6.619769	-1.603977	2.727388	-2.608721	-5.341932	1.895188	6.804861	-0.414997	1.412433	-4.309519	-5.075411	1.574182	6.742800	-0.881462	1.714371	-4.429892	-5.286392	-2.495507	6.623200	2.258245	2.022221	-3.261046	-4.808453	1.282921	6.696073	-1.236754	1.940467	-4.427255	-5.168735	1.680726	6.761875	-0.739769	1.624000	-4.398607
993	29	0.399638	6.276304	-1.902064	0.756967	0.749865	-0.977932	-1.423821	5.920547	-0.298985	-2.030412	2.224880	-0.735322	-0.275356	6.790179	-2.233048	0.166016	0.983558	-0.507519	6.992551	-3.429988	-5.014193	3.485018	-0.237561	-5.291268	6.728234	2.773026	0.058593	-7.457097	-1.750253	-4.590500	0.095960	4.547704	-1.423794	1.122396	2.201501	-3.182963	0.971738	0.597240	-7.692377	-2.972499	2.792151	4.059114	-1.130829	7.183813	-1.705728	-1.006234	1.427733	-0.402771	-0.611095	7.009998	-2.114076	-0.187313	1.145992	-0.418308	-1.204403	7.171604	-1.630422	-1.171204	1.472388	-0.408890	-0.748633	7.085086	-2.027297	-0.360515	1.216652	-0.402366	-0.046170	6.623435	-2.207467	0.377234	0.883937	-0.618968	-1.600245	6.463702	-0.673776	-2.436008	2.006355	-0.587967	0.151923	6.472653	-2.102010	0.551182	0.810601	-0.754086	0.634194	-1.663920	-4.840865	-0.572353	4.070720	4.827847	0.812350	5.167102	-2.563203	1.322008	1.573866	-2.662785	-0.765528	4.340483	0.165808	-0.758842	2.595154	-1.312734	-1.179015	5.311804	-0.037881	-1.563059	2.396310	-0.905290	-1.266170	7.151068	-1.562838	-1.323381	1.511679	-0.415494	-1.606928	6.739780	-0.946826	-2.434831	1.854661	-0.515739	-0.808563	4.420968	0.162070	-0.852364	2.581264	-1.252926	-0.414646	4.148589	-0.139103	0.147817	2.533796	-2.223204	0.371558	4.758355	-2.089218	1.255334	2.010617	-3.109604	5.172264	3.047532	-1.750563	-3.859606	-3.487692	-0.752278	-1.508426	6.961163	-1.225165	-2.065213	1.701428	-0.461405	-1.493094	6.101560	-0.404933	-2.177715	2.161078	-0.685922	-0.123489	6.680738	-2.227625	0.307487	0.916161	-0.576236	-1.223539	5.423082	-0.076771	-1.644871	2.368800	-0.873270	0.616900	4.962798	-2.502162	1.309342	1.795975	-2.922060
