2	22	-3.548145	-4.390547	-0.049456	4.185978	-0.733781	1.641752	-1.450718	-2.086963	-0.602748	3.446815	-2.363655	4.068216	6.217304	-4.525199	-2.569979	-1.288039	3.978654	-3.981973	-1.916350	-2.613085	-3.606166	3.730753	-0.424574	3.667356	3.314611	-2.932543	-5.943008	3.912384	-0.602956	-2.309929	-4.901407	-4.958396	0.846316	3.735829	-1.651973	1.502377	-1.591301	-1.928536	-3.417449	3.502678	-1.525624	4.151200	-5.061614	-5.078317	1.157100	3.516305	-1.981449	1.558803	-1.980595	-3.337337	0.689539	3.418240	-3.201924	3.480098	-2.648719	-3.695780	-0.912699	4.211410	0.124950	2.122318	-1.888578	-3.383509	5.060707	-0.397614	-4.076295	3.762406	-4.589536	-5.240246	1.344303	3.275706	-2.885278	1.905584	-3.962313	-5.183886	1.231752	3.260749	-3.445433	2.283398	-2.447707	-3.519519	-1.336399	4.150580	0.241215	2.414072	-1.638734	-2.797026	0.323948	3.433189	-2.873390	3.740667	-2.189016	-3.227287	-2.265582	3.984092	0.111486	3.010872	-3.087661	-4.593155	1.097399	3.332123	-3.643679	2.801664	-1.832142	-2.397503	-3.947507	3.657386	-0.659573	3.824381	-2.024216	-2.890100	-3.077020	3.832344	-0.169782	3.431067	-4.000108	-4.612787	0.224404	4.095902	-1.053227	1.556729	-1.730766	-2.166949	-4.142898	3.581136	-0.986244	3.983310	-2.736393	-4.240572	1.018720	3.364265	-3.589239	3.009765
627	22	0.849116	-3.528300	5.792336	4.119367	-4.854447	-5.083149	0.152561	-1.488520	7.894413	-1.655635	3.231933	-5.064650	-0.921928	-3.299641	6.310486	4.447734	-0.873309	-8.235537	0.273475	-1.493250	7.877633	-1.673268	3.017540	-5.106385	0.149724	-1.488654	7.902418	-1.641700	3.220639	-5.070008	0.996268	2.265200	6.353212	-0.689250	-7.214636	-1.350280	0.147356	-1.489135	7.922710	-1.604192	3.180315	-5.087003	1.470446	2.163465	6.410869	-0.949000	-7.184206	-1.341789	0.187342	-1.488550	7.847310	-1.732232	3.252997	-5.045860	1.053936	2.765905	6.819967	-1.655222	-5.087559	-0.571552	1.248061	2.674740	6.741657	-1.680534	-5.559002	-0.703941	0.265095	-1.492316	7.842332	-1.739269	3.099492	-5.077416	1.562890	2.408108	6.566854	-1.522273	-6.462549	-1.005202	0.206542	-1.489093	7.834168	-1.752946	3.236504	-5.046077	1.598764	2.208507	6.452590	-1.167769	-6.990249	-1.244944	1.536239	2.441443	6.586351	-1.557815	-6.369980	-0.969264	0.599464	2.435004	6.396257	-0.706923	-6.515946	-1.135445	0.150156	-1.489474	7.932912	-1.583551	3.150884	-5.098125	0.270872	-1.492800	7.853169	-1.719770	3.068317	-5.087267	0.235515	-1.490400	7.826796	-1.765126	3.188325	-5.054504	1.513002	2.467459	6.601889	-1.582346	-6.294973	-0.941288	1.460145	2.519755	6.634147	-1.623518	-6.135322	-0.884714
995	22	-4.282514	-3.453746	-2.938769	2.824752	-1.239640	4.575991	-5.247956	-5.405995	-4.336021	-1.221808	3.306123	7.212151	-2.508156	2.481511	-0.488604	-4.411292	-2.391252	6.759658	-1.672832	2.216757	-0.252692	-4.017009	-2.277070	7.506383	-2.379471	2.450090	-0.449452	-4.393002	-2.381181	6.871877	-4.095742	2.044035	-1.191491	-2.134015	-2.222644	5.893383	-0.280404	0.787946	-0.309835	-2.014877	-1.312109	8.816308	-1.914338	2.308371	-0.316393	-4.174613	-2.323094	7.287227	-0.448817	0.745284	-0.421530	-1.849222	-1.316900	8.690329	-3.320982	2.591366	-0.765413	-3.966848	-2.408530	6.099391	-0.119433	0.974328	-0.127575	-2.394667	-1.420163	8.906376	-3.262767	1.445281	-1.118798	-1.464286	-1.944559	6.764084	-0.787291	0.751886	-0.589551	-1.644797	-1.384924	8.424283	-2.159695	2.388621	-0.384942	-4.311871	-2.358285	7.066559	-0.595762	0.738272	-0.501354	-1.746856	-1.341376	8.575361	-0.177473	0.856416	-0.219240	-2.178638	-1.341811	8.884185	-0.587120	0.738177	-0.496991	-1.752181	-1.339649	8.582173	-2.271533	2.421121	-0.417403	-4.359865	-2.370880	6.967063	-3.916983	2.480723	-1.031145	-3.064804	-2.361930	5.732279	-3.602904	2.578741	-0.879913	-3.621678	-2.396562	5.902434	-3.216448	2.587284	-0.726144	-4.069763	-2.410405	6.177979	-3.641549	2.573235	-0.896853	-3.565223	-2.393930	5.877710
