155	21	0.332910	3.638261	-1.600025	-3.923321	-4.309305	6.125333	1.691949	-1.307774	-4.358871	-7.853094	1.337387	6.064540	-1.352051	0.152237	4.035495	-5.174549	4.159770	-3.611590	-1.699207	0.028805	3.994066	-3.885855	4.604204	-3.526190	-0.346308	1.608743	3.797767	-7.242721	1.717215	-3.110167	-1.903643	-0.022799	3.990397	-3.636305	4.841682	-3.458126	-1.435563	0.115986	4.023886	-4.749184	4.276547	-3.590119	-2.320827	-0.185360	3.994929	-3.545873	5.379851	-2.995275	-0.430104	1.309064	3.882199	-7.152423	2.047096	-3.485715	-1.284919	0.185861	4.041426	-5.511411	4.058676	-3.630407	-1.392161	1.654500	3.657756	-7.311241	0.061145	0.520441	-2.483567	-0.366001	3.988958	-3.579556	5.560818	-2.589712	-1.816787	-0.001705	3.990585	-3.714445	4.740802	-3.491523	-0.665586	0.790374	3.982147	-6.924218	2.759498	-3.763798	-1.158665	0.261688	4.043108	-6.021492	3.849016	-3.668838	-0.752242	0.659261	4.000837	-6.827683	2.984890	-3.769749	-0.942447	0.437526	4.028106	-6.551446	3.427234	-3.734314	-1.633579	0.047616	3.998440	-4.027676	4.526440	-3.542778	-0.651941	2.392911	3.180821	-7.583033	0.471702	-0.562071	-2.211330	-0.117713	3.994856	-3.539733	5.228909	-3.197026	-2.098235	-0.074355	3.993153	-3.552051	5.078589	-3.331789
457	21	-1.543993	2.802729	-1.797131	7.251127	-1.628096	-4.608265	-8.091555	-5.874111	3.654300	-2.428387	-6.882540	4.844850	2.854353	-2.416257	3.998799	-5.502952	-5.552833	0.599292	3.512555	3.402555	-5.363421	-4.787055	-7.158446	1.327760	4.470734	-2.837305	2.343298	-7.262955	-6.493922	1.350484	3.127012	-2.437169	3.245168	-6.265774	-5.989925	0.718306	0.339909	1.305416	-2.638742	1.660891	-2.725476	1.074065	2.368351	-2.810756	1.900581	-1.542911	-2.310962	0.613583	2.311099	0.532986	-3.115192	1.035166	-2.408757	0.249534	2.812221	-0.487400	-1.304321	-3.557007	-6.430641	4.793213	3.425048	-3.008352	0.134411	-5.661654	-7.199621	4.531807	3.007163	-2.417758	3.443196	-6.051222	-5.906186	0.676316	2.927791	-0.251791	-2.068129	0.309778	-2.300823	-0.085804	1.697936	0.877088	-2.814497	1.344777	-2.394042	0.570363	3.670398	-3.222391	0.496426	-6.857285	-7.315203	4.260088	3.298653	-2.472014	3.061213	-6.474561	-6.062302	0.774844	4.353404	-2.788493	2.415489	-7.195549	-6.444200	1.259937	3.501866	-2.519977	2.904123	-6.657842	-6.132753	0.844494	3.916719	-2.636384	2.656713	-6.943470	-6.277260	1.012417	4.167759	-2.719291	2.520400	-7.090620	-6.370753	1.141734	2.557189	-2.644524	5.232040	-4.451595	-4.255129	0.428680
600	21	-6.591271	3.678844	1.606528	-8.897018	-2.264029	2.472122	-2.955922	-2.425107	-2.451293	-3.649084	5.381291	3.621668	0.812049	-3.913587	-4.196594	-1.763497	5.138965	3.446074	-2.413765	-3.497486	0.067249	-4.924775	4.307130	3.225071	-2.245298	-3.694673	0.363083	-4.891585	4.207547	3.108712	0.833459	-4.461119	-2.624270	-2.201775	4.970767	3.333989	-3.056407	-2.798615	-1.321913	-4.679375	4.969555	3.567707	0.538481	-4.726271	-1.375392	-2.576627	4.895235	3.325068	-3.116850	-2.481215	-2.238819	-3.910119	5.319324	3.621987	0.914240	-4.263025	-3.416624	-1.999319	5.031054	3.370173	-1.457917	-4.568414	1.153161	-4.534096	4.256948	3.013870	0.332077	-3.240702	-4.103434	-1.637172	5.335569	3.559563	-2.717067	-3.161304	-0.525553	-4.915820	4.582165	3.418768	-1.708895	-4.320555	1.046770	-4.677739	4.177328	2.943087	-0.470075	-5.081743	0.621060	-3.733933	4.641317	3.371766	-0.230303	-5.073556	0.337847	-3.485217	4.719009	3.391875	-1.778139	-2.369062	-3.078527	-2.762542	5.499182	3.603475	-2.910091	-2.956887	-0.950512	-4.829869	4.794930	3.512748	0.875475	-4.064285	-3.967287	-1.849235	5.092591	3.413555	0.139346	-4.962018	-0.283442	-3.064491	4.814842	3.368840	-0.743855	-5.024241	0.868417	-3.992460	4.540811	3.308324
618	21	-2.931525	-2.101330	2.663437	1.465196	-0.287001	3.642034	4.053460	-5.619697	-1.222770	2.564614	-4.456130	0.778734	0.841890	-0.429117	-0.547476	6.550761	-0.611025	2.382134	-3.325024	-0.184888	0.390927	-2.282792	4.098202	2.832994	7.017074	-5.449371	3.419327	-2.594275	-2.943584	-0.721345	-0.120507	-0.085207	-0.240188	-1.776389	3.251880	1.697834	-0.863323	-0.166963	-0.173623	-2.315687	3.970371	1.693987	-2.182035	-1.883438	2.767908	1.552604	-0.813661	3.521822	-2.290712	-0.178729	-0.024530	-2.953581	4.567088	1.998106	-0.406116	-1.626177	2.354656	1.484663	-5.454160	4.952635	-3.301258	-1.962316	2.463152	1.372297	0.093687	3.758566	-1.385829	4.335101	0.823919	-4.779400	-3.621058	4.893783	-3.064876	-0.172787	0.173968	-2.902361	4.347188	2.412712	-0.186947	-1.668238	2.181332	2.079159	-5.988764	5.038829	-1.002433	-0.173919	-0.162747	-2.390489	4.102937	1.705870	0.807671	0.253987	-0.775008	2.513093	1.497030	1.649011	-3.515072	-1.457732	1.899342	1.133514	0.885173	4.029489	0.806889	-0.009984	-1.050841	4.912513	0.806346	1.525763	-3.264542	-0.178332	0.314011	-2.537145	4.188492	2.686425	-3.362829	-0.192396	0.454150	-2.057927	4.019872	2.952029	-1.479899	-1.259860	2.879223	1.307689	-1.740150	3.622539
