110	23	-5.603179	-1.098014	-0.156300	6.055673	0.571609	1.796148	-4.093958	-0.343800	1.299117	5.949003	-0.561561	1.414369	3.079924	-1.044989	-2.510168	4.293852	-2.106378	0.423363	2.287258	-1.793718	-1.943538	1.687811	1.801170	-2.806673	-5.518683	-1.469691	-0.494306	5.972373	0.930749	1.457145	2.162052	-2.731012	-2.112600	1.772752	2.324592	-2.332313	4.847310	5.796366	-4.329352	-0.548986	-2.830578	-5.543031	-2.484914	-2.494673	0.828310	5.700085	2.389169	-0.452618	-1.508411	-2.390828	0.122851	5.743219	2.246876	0.001735	-2.506225	-2.165558	-0.672095	5.855560	1.495788	0.855174	-5.098033	-0.868700	0.333187	6.133270	0.099315	2.082866	-1.270198	-2.397393	-0.401397	5.793582	1.887053	0.422240	-3.933829	-1.895804	-0.669725	5.900221	1.259445	1.111599	-3.857420	-0.151866	1.530296	5.841118	-0.289157	0.879346	-3.099671	-2.543205	1.289915	5.686838	1.772077	-0.548120	-5.682101	-1.339059	-0.402179	5.998179	0.820787	1.567201	-3.604611	-0.544888	1.688436	5.749144	0.304456	0.196642	-4.557265	-0.697002	0.851828	6.114016	-0.455800	2.026319	-5.199664	-1.595684	-0.564738	5.949623	1.029806	1.355070	2.551159	-2.014053	-2.012993	1.705210	1.705902	-3.016746	-3.339678	-1.864328	1.569801	5.695107	1.061207	-0.337359	-1.725190	-2.306246	-0.592189	5.826020	1.673353	0.660037	-5.405406	-0.975700	0.042997	6.093649	0.383990	1.938672
111	23	-0.790572	-0.983820	0.805272	-1.524045	-0.424769	5.486252	-4.414685	1.798792	-6.902909	1.250032	-4.008676	4.358057	-4.277425	-3.824151	-4.442240	0.159929	3.057471	4.623674	-4.205810	-0.882427	3.060192	-4.346171	0.222760	4.110134	-1.098883	-0.826768	1.056817	-1.274988	-1.216795	5.662465	-0.815918	-1.234043	0.678706	-2.078620	0.820768	5.038888	-1.342811	-0.887059	1.761383	-3.808554	-0.930401	5.072496	-3.577130	-1.012812	3.649604	-3.857591	-1.161035	5.036132	-3.833280	-1.435633	3.124680	-3.946338	0.731602	3.990210	2.870532	4.612687	-5.588643	-1.751227	-1.158023	-3.677920	3.307533	3.597627	-10.564075	-1.347346	-0.239603	-2.154768	0.430961	4.453052	-7.075594	2.365943	-1.359081	-1.704207	-0.399250	4.196437	-7.610703	2.232922	-0.710873	-0.458162	-3.489829	-0.421551	2.427347	-4.832910	-0.572200	4.443805	2.830186	4.688030	-5.284903	-1.575531	-1.280100	-3.808702	-0.961368	-1.313718	0.815027	-2.237279	1.080765	4.894642	2.962920	4.439761	-6.716027	-1.834453	-0.928450	-3.367163	-0.993517	3.159827	-7.673855	0.664611	0.884384	-0.241389	-0.775060	-1.207916	0.652751	-2.019202	0.712002	5.090491	-2.707684	-0.436141	2.152712	-1.655905	-2.303077	5.604629	3.179890	3.988679	-9.785469	-1.576666	-0.501058	-2.643245	-3.895798	-0.552184	2.684632	-4.678105	-0.286620	4.307174	-1.980344	3.446466	-7.509681	1.126235	0.496177	-0.203682
