47	15	1.780419	2.853833	-6.565566	-4.804212	3.675959	0.797363	1.766337	3.527222	-6.665502	-8.080330	1.646428	2.067453	2.589505	2.679984	-8.159172	-5.274973	-0.291304	4.145704	2.354273	2.923681	-7.534982	-4.891101	2.858251	0.296103	1.330771	3.257300	-6.745133	-6.840098	3.088880	1.625737	2.081735	3.702731	-6.905843	-7.712983	1.571172	1.645408	2.492817	3.492973	-7.953765	-5.490109	2.217210	0.135081	2.387899	3.779277	-7.478736	-6.166526	1.891037	0.667505	1.536864	3.415142	-6.693079	-7.752449	2.076754	1.987874	2.431446	3.019846	-7.765661	-5.017362	2.682015	0.197311	2.479755	3.150946	-7.940428	-5.161576	2.516869	0.120111	1.972524	2.823531	-6.793670	-4.714250	3.446386	0.642988	2.498530	3.295550	-8.012120	-5.301628	2.378297	0.087946	1.640838	2.898089	-6.457729	-4.963861	3.809693	0.917782	1.352481	3.091359	-6.519520	-5.875409	3.758272	1.295800
310	15	-2.435919	-1.343948	1.657004	-4.371543	4.016327	1.777780	-2.295968	-0.425081	2.917036	-4.323474	2.552368	1.282113	-2.704548	-1.809696	1.998846	-4.466143	3.824579	1.752678	-3.696563	-3.282826	5.832471	-1.483699	-1.049951	5.178344	-2.457059	-0.774763	3.119979	-4.392546	2.637192	1.285176	-2.799101	-1.869135	2.513767	-4.527715	3.338504	1.587323	-2.111765	-0.420885	1.938021	-4.291168	3.156075	1.527815	-2.112297	-0.312748	2.152705	-4.277120	2.921492	1.470179	-2.794395	-1.938651	2.231301	-4.510466	3.608092	1.687386	-2.129050	-0.556361	1.763807	-4.308063	3.394025	1.583472	-2.170935	-0.259998	2.581987	-4.280734	2.623034	1.358109	-2.218004	-0.874751	1.563693	-4.332093	3.799777	1.690116	-2.157197	-0.683225	1.653298	-4.320259	3.580250	1.629507	-2.129084	-0.259421	2.353526	-4.272953	2.753752	1.418418	-2.733486	-1.632685	2.773150	-4.512371	3.101715	1.487893
357	15	-2.041615	3.201408	-1.772489	-1.686186	4.908065	-3.766689	-1.182368	-3.266938	4.692518	-3.832739	4.662510	-1.316932	3.016731	-4.289125	1.345925	-6.005088	3.126310	-5.319085	-1.461823	2.747676	-1.751087	-1.482341	3.672941	-2.157879	-1.670138	2.957566	-1.758896	-1.589610	3.980285	-2.758775	-3.382211	6.029263	3.074956	-2.425590	-1.058599	-0.821314	-2.408056	3.304151	-1.808802	-1.695735	7.307775	-4.113435	2.873088	-2.839910	7.647826	-6.357197	-1.772368	-1.712388	-2.355537	4.184196	-5.442114	2.207418	0.314488	-2.991309	-2.397008	3.304868	-1.805626	-1.700679	7.142902	-4.151377	-3.534350	6.013169	2.865794	-2.363282	-0.581420	-0.872212	-1.926034	3.143842	-1.767913	-1.666507	4.554596	-3.488483	-2.190036	3.257144	-1.780243	-1.702944	5.512894	-4.044519	-2.160516	-0.253669	-1.912330	-3.032613	8.383585	0.736470	-2.360619	3.301231	-1.797829	-1.708144	6.704199	-4.195235
498	15	-0.897665	3.924831	-5.508295	1.297998	-4.717579	5.009294	4.585605	4.077943	-4.590402	-0.197462	0.249299	0.109796	4.357293	4.179680	-4.787847	-0.237024	0.375084	0.005533	4.148964	4.250196	-5.029928	-0.274219	0.498197	-0.088385	5.131647	3.379834	-4.508368	-0.213733	0.443591	0.449387	4.578507	2.915038	-6.691737	-0.603734	1.888982	0.097982	3.726126	4.347887	-5.782392	-0.370249	0.795138	-0.300130	4.673801	2.940110	-6.363840	-0.553809	1.722862	0.181266	5.002811	3.123218	-5.109836	-0.366361	1.019639	0.426003	5.050390	3.172262	-4.917631	-0.329711	0.882763	0.446843	3.924563	3.248544	-7.860765	-0.917508	2.349800	-0.411408	4.937538	3.071402	-5.366994	-0.409288	1.181683	0.388651	4.316458	2.924117	-7.394667	-0.744275	2.243331	-0.125044	3.605166	3.797930	-7.964977	-0.893471	1.962857	-0.580338	3.439453	4.184005	-7.592477	-0.709084	1.507567	-0.604528
636	15	-2.077275	7.329327	0.579489	-4.768011	-2.054441	1.592470	0.812463	6.164298	4.019013	-6.998282	-1.622224	-2.583558	0.838479	6.516973	3.610060	-7.032302	-1.354356	-3.046691	5.489704	0.006417	3.661028	-5.421220	-4.761385	0.087152	1.034950	5.760537	4.081786	-7.353409	-1.842285	-2.403299	1.401352	5.710625	3.767178	-7.486383	-2.160964	-2.707141	2.499898	5.687326	1.287321	-6.707255	-1.539637	-3.951948	2.386749	5.791875	1.313117	-6.659100	-1.294170	-3.949202	1.267714	5.711048	3.894713	-7.488224	-2.040147	-2.580745	1.721774	6.388077	1.943611	-6.767971	-0.532366	-3.857621	1.098359	5.729111	4.040401	-7.421696	-1.894908	-2.434622	1.524910	5.706059	3.645391	-7.474308	-2.277527	-2.814851	0.942690	5.859491	4.111699	-7.208265	-1.765238	-2.405569	2.653382	5.556845	1.301291	-6.806347	-1.914742	-3.946030	0.847471	6.053077	4.073173	-7.045315	-1.673013	-2.499970
690	15	9.410995	-4.417151	-5.420045	-1.252580	6.068106	-4.783042	-0.099590	-4.240638	1.101980	4.557181	0.162861	1.390891	2.992135	-4.086060	1.747072	-2.087920	-0.001443	1.921075	0.838039	-4.972873	-0.778390	3.628957	0.327774	1.760018	0.076389	-4.347043	0.593616	4.456437	0.194211	1.457949	-0.988190	-3.981347	3.807521	3.294219	-0.036790	0.893379	3.440795	-3.789925	2.511849	-1.878910	-0.131898	1.118304	-0.621597	-4.066740	2.640172	4.019497	0.060491	1.151427	3.542385	-3.435997	3.422588	-1.028402	-0.180810	0.299929	-0.563030	-4.079448	2.466745	4.116041	0.073157	1.183070	1.558699	-4.957329	-0.222961	2.528804	0.444561	2.088476	7.438235	-4.072455	-2.652157	-1.484833	0.525555	0.929101	-1.148601	-3.827624	4.669629	2.658202	-0.127235	0.641563	0.716005	-4.893644	-0.726521	3.789009	0.306773	1.707757	2.661901	-2.811239	4.728543	0.233505	-0.261430	-0.145333
