68	31	-2.259538	-0.949416	5.026060	-2.171021	5.090287	-1.991075	-6.972879	2.207556	-3.411447	0.148629	-0.591229	6.901137	-5.963825	7.325959	-1.812920	2.500816	-1.772680	-0.360184	-2.591571	0.726942	-0.284582	-1.742714	4.367403	2.371178	-2.648494	-1.162370	2.601467	-0.652764	5.210325	-1.432704	-3.710555	1.389300	-0.737072	-0.717968	4.867219	1.558879	-3.113100	-0.819108	1.279868	0.256916	5.807899	-0.532309	-8.709722	4.854591	0.918333	-2.175528	-0.653482	2.313519	-2.773566	-1.209181	1.660793	-0.000033	5.738348	-1.056141	-8.679833	5.024014	0.509782	-2.246959	-0.559016	2.764261	-8.628837	5.092404	0.880741	-1.870325	-0.632520	2.202869	-8.809168	4.645248	0.843053	-2.508685	-0.653013	2.530088	-8.590210	5.264372	0.787526	-1.730149	-0.610171	2.207723	-3.092403	1.247006	-0.972739	-1.090417	4.651007	1.842865	-8.651813	5.112262	0.497076	-2.151276	-0.555263	2.724875	-3.711075	-1.365110	3.571260	-1.731198	4.138828	0.796727	-8.726669	4.887389	0.539951	-2.387519	-0.568442	2.803901	-3.885944	0.622952	0.594693	0.334597	5.591125	0.539211	-8.577353	5.381092	0.537427	-1.802132	-0.561889	2.476338	-3.541183	-0.915827	2.671594	-2.377561	4.121850	1.620201	-2.699166	-1.245995	1.797925	-0.099835	5.684655	-1.191839	-2.867440	-1.098631	3.149648	-0.977201	4.785476	-1.134131	-3.387361	-0.336864	1.046080	0.363808	5.777817	-0.144644	-8.759007	4.745273	0.894089	-2.346638	-0.656934	2.410015	-8.822874	4.637613	0.642239	-2.617201	-0.602480	2.795911	-3.600045	-1.061618	2.887244	-2.280657	4.121735	1.483151	-8.596985	5.305110	0.501294	-1.919193	-0.555123	2.583175	-8.622552	5.211317	0.491564	-2.037567	-0.553475	2.664476	-8.612755	5.156947	0.852106	-1.809373	-0.624876	2.195678	-3.582643	-1.265006	3.691980	-1.431889	4.202599	0.210004	-8.787581	4.725147	0.594570	-2.542563	-0.586621	2.816187
145	31	-0.273026	-1.655547	2.509869	-2.754952	-6.523930	7.377612	1.885719	-1.736369	-4.831717	1.485976	-7.833941	6.434676	-1.418210	-1.916364	4.033216	-1.527767	-4.743642	5.905547	-0.590144	-2.336455	3.045238	-2.514364	-5.554004	6.656904	-0.006629	-0.974237	2.119287	-2.637799	-7.471035	7.811962	-0.732042	1.181216	-2.986190	0.252029	-2.027644	8.253751	-0.027988	-1.036780	2.152409	-2.664740	-7.385765	7.778847	0.106028	-0.515612	1.887352	-2.337856	-8.053673	8.028213	-0.105966	2.488534	-1.885599	-2.048066	-5.438304	5.478897	-0.562333	-2.283196	2.991479	-2.548765	-5.633552	6.733582	-0.844550	-2.647602	3.591054	-2.111367	-4.909898	5.905297	-0.209598	-1.505188	2.416676	-2.760581	-6.734405	7.489725	0.115559	-0.407459	1.835194	-2.244728	-8.171490	8.074720	-1.750010	-1.306539	3.872817	-1.350433	-4.993348	6.410668	-0.048717	-1.095093	2.183673	-2.686737	-7.305657	7.746964	0.111087	-0.469918	1.865201	-2.299312	-8.104763	8.047980	-0.450730	-2.054172	2.791141	-2.661161	-5.963740	7.012585	-0.624992	-2.400240	3.115040	-2.467642	-5.455949	6.556698	-3.248287	0.284764	2.729391	-0.997322	-5.476235	7.419861	-0.311267	-1.744147	2.567483	-2.744022	-6.399853	7.305925	-1.072518	-2.497667	3.922659	-1.812603	-4.653672	5.632358	-0.340286	-1.810397	2.612116	-2.732209	-6.307007	7.249221	-0.350988	-1.834611	2.628798	-2.727111	-6.273048	7.227777	-0.719954	-2.549496	3.318617	-2.321497	-5.199531	6.265217	-0.172822	-1.415793	2.363558	-2.755972	-6.859474	7.551361	-0.019958	-1.013594	2.140082	-2.655158	-7.417463	7.791250	0.069774	-0.711111	1.984031	-2.486673	-7.817748	7.940778	-0.879086	1.258643	1.154114	-0.981539	-6.907878	8.433125	-0.149921	-1.359130	2.330646	-2.749857	-6.938683	7.588685	-1.389634	-1.971046	4.037311	-1.546982	-4.724589	5.865498	0.115103	-0.281531	1.775668	-2.129352	-8.293212	8.127985
883	31	6.308599	-4.450536	3.245102	-3.749993	-2.532536	2.143931	0.428013	-9.557242	4.157957	0.333137	-0.219716	5.786893	-1.574415	-5.423699	0.460637	3.802277	7.361635	-0.089052	-1.990868	-8.628439	2.942702	1.427022	0.331552	5.417581	-2.277442	-6.292800	2.972580	-0.351615	1.798486	5.715613	4.389093	-5.774211	-1.342540	0.956227	2.960889	-1.154656	-0.029809	-9.313589	3.849399	0.667756	-0.079064	5.604037	-2.607086	-7.060075	2.623079	0.834527	1.366172	5.648554	2.100374	-3.109384	-0.139056	-2.502559	1.235351	4.870390	1.533607	-3.424429	0.358903	-2.519761	1.888282	4.780776	2.899714	-2.716377	-0.054099	-2.494484	0.504007	5.188053	0.689041	-3.956570	2.072820	-2.704890	2.105562	4.926241	-1.429030	-5.479006	3.233137	-3.094839	1.870362	5.579936	0.175024	-9.410351	3.986690	0.537112	-0.135373	5.670729	1.207058	-9.537522	3.974588	-0.827088	-0.510702	6.390500	-2.491552	-6.673485	2.787901	0.365243	1.603507	5.698728	0.114284	-4.354424	2.891912	-2.951170	1.960771	5.127130	1.029477	-9.895454	4.201929	-0.506886	-0.469506	6.265788	-1.859201	-5.841448	3.150954	-1.868817	1.883397	5.667516	3.334180	-2.618600	0.194078	-2.444135	0.012790	5.512955	0.775041	-9.814192	4.306981	-0.078843	-0.366437	6.036728	-0.326593	-9.194566	3.667607	0.822369	-0.010159	5.536739	2.791701	-2.763684	-0.086284	-2.497902	0.595107	5.135149	3.265686	-2.604049	0.117124	-2.463065	0.137839	5.430112	3.101674	-3.768375	0.822312	-2.274185	-0.654471	5.911284	0.597543	-9.677170	4.254804	0.156570	-0.287541	5.893805	3.101032	-2.639591	0.020714	-2.483145	0.324616	5.302694	-1.148487	-8.931906	3.269210	1.152588	0.144086	5.442366	2.771834	-5.249935	1.278393	-2.147479	-0.763546	6.069914	-0.509512	-4.790420	3.212722	-3.235520	1.881607	5.334855	-2.614067	-8.089655	2.631503	1.439212	0.690961	5.472957
