302	19	6.338275	-1.009921	1.131472	2.520573	-4.171640	-2.116018	6.366162	-1.055201	0.780987	2.697953	-4.052335	-1.510385	7.299191	3.561743	-4.103726	4.077322	-4.026510	-8.938501	6.501588	-1.201197	0.999129	0.592962	-4.132576	0.359624	6.373356	-0.552669	1.727905	1.143912	-4.236310	-2.899053	6.302037	-0.689943	1.649419	1.579269	-4.327263	-3.774094	6.402031	-0.531720	1.741540	1.039377	-4.206354	-2.473004	6.486407	-0.589069	1.755609	0.716716	-4.127094	-1.082797	6.399013	-1.155373	0.278907	2.628538	-3.958915	-0.854891	6.345325	-0.584789	1.710775	1.262000	-4.267986	-3.306697	6.301918	-0.856880	1.489827	2.047308	-4.318415	-3.192385	6.480063	-1.540696	0.579930	0.949497	-4.153734	0.566642	6.418067	-1.371254	0.104228	2.333999	-3.991609	-0.455172	6.508712	-0.785806	1.559258	0.566418	-4.111960	-0.378760	6.458189	-1.678459	0.297770	1.461935	-4.131522	0.289255	6.468613	-0.546487	1.765185	0.797207	-4.142616	-1.423068	6.431901	-1.543752	0.114024	2.045193	-4.047619	-0.182737	6.432286	-0.523297	1.754296	0.933765	-4.176499	-2.014756	6.322992	-0.623295	1.690188	1.384421	-4.296117	-3.604301
426	19	-5.167418	6.938909	-1.302744	5.500552	-4.073767	-0.400911	-5.253656	9.020558	-2.302145	2.503617	0.620825	-0.787727	-4.910007	9.040818	-1.888714	2.371001	0.138062	-0.811895	-5.146055	7.972051	-2.048810	1.856886	1.562911	-2.382229	-2.407271	3.084984	-1.750077	-2.612417	1.470918	4.705441	-4.865617	9.034788	-1.848571	2.336234	0.114946	-0.826378	-0.734271	5.901014	-2.319115	-1.272208	3.154618	-0.273092	-5.652621	8.382104	-2.705119	2.185452	1.571608	-1.746960	-5.611332	8.262786	-2.609006	2.120263	1.626814	-1.930362	-4.415507	8.572235	-1.617109	1.764720	0.657962	-1.484142	-5.412494	8.954414	-2.517500	2.476938	0.923811	-0.874905	-5.607964	8.255742	-2.602236	2.116246	1.629658	-1.941200	-5.045388	7.988677	-1.973871	1.826498	1.490943	-2.358799	-4.420052	8.792112	-1.600429	1.872716	0.369034	-1.173862	-5.620034	8.282194	-2.627015	2.131214	1.618723	-1.900507	-5.661778	8.589155	-2.785656	2.291102	1.442954	-1.429511	-4.487918	8.424586	-1.657087	1.742263	0.841960	-1.702892	-5.448573	8.931086	-2.565001	2.464758	0.990725	-0.909025	-5.109917	9.044913	-2.111504	2.482293	0.363317	-0.773029
519	19	0.996244	3.867569	8.390022	-0.712925	-4.316422	-6.298978	1.992601	-2.283534	3.109116	3.657285	-1.672959	-7.378525	2.237027	-2.049872	2.789558	3.812071	-1.602697	-7.589468	0.831530	-1.754173	2.559006	3.306864	0.264527	-4.869229	2.314734	-1.692184	2.548684	3.935352	-1.265828	-7.433699	1.703902	-1.480338	2.027844	3.674019	-0.076088	-6.133094	0.669336	-1.824863	4.237189	3.458612	-0.576115	-4.110058	1.159766	-1.711509	2.298923	3.410864	0.188599	-5.347868	2.241871	-1.374853	2.238155	3.968310	-0.756516	-7.018631	0.610976	-1.753031	2.793263	3.267151	0.275411	-4.534165	1.003004	-1.951720	4.081428	3.485342	-0.944688	-5.026159	0.299033	-1.728715	3.834876	3.356893	-0.036175	-3.608556	1.366314	-2.114788	3.766696	3.515358	-1.290035	-6.065788	1.747992	-2.265248	3.378151	3.579510	-1.566502	-6.969516	0.468312	-1.744069	2.995949	3.259411	0.255428	-4.291012	0.325753	-1.733768	3.935378	3.375495	-0.099263	-3.583909	0.461089	-1.764170	4.163317	3.424041	-0.314855	-3.689142	1.167518	-2.024029	3.949168	3.496914	-1.109212	-5.506402	2.134333	-2.206758	2.938515	3.730377	-1.678975	-7.538159
