394	13	-5.216496	6.115126	-3.045659	4.417568	2.380553	-3.794504	-7.177181	-0.064245	5.196960	7.725514	-2.393712	-1.908249	-5.691458	5.561292	-5.336658	-1.877623	5.330358	2.601258	-3.616765	5.583216	-3.890155	-2.000537	1.270509	2.570615	-6.542326	5.364580	-5.901806	-1.996907	5.936218	2.610225	-8.342198	4.659482	-6.399533	-2.419532	6.373869	2.626056	-7.657396	4.064062	-6.415276	-2.821727	6.417273	2.643468	-7.851961	4.147742	-6.414931	-2.759981	6.415127	2.639192	-7.042797	5.235737	-6.117306	-2.073095	6.114959	2.614599	-4.879199	5.712409	-4.542750	-1.771560	3.827736	2.591299	-2.560954	5.098979	-5.047280	-2.804787	1.650846	2.555711	-8.253567	4.393719	-6.412352	-2.590019	6.402627	2.631082	-4.833922	5.718181	-4.491549	-1.766385	3.702519	2.590731
914	13	-3.145736	-3.299954	-0.107328	-5.874700	3.296529	6.014368	-5.599837	4.325543	2.933421	-4.722642	1.414934	-4.454642	-7.179940	-1.544251	-4.234834	5.545423	4.502014	-1.332617	-6.367651	4.436361	-2.985562	0.491969	2.249506	-0.199841	-3.644598	4.351042	-1.995041	-0.513870	2.678274	0.129171	-7.825593	3.652347	-3.447983	1.162162	1.940287	-1.198350	-7.573526	3.915309	-3.377250	0.995598	2.024525	-0.895377	-4.569501	4.449419	-2.391595	-0.021816	2.489839	0.096301	-7.136556	4.206793	-3.235620	0.776785	2.127021	-0.547409	-8.004058	3.394899	-3.452065	1.324323	1.856843	-1.501876	-8.732135	2.689580	0.082273	1.429389	1.281116	-3.010993	-3.434225	4.249393	-1.648657	-1.216649	2.807391	0.155066	-7.356180	4.080789	-3.307270	0.879254	2.080312	-0.701914
