1	1	6.558894	7.174539	4.034115	5.923985	2.677425
2	1	7.330731	9.056815	6.590071	4.731599	0.758480
3	1	3.721263	-3.532393	6.979865	6.932809	6.471893
4	1	2.257676	4.314976	6.568670	8.055138	4.669551
5	1	8.364310	-4.814247	7.630135	8.101027	5.908358
6	1	7.615283	1.258013	7.927527	5.237026	4.573804
8	1	6.199108	11.392599	5.335445	4.670765	-0.032425
9	1	4.501513	6.781141	6.427866	6.503711	2.194655
10	1	8.514059	-10.676778	8.307215	5.761718	6.152111
11	1	7.067468	-1.876044	6.855714	7.911208	8.971107
13	1	4.891552	10.029313	7.179819	0.971691	2.322527
14	1	5.849290	-9.949683	6.087574	7.783186	7.989415
15	1	8.244400	-3.953196	6.660532	8.744821	5.688060
16	1	5.797031	6.381115	7.056517	7.611767	0.554187
17	1	6.275298	5.798964	6.187493	7.435986	2.083893
18	1	7.039759	7.517220	5.153796	7.418794	3.750013
19	1	6.549489	-4.902551	7.641602	7.271559	6.210297
20	1	5.009495	-0.863110	6.878408	8.407725	7.931695
23	1	6.538781	-2.450786	4.775087	2.568405	8.784638
24	1	4.700912	7.499941	5.475179	6.034603	0.222009
26	1	8.253517	-6.484891	6.211103	6.852393	7.003108
27	1	6.142842	-5.447192	4.113087	6.593564	7.052751
28	1	6.234562	-3.267140	8.680949	5.017882	8.314453
29	1	4.814853	-6.044477	8.993289	6.593742	7.372958
30	1	7.838956	0.440461	6.362776	7.942380	5.930642
31	1	6.704658	-3.466181	8.640000	8.049700	5.931894
32	1	6.898328	0.527589	4.896209	7.208469	5.389330
34	1	6.562440	-2.550492	3.961308	8.173088	6.388494
35	1	4.883149	6.085217	8.893397	4.428889	1.729073
36	1	6.962930	8.523521	2.237157	5.705684	-1.080266
37	1	6.310339	7.993217	6.650409	4.658712	0.354265
38	1	7.220044	10.073080	6.126027	5.470633	2.314672
39	1	4.082881	-5.171665	7.762635	5.318425	7.715977
40	1	6.919088	8.743267	7.030979	3.660659	0.747694
41	1	3.815481	8.981355	3.439508	8.792537	-4.080277
42	1	7.640924	-5.800585	6.491391	7.503119	6.176428
44	1	5.497715	6.707070	6.055228	6.340482	-1.079615
45	1	9.008741	3.570024	8.162835	6.510941	1.665043
46	1	6.679943	-1.735841	8.468494	9.147237	5.377156
47	1	5.316946	4.069026	7.669084	5.960389	1.986586
48	1	6.134466	-4.874040	8.721695	6.803918	6.507920
49	1	6.276585	7.220643	6.310182	3.331863	1.474999
51	1	7.953393	7.746663	5.754186	6.796121	1.402193
52	1	5.100284	6.145257	9.534806	3.097022	1.453237
54	1	9.464118	3.543534	4.710283	1.543687	1.256625
55	1	6.213756	0.423264	6.052538	5.912342	6.724384
56	1	7.037988	-9.786097	4.252451	6.522010	7.147697
57	1	8.753266	3.493330	7.626212	6.931135	1.905933
58	1	6.598837	-0.191032	7.007384	6.762465	8.220836
59	1	6.511674	-4.497826	6.494876	9.588142	6.616570
60	1	7.155557	6.839839	2.320760	6.957109	-0.955271
62	1	4.588660	-1.226203	6.698988	9.150462	8.788084
63	1	8.112124	-0.745235	6.931898	7.181777	5.993873
64	1	6.702336	8.024106	6.091961	5.854912	0.356506
65	1	6.871215	-4.082949	4.272205	6.576098	5.794783
66	1	7.397805	-2.820157	6.136618	4.117852	3.014275
67	1	5.211376	4.902787	6.674562	6.934577	-0.374050
68	1	4.894652	6.242948	6.571499	8.063478	0.962452
70	1	4.820695	4.890130	6.651937	7.499999	0.250871
72	1	8.629115	-1.826389	6.814390	7.184428	5.759484
73	1	2.790692	3.738554	6.432173	5.190070	6.435755
74	1	8.968250	-0.309509	6.039400	8.072309	7.314026
75	1	7.086296	-3.316954	6.622010	6.300867	3.939963
76	1	6.339893	2.652052	7.603365	4.891732	1.274527
77	1	8.299381	-1.620269	7.343814	7.210622	7.236069
78	1	7.157240	0.768826	5.155736	9.015607	8.595568
80	1	7.145057	-6.389658	7.507796	4.821223	6.780141
81	1	7.674549	7.319881	6.812424	4.080901	-0.439323
82	1	6.570451	6.074311	7.560813	6.301069	1.383752
83	1	8.198379	-4.934032	6.018560	8.264813	5.994116
84	1	6.966888	-2.651454	6.062168	1.888883	6.988599
85	1	5.344997	-1.569522	3.067446	6.164892	3.979207
86	1	6.131211	6.631069	6.350732	5.294405	2.709199
87	1	6.507917	-1.859676	7.755832	6.597304	9.176984
88	1	7.802813	0.832471	7.950129	7.015375	3.399706
89	1	7.630537	-4.642197	5.682523	8.166348	6.626362
90	1	4.923782	2.358470	6.702948	6.450400	4.889690
91	1	9.139470	3.743992	5.943220	6.104120	0.408120
92	1	6.671774	-3.168967	7.855277	6.497883	8.458499
93	1	6.508734	-2.395608	6.878079	6.182929	6.968580
94	1	5.586561	-4.089010	7.781430	7.367293	0.853719
95	1	6.299370	9.585982	6.051640	8.762957	0.545316
96	1	6.669702	4.833403	4.712382	6.347027	-0.066528
97	1	7.191691	7.259095	5.463270	4.299985	-0.074814
98	1	2.279616	3.216037	6.276446	7.282915	4.727892
99	1	4.265689	9.364966	6.040405	7.853924	-0.937500
101	1	5.002934	2.779845	8.213628	7.423204	0.632057
102	1	7.559924	-3.899548	5.188689	8.452908	6.527872
104	1	4.746415	8.594506	6.508665	6.675048	3.083342
105	1	5.699606	5.221246	8.322587	6.367907	0.648467
106	1	5.674198	-2.637555	6.719993	7.067494	7.128721
107	1	5.690263	10.369264	7.681349	5.116169	0.293459
109	1	7.459445	4.010658	7.470826	3.668646	0.780661
110	1	4.819214	2.949324	3.384829	6.769771	6.880720
111	1	6.018345	2.572614	5.882691	6.562009	6.136151
112	1	6.362518	3.570451	7.560393	5.903685	1.333074
113	1	8.895681	2.123285	7.158367	5.848975	5.221214
114	1	6.448188	3.047278	5.398210	2.490711	-0.665361
115	1	4.795886	8.797539	7.609577	5.728359	2.823428
116	1	6.479880	-12.027797	8.738771	8.144066	8.726325
117	1	7.739025	1.872331	5.742293	6.817039	3.581058
119	1	6.782168	8.030969	6.828858	6.182247	0.553057
120	1	4.257101	-2.268799	8.511920	7.767000	3.678698
121	1	6.982296	4.893531	5.976439	6.828335	-0.116324
122	1	6.435549	5.814017	4.330426	6.203425	2.244336
123	1	6.918063	0.711347	6.706480	5.228933	4.587049
124	1	6.873954	6.638573	4.804238	3.452559	2.194632
125	1	6.363031	-12.056426	8.606535	7.877528	6.496828
126	1	6.167114	7.432349	5.488716	1.441983	2.551308
127	1	6.171589	5.601795	5.213270	5.737361	1.042630
128	1	1.153350	-0.924316	6.384621	8.188261	3.558804
129	1	3.271208	2.697526	7.662694	6.068917	6.552243
130	1	5.968948	0.214103	8.330008	7.205155	7.923602
131	1	6.260322	-5.290377	7.791236	8.189082	6.150706
132	1	6.879069	6.076191	6.840430	6.129206	-2.574930
133	1	8.055596	-6.459545	6.959679	7.858069	5.898947
134	1	6.666096	1.235718	7.055271	8.103345	0.395192
135	1	6.724197	-5.043868	8.819673	5.936970	6.569263
136	1	6.318127	-4.890193	6.982299	4.850976	7.565000
137	1	7.300380	-2.007160	7.167880	7.603487	6.640074
139	1	7.472057	8.867399	5.590769	6.564302	2.064539
140	1	5.891232	4.362736	6.114972	5.738073	5.422520
141	1	6.887534	3.786256	8.058181	8.328578	1.214737
142	1	4.851839	6.352863	6.156708	7.094483	0.388274
143	1	6.247668	5.150558	4.941506	6.908309	-1.087166
144	1	3.124066	2.365512	2.611823	7.529533	4.090124
145	1	6.755658	-3.553670	7.150348	8.725460	5.547396
146	1	7.320059	7.785582	6.486032	4.911772	3.087084
147	1	6.674572	-3.954130	7.484948	8.598766	7.866225
148	1	3.840930	-2.713348	8.105359	5.786897	7.139402
151	1	6.511560	6.829274	7.034995	6.360510	1.392899
153	1	7.503523	5.075670	6.060342	8.660090	2.420132
154	1	7.511098	-0.143591	3.652224	6.816085	5.440429
155	1	8.126153	8.296113	5.032926	5.967970	-3.182681
156	1	7.139393	4.230151	6.309021	5.045230	1.857327
157	1	7.260941	7.870748	7.377263	5.612768	0.929797
158	1	6.780101	5.704818	7.200502	6.624226	2.403434
159	1	5.179045	8.151147	5.646383	6.936025	-0.274592
160	1	8.341389	-7.347652	7.743738	6.726354	5.861777
161	1	4.972702	10.664805	6.811474	5.630006	2.339823
162	1	7.108547	3.457154	7.550242	5.419508	0.211417
163	1	6.696951	8.402235	5.144314	6.774954	0.762715
164	1	3.794266	10.113656	5.718590	3.176342	-1.312188
165	1	7.427516	8.653819	7.076932	5.554799	-0.645016
166	1	7.431834	8.689675	4.928695	6.611074	0.769151
167	1	2.231785	4.563703	6.572966	6.208739	0.804170
168	1	8.670902	6.239894	6.382024	6.431294	3.240292
169	1	6.313555	-9.605850	8.252936	7.586747	7.813408
170	1	2.094871	3.830947	2.082019	6.366946	1.084332
171	1	7.954236	-6.615708	8.340258	8.167470	6.238833
172	1	1.174113	8.389829	4.333846	5.837222	0.363596
173	1	6.577982	8.473570	2.381631	7.221056	-0.718967
174	1	8.433622	-1.188209	6.693649	6.903368	7.339033
175	1	5.171779	2.883960	6.858708	8.049343	3.003886
176	1	4.280079	7.611745	5.452224	5.875031	2.112904
177	1	7.666827	3.306901	6.682691	4.150785	3.103248
178	1	3.868702	5.432998	4.520633	8.978445	1.855218
