16	4	6.415301	-6.536553	6.860473	-9.844496	6.427045	2.644795	2.713227	-9.043056	6.201396	-4.560932	2.644795	2.713227	-4.393303	-5.131703	6.427045	3.758673	2.371320	2.157993	-7.958890	6.427045
17	4	6.020098	0.417541	-6.131933	4.404261	3.785511	6.032751	-0.879456	5.960708	-5.830265	6.337123	-0.025668	-5.904706	-6.104923	4.404261	3.785511	-0.025668	-7.114119	5.962546	-5.830266	6.337123
27	4	-0.481889	-8.675826	6.021254	-5.264720	-0.439392	-0.481889	-8.675925	6.021254	-10.407522	5.371031	5.276132	-3.393343	6.004480	-5.264720	-0.439392	5.276132	-3.393343	6.004480	-10.407522	5.371031
37	4	1.233234	3.338180	-7.782324	8.010952	-2.799832	6.969594	-2.177951	5.286188	2.211390	-2.799825	1.248950	3.340312	-6.703747	-4.172142	5.826164	6.969595	-2.364540	5.972617	-9.980436	5.826258
45	4	5.722904	0.276168	-5.227189	8.202335	-7.933721	5.724126	-6.190234	4.882173	-1.937824	-1.322434	5.724126	-6.193419	7.338236	-5.144511	4.702804	3.047588	2.740477	-9.601280	8.202526	-7.933815
63	4	-0.229274	-3.252556	5.589214	-8.507247	-0.681509	-1.590242	-2.881191	-6.859707	1.651182	-1.112117	4.118409	-3.175562	5.589210	-8.507245	-0.681509	-0.229272	-3.252557	5.589214	-11.244144	5.701925
64	4	6.599412	2.041752	2.932056	-10.452404	5.729595	7.409769	-3.636942	5.366537	-10.471464	5.729595	2.679626	2.439975	-5.745652	7.776950	-5.327186	7.408208	-2.512897	4.495351	1.872289	-2.684592
69	4	-4.410575	4.173589	-3.193925	-4.321237	7.812737	0.700968	-0.351181	-1.055877	-4.342619	7.813122	0.700988	-6.638906	6.259452	-7.323218	7.835876	7.266025	-3.608821	5.948312	-7.323087	7.835876
84	4	0.004248	-9.881330	5.673939	-7.448327	7.054708	6.210519	-5.385829	5.673939	-7.448301	7.054708	0.004218	-4.095889	-4.511074	4.001085	2.860941	0.004217	-4.095889	-4.530073	4.804670	-1.993680
87	4	6.193517	-7.534885	4.166538	5.288285	-3.591289	6.192599	-0.902881	-2.535962	6.262978	-4.375619	6.193517	-7.536294	7.355650	0.000119	4.983515	6.193517	-7.536294	8.003383	-5.776407	5.314633
96	4	-1.597265	-11.070712	4.442002	-5.764866	1.050934	-1.597265	-11.073803	4.448739	-11.321750	7.132761	4.286022	-4.557897	4.426814	-5.764673	1.050934	4.286022	-4.562937	4.433606	-11.321882	7.132761
98	4	6.966416	-5.936881	6.957827	-11.220488	8.040588	0.826930	-7.796764	6.957827	-11.220488	8.040588	-1.544720	2.711692	-5.141844	3.289455	2.226861	0.813077	-1.704486	-3.378612	3.289435	2.226863
102	4	-2.590550	3.072196	-9.896378	6.786277	-2.779868	-1.257445	-5.727967	5.530840	-1.833196	6.974123	-1.343769	-1.542732	-5.797585	6.786277	-2.779868	-2.558092	3.015339	-3.763190	-1.393457	6.974118
109	4	7.687188	-6.168755	7.653124	-10.612850	6.699541	1.044699	2.268856	-8.063856	6.316088	-4.805355	7.687188	-6.168755	7.653124	-6.970159	1.081516	1.044699	2.268856	-3.836147	-4.057330	6.537114
112	4	0.338229	-2.115918	-4.766760	7.287327	-3.041749	0.352220	-7.563718	6.691312	-8.870566	6.415331	6.846700	-5.975824	6.691312	-8.870609	6.415331	6.503932	-0.520088	-4.767269	7.287448	-3.041799
115	4	0.326877	1.045421	-2.627055	-6.582378	6.327573	0.326875	1.045421	-7.201130	5.768097	-3.076736	2.838925	1.565968	2.633864	-11.027574	6.327573	0.663123	-3.189524	3.983472	-12.963278	6.327573
