324	17	3.369392	0.915089	-4.854555	5.281730	4.315276	-0.195908	-5.064379	5.281275	0.067628	1.318885	-4.775263	5.282242	-0.926275	-3.448607	-5.483976	5.282888	1.385311	-5.050499	-6.082134	5.282639	-0.821555	0.466069	-4.931060	5.282602	2.485264	-3.409617	-5.817805	5.282222	1.952682	-4.228407	-5.955238	5.282445	4.137721	0.419318	-4.945930	5.281430	3.734111	0.761214	-4.882521	5.281616	3.579123	0.835777	-4.868862	5.281669	3.931018	-1.339206	-5.316825	5.281413	2.488961	1.106439	-4.819834	5.281899	0.670888	-5.841209	-6.206438	5.282822	3.239360	-2.314859	-5.577891	5.281815	4.044890	0.529055	-4.925820	5.281482	2.200079	1.143284	-4.813625	5.281935
673	17	1.907407	-1.411941	-1.962941	6.371833	1.150735	0.020825	-0.826399	6.371358	-3.995185	7.256433	4.986016	1.062315	3.922127	1.342803	-2.031530	6.371515	3.625095	-0.937935	-4.238295	6.371871	2.833783	-2.057764	-3.161627	6.371874	2.140442	1.138259	-0.747241	6.371067	3.504511	1.485379	-1.438166	6.371312	3.330451	1.495726	-1.280841	6.371251	3.032133	1.471246	-1.076369	6.371170	2.570581	-2.032951	-2.789786	6.371870	1.635408	0.762088	-0.681721	6.371098	3.951905	-0.155083	-4.268653	6.371854	4.185246	0.754637	-3.329407	6.371768	3.050839	-1.914421	-3.481151	6.371875	3.350059	-1.488934	-3.915217	6.371874	2.529708	1.329796	-0.852471	6.371090
865	17	-6.818968	8.217554	8.079940	-1.175367	2.968630	0.417878	-1.005985	3.179993	4.239488	3.014991	1.448970	2.842365	2.668094	0.223530	-0.439684	3.175762	1.379951	0.638641	1.637867	2.963227	1.437699	1.721544	1.858230	2.888322	4.603744	2.814004	1.076051	2.866668	4.146878	1.280737	-1.232220	3.132604	4.050352	3.078222	1.568224	2.840574	4.782470	2.615435	0.710397	2.906993	2.170611	0.016848	0.566428	3.136339	4.420297	2.933001	1.296482	2.849385	1.666002	0.228952	1.330459	3.040066	3.790453	3.139386	1.688627	2.842863	3.517840	0.802375	-1.481213	3.167525	3.153246	3.192219	1.853049	2.855649	4.865987	2.344451	0.226174	2.969232
