731	13	1.735054	-1.852308	-4.690262	8.091763	-0.241414	-1.347319	-4.445516	8.091763	0.975742	-1.664475	-5.077766	8.091763	3.525866	-0.853684	-3.647255	8.091763	-5.287682	1.529731	4.706170	5.517926	3.143563	-1.148200	-3.874789	8.091763	2.367695	-1.687597	-4.319607	8.091763	-1.957119	0.473291	-1.442869	8.091763	0.301484	1.259551	-1.723646	8.091763	4.605934	0.700350	-2.417111	8.091763	4.208497	-0.262155	-3.184610	8.091763	2.851063	-1.364967	-4.043401	8.091763	4.478244	0.849028	-2.297764	8.091763
961	13	-3.447913	-5.425084	-1.560395	5.196462	4.038487	-0.597028	3.599766	3.998382	0.031380	-2.825498	3.759116	3.826885	3.920750	-0.819063	3.600839	4.003873	-0.817606	-1.676660	3.847419	3.622366	4.570603	0.665333	3.600455	3.929472	4.199233	-0.271628	3.598720	3.987632	4.672954	1.791441	3.628031	3.757226	4.660126	1.013809	3.604234	3.891765	0.945836	-3.222236	3.696297	3.923568	1.586734	-3.247231	3.662667	3.967162	4.710043	1.454239	3.614005	3.825362	3.686260	-1.228734	3.603578	4.010814
