1	3	42	2.795416	-0.951729	5.057170	7.432852	5.717791	-0.386988
1	3	8	6.016946	-5.208359	5.329262	7.531543	5.717826	-0.386988
1	3	50	-0.524333	9.209686	0.129902	1.060696	-1.624414	5.345851
2	2	71	1.862087	9.698920	-0.333241	1.231595	-1.176230	5.466237
2	2	29	7.100433	-6.638744	6.200801	6.357644	5.183406	-0.898729
3	2	73	5.832402	-6.574943	5.608196	6.790312	6.792738	0.911159
3	2	27	0.192322	5.380412	-0.738210	2.131323	2.624925	2.884794
4	2	57	4.636072	-3.462205	6.995206	6.753888	8.806517	0.395890
4	2	43	-0.937199	3.517031	6.663745	2.609344	4.621091	0.395899
5	2	43	-3.147209	9.999990	0.210000	2.504349	1.065489	4.170873
5	2	57	2.687698	-7.907722	5.085052	8.976106	7.884537	0.007961
6	2	57	2.106544	7.487458	3.213494	3.109995	4.508462	-1.348488
6	2	43	6.381926	-4.969415	8.201301	6.709234	7.005638	-1.352211
7	2	26	5.321345	8.848152	0.753786	2.044109	-2.192888	3.531789
7	2	74	9.490265	-10.243307	6.974844	7.796285	3.958252	2.056021
8	1	100	7.211823	-11.354176	7.112995	6.173631	8.918952	1.009670
9	3	64	1.054683	10.495925	4.992214	4.238800	-4.738996	6.189832
9	3	32	6.677003	-2.304496	8.183907	7.463781	-0.224822	6.188348
9	3	4	6.703991	-5.337567	8.183907	7.465655	5.543085	3.689587
10	3	38	1.445839	9.603467	1.064677	2.574009	-1.339719	7.831132
10	3	45	7.096818	-6.247274	6.922234	8.431670	7.767491	1.497019
10	3	17	7.096818	-3.580678	6.903946	8.431663	2.256900	6.233841
11	1	100	2.814242	-8.818942	6.531791	7.556596	4.924539	0.325696
12	2	87	2.354028	10.943979	1.626009	-3.990465	-4.910557	6.554000
12	2	13	7.401837	-1.608787	7.523998	2.496420	4.878455	1.771741
13	2	41	0.232976	8.215656	0.700568	-0.964502	-2.133002	8.621040
13	2	59	6.173108	-5.614771	6.958736	5.323119	7.164082	2.368691
14	3	78	0.436885	3.877294	5.256195	0.109702	-2.502816	6.537840
14	3	15	5.203329	-7.733944	7.397287	6.571445	4.924791	2.182647
14	3	7	0.402584	9.140609	2.017978	0.096662	-2.502851	6.537840
15	2	35	5.079048	1.717230	0.278381	6.918390	-0.831025	7.695774
15	2	65	-1.053590	10.153772	0.260505	2.091628	-2.887227	7.695774
16	1	100	-2.290227	11.117226	-2.291284	0.821518	0.690926	4.253234
17	2	84	5.798149	-6.938038	7.361634	6.077756	7.714394	0.658190
17	2	16	-0.041609	11.164056	2.879048	-0.095073	0.094738	6.741063
18	2	94	-0.279992	10.799310	1.280023	3.958729	-2.049342	3.663199
18	2	6	5.109799	-0.979774	6.802913	6.277819	6.161950	-1.334206
19	2	51	6.789491	-5.074091	6.344062	6.913653	7.908050	-1.299099
19	2	49	1.402478	10.914501	-0.255685	1.236365	2.415259	-0.141443
20	1	100	-2.271484	10.437551	1.628083	1.001574	-4.178835	8.052949
21	3	90	6.741837	-5.888354	7.998358	4.247926	6.577077	1.462253
21	3	3	1.600306	4.067208	6.550381	2.415293	-2.137079	6.484297
21	3	7	1.577562	10.222604	2.255851	-0.978734	-2.211340	6.484399
22	2	47	0.817514	9.959757	0.863932	3.482742	-2.991547	5.522094
22	2	53	6.293603	-10.265702	7.335648	7.698958	6.460787	0.956748
23	2	64	6.608116	-6.723316	7.040624	5.275300	6.251706	-0.713356
23	2	36	2.679188	8.336318	0.847834	1.007059	0.575153	5.786640
24	2	4	0.030288	8.360961	0.453866	1.384508	-4.628529	4.350909
24	2	96	5.960133	-7.174431	7.081351	7.359819	2.089254	3.692835
25	2	30	6.922402	-0.996898	5.314253	6.274983	8.108795	0.551713
25	2	70	3.673849	9.792716	-0.741031	0.013993	-0.176082	6.147627
26	3	64	7.572829	-8.684396	6.211370	6.356088	2.533902	6.360190
26	3	21	1.940536	6.111704	1.213077	0.609757	-3.032914	6.442965
26	3	15	7.572829	-9.461718	6.211370	6.356088	4.236622	1.279507
27	2	70	2.990086	11.661949	2.299875	-2.779628	0.623994	1.444517
27	2	30	7.935683	-3.396138	8.365624	3.609391	7.063242	-0.496280
28	2	99	8.279090	-6.197853	7.070054	6.636044	5.983397	2.589226
28	2	1	1.737151	6.123888	1.590041	0.897298	-3.667828	7.477986
29	2	56	2.887105	10.041860	0.726549	1.118381	-3.772584	4.516125
29	2	44	6.624890	-8.118792	6.179627	7.150720	6.985282	1.013325
30	2	74	6.587690	-6.357947	7.063462	8.162765	6.625984	0.566610
30	2	26	0.736511	7.396235	0.736733	3.122511	3.594205	0.698976
31	2	95	-0.318092	9.883601	-2.040574	2.224665	-4.884167	8.227849
31	2	5	6.193743	-1.394206	4.598344	6.399491	6.694552	2.001919
32	1	100	6.491187	-10.585761	8.371857	6.667582	6.989778	0.647786
33	1	100	6.629833	-1.827695	-0.203848	6.207753	7.241089	-2.006067
34	1	100	-1.077337	9.877285	1.937018	1.117991	-6.916331	7.831408
35	3	47	-0.093247	8.428004	0.336893	0.317984	-1.900942	5.216889
35	3	47	6.242857	-6.571595	6.574633	6.721700	6.527933	0.740912
35	3	6	2.447733	2.597662	0.414136	0.795406	5.918130	0.753591
36	1	100	6.837568	-6.005751	4.440790	4.640673	7.664699	1.539783
37	2	77	7.011731	-5.065460	9.215719	8.143151	0.586509	8.300248
37	2	23	2.673207	8.874296	2.813618	3.031015	-4.341800	8.301896
38	2	90	5.790843	-12.338410	6.722162	6.166627	8.712323	0.059297
38	2	10	-0.692697	9.523401	0.393294	1.113084	-3.402071	6.647215
39	2	66	8.030706	-17.808211	8.114500	7.859777	6.730082	1.202623
39	2	34	8.030706	-12.606239	8.114500	7.859777	1.861873	7.237203
40	1	100	0.564730	9.955531	2.898610	0.584153	-3.590574	8.808999
41	2	90	1.567975	11.208212	0.253020	-0.499176	-2.123123	7.366695
41	2	10	7.777941	-1.825685	2.079966	5.630016	6.478085	0.824684
42	2	55	6.644806	-11.245350	7.331997	5.842001	4.818928	5.213801
