11	2	1.089032	4.860271	4.249884	-1.109077	6.277613	0.366280	5.955408	-1.465676	5.043694	0.230742
12	2	6.472013	1.536676	3.323220	-3.292935	6.635176	6.434496	2.580546	0.889493	4.576877	4.239280
15	2	4.222712	7.084876	0.730153	6.456050	-0.999711	7.389250	2.172412	2.112462	0.323803	5.609189
16	2	5.468304	2.777138	4.195156	2.658697	7.803422	0.761014	7.007213	2.284301	5.391775	1.807294
19	2	6.081951	2.507487	5.521806	0.823524	4.631902	4.039070	7.666972	-0.893931	5.767814	1.360554
20	2	1.092151	7.187771	3.504018	7.851587	4.074180	6.103940	2.454823	4.744440	0.788875	7.874618
21	2	7.185899	1.994522	-0.514814	7.057411	1.682591	0.821350	6.527753	-0.133262	7.057411	1.682591
23	2	3.353164	5.772586	2.613000	6.257010	1.689472	6.355475	0.240407	5.580097	-1.165515	7.088477
24	2	2.001840	5.061546	-1.361287	5.701714	1.252677	2.004933	4.556061	1.319374	0.368505	7.325982
31	2	0.244984	6.990957	0.856799	7.673652	0.190611	6.809698	1.971248	-0.321742	7.705264	0.190610
34	2	4.007164	3.162759	5.028790	-5.546383	6.714256	2.735837	5.329892	0.040402	4.421853	1.645595
41	2	1.068981	6.578118	2.196594	6.392817	3.937253	7.351878	-0.695696	5.482762	-3.435858	6.512810
43	2	9.065404	0.449659	-0.109809	6.830450	-0.391146	9.065463	0.443992	2.585928	2.610358	6.094647
45	2	9.556516	1.010683	-0.901318	6.084067	2.677262	9.606922	0.523479	1.253952	0.415196	8.249560
50	2	5.908107	-2.992748	3.687710	-1.938941	7.078877	5.907796	-0.093231	0.358495	6.636629	0.996171
55	2	-0.239659	9.137873	2.002656	1.677179	8.494121	-0.159835	4.948998	6.257115	-1.141346	8.570346
57	2	7.177964	1.550381	5.800915	-1.667112	7.341292	0.648636	9.064822	1.647674	4.117390	2.207484
60	2	2.269804	3.733112	3.164465	-1.699451	6.615880	6.771840	1.424031	-5.489648	6.997738	2.533834
67	2	-0.532406	5.700223	-0.573693	7.544650	0.388768	-0.530187	5.611953	2.865762	-3.128742	6.804260
69	2	6.572560	1.227214	5.324895	-3.917104	5.135640	0.587364	5.582888	2.010183	4.450853	0.128468
71	2	1.654919	6.067562	-0.881115	7.055399	1.949076	4.424793	0.274876	4.380298	-4.945176	6.921877
73	2	1.223828	4.117050	2.004861	4.707163	3.348846	1.245509	2.953648	4.560116	-2.491313	6.007463
79	2	7.653374	-3.551409	2.526887	0.193081	6.607213	7.479281	-0.411693	-3.034627	6.342914	0.767423
80	2	9.144771	0.830407	1.251777	0.077916	7.481465	8.463033	3.708085	-0.912916	5.966790	1.183627
81	2	4.525499	2.152205	5.201074	-2.561840	7.541232	1.943431	6.765379	2.888574	2.833429	6.769952
83	2	4.048791	5.906392	2.210956	8.833514	-2.005675	4.288151	2.600452	6.995923	1.328832	4.148582
