1	2	4.271515	-7.620147	6.128726	-3.847126	4.271515	5.184220	-10.335314	6.538370
3	2	0.106839	6.262439	-9.795888	8.311541	0.106839	-1.007835	7.400826	-0.851653
4	2	6.351776	-8.442823	8.528872	-6.008102	6.351776	-3.570845	-1.543746	4.283562
6	2	-4.278258	-5.651659	4.035666	2.315050	-4.278258	6.454593	-6.231019	6.198783
7	2	5.293517	-6.437796	-1.850436	5.801395	5.293517	-12.762971	8.295919	-3.851022
10	2	-2.120393	-6.858802	6.848131	-3.859329	-2.120393	3.684298	-5.653798	-0.297439
13	2	7.987774	-13.624849	5.500582	3.472609	7.987774	-8.524472	-5.715521	6.557897
18	2	8.650757	-10.650393	3.910388	6.854242	8.650757	0.782971	-2.985471	8.817891
19	2	-0.690915	7.181048	-10.808967	6.370142	-0.690915	7.175321	-6.233079	-0.148922
20	2	6.359793	-9.305307	6.341833	-1.418659	6.359793	-3.844567	-1.422895	8.901097
21	2	-1.885297	-1.759364	7.736333	-3.379230	-1.885297	5.212238	-6.690169	6.476570
26	2	6.361664	-13.962233	5.381866	-1.150034	6.361664	-7.543990	-2.652038	8.490109
29	2	4.845482	-3.559631	-6.046800	8.700351	4.845482	2.841580	-8.006563	8.700427
32	2	0.261997	6.621603	-12.337126	5.695582	6.114608	5.449036	-12.128083	5.695582
33	2	5.757998	2.997592	-6.388095	5.097254	5.757998	-2.153290	5.389654	-2.571041
34	2	-0.368020	8.435655	-10.067268	6.132125	-0.368020	-4.161189	6.313495	0.261748
38	2	9.038875	-5.348966	-6.428660	6.015858	9.038875	-8.571924	6.115483	-4.572625
45	2	0.075344	4.625756	-13.721540	8.071371	0.075344	-1.177128	4.796985	1.077802
48	2	7.439815	-3.747767	-4.133938	6.184727	7.439815	-9.268519	4.017317	-5.328219
49	2	-1.021014	7.087410	-3.329436	1.212850	-1.021014	-0.807056	6.269434	-5.202671
52	2	0.043239	7.280066	-13.261997	7.551438	0.043239	-5.449490	5.344593	-1.414073
