6	2	6.399085	-2.168088	5.274968	7.113866	6.399085	4.227324	5.274968	7.113866
28	2	8.017741	0.960055	7.144267	6.509797	8.017741	-3.656171	7.144267	6.509797
35	2	5.973334	-4.023566	2.196718	8.237683	5.973334	1.804737	2.196718	8.237683
39	2	4.782042	-3.352681	7.621405	2.658585	4.782042	1.271462	7.621405	2.658585
51	2	6.635256	2.309113	5.629386	5.256799	6.635256	-2.882650	5.629386	5.256799
69	2	7.784653	2.933563	4.839611	3.824231	7.784653	-1.383658	4.839611	3.824231
72	2	5.804073	1.441615	7.358548	6.773551	5.804073	-4.502376	7.358548	6.773551
86	2	5.389980	-4.531034	6.006313	6.079347	5.389980	1.743674	6.006313	6.079347
94	2	3.640645	-3.805234	7.183794	6.809477	3.640645	1.180250	7.183794	6.809477
100	2	7.531038	-4.411519	7.493186	4.655046	7.531038	2.059577	7.493186	4.655046
104	2	6.550543	-5.262844	6.763343	6.076798	6.550543	1.049411	6.763343	6.076798
106	2	4.902992	-3.937391	8.618021	7.039969	4.902992	1.221558	8.618021	7.039969
113	2	6.635679	-4.485288	4.938873	6.919739	6.635679	1.640478	4.938873	6.919739
115	2	6.587302	3.453352	8.008692	6.144083	6.587302	-3.094984	8.008692	6.144083
117	2	6.240844	-4.376368	8.842662	6.936828	6.240844	2.210327	8.842662	6.936828
133	2	5.745657	0.990548	6.077164	8.236535	5.745657	-3.689880	6.077164	8.236535
135	2	5.687615	-1.929880	6.768640	6.062235	5.687615	2.225785	6.768640	6.062235
136	2	7.744775	2.939698	5.387507	6.705002	7.744775	-2.673335	5.387507	6.705002
141	2	8.081777	-3.653370	6.429951	5.556493	8.081777	0.752844	6.429951	5.556493
142	2	4.441887	-1.834225	5.807001	5.236981	4.441887	4.065803	5.807001	5.236981
143	2	4.938897	-4.351201	6.972056	7.279883	4.938897	1.269304	6.972056	7.279883
144	2	7.277498	1.916586	2.966061	7.434732	7.277498	-4.482146	2.966061	7.434732
154	2	6.383711	0.523920	7.074803	7.430776	6.383711	-4.638152	7.074803	7.430776
164	2	7.140779	1.213873	4.229343	8.829147	7.140779	-5.050127	4.229343	8.829147
173	2	6.179088	-3.886632	6.855490	6.926525	6.179088	2.216135	6.855490	6.926525
174	2	3.761372	-1.515515	4.944010	5.936590	3.761372	4.062943	4.944010	5.936590
179	2	6.195191	2.978669	8.571571	7.926926	6.195191	-3.514466	8.571571	7.926926
184	2	5.466537	-6.189289	6.880290	7.151782	5.466537	0.112509	6.880290	7.151782
198	2	4.761330	0.923936	5.856393	6.563627	4.761330	-5.159413	5.856393	6.563627
207	2	4.593645	3.013416	6.812099	6.568317	4.593645	-3.498706	6.812099	6.568317
209	2	6.896195	-2.683705	5.856553	4.980885	6.896195	1.294012	5.856553	4.980885
220	2	7.049817	-3.782865	7.518251	7.191185	7.049817	2.610004	7.518251	7.191185
221	2	8.028381	-2.605391	3.329715	5.156242	8.028381	3.347134	3.329715	5.156242
230	2	5.305065	-3.990548	7.476151	6.926133	5.305065	0.463104	7.476151	6.926133
246	2	4.594222	-4.280047	8.256559	6.931165	4.594222	2.304931	8.256559	6.931165
252	2	5.181929	2.652677	6.677334	3.294985	5.181929	-2.997240	6.677334	3.294985
257	2	2.636375	-4.132965	8.979165	9.388257	2.636375	2.393003	8.979165	9.388257
266	2	2.633315	-5.674024	7.257697	2.303491	2.633315	0.641228	7.257697	2.303491
267	2	6.897921	3.328499	6.690814	6.916975	6.897921	-2.794979	6.690814	6.916975
