62	13	6.828873	0.112645	2.735271	4.481381	6.831480	-0.101095	2.715472	4.554204	6.830114	-0.704929	3.716861	4.577005	6.828649	-0.508500	3.927396	4.522981	6.831393	-0.676472	3.392065	4.619164	6.826180	0.154661	3.380930	4.443805	6.831985	-0.441062	3.075946	4.615273	6.825923	0.090397	3.667877	4.442719	6.831991	-0.268682	2.881184	4.591980	6.826930	-0.207873	4.005382	4.470069	6.829504	-0.635786	3.819408	4.553841	6.827165	0.164868	3.013732	4.455171	6.825982	0.126923	3.540662	4.442333
574	13	4.527182	-4.596850	0.501000	6.649140	1.504272	1.357342	3.672570	1.851010	1.632741	1.453437	3.540770	1.944644	2.177786	1.620462	3.114277	2.552918	2.468298	1.546948	2.903812	2.979449	1.382499	1.236598	3.828028	1.788591	2.874406	-0.693416	3.318259	4.428180	1.131572	0.633259	4.606461	1.915564	1.911941	1.583793	3.308382	2.220040	2.978778	0.754364	2.568023	3.936990	2.704857	-0.900477	3.749213	4.345370	2.361756	1.590346	2.981967	2.816009	2.846894	1.132861	2.623633	3.637616
