2	3	-0.985453	9.748166	-2.772830	2.391894	3.421111	-0.985453	10.503827	-2.772830	2.391894	-3.159871	5.532926	-9.333518	6.623058	8.039590	6.897925
11	3	7.625393	-17.566755	6.787486	7.418706	7.359529	7.625393	-10.910494	6.787486	7.418706	1.055709	3.054829	8.108857	-5.147653	2.510696	-5.261587
12	3	0.682027	9.376627	0.403023	1.945095	-7.217568	6.909667	-6.321372	6.573382	8.181188	-1.941366	6.909667	-12.634386	6.579046	8.181189	4.192853
14	3	2.273155	8.681932	-3.802894	2.126610	-3.943961	8.655842	-17.634955	6.383383	8.607823	6.260944	8.655842	-13.046700	0.885014	8.607823	6.260726
16	3	-2.428447	7.849358	-3.511511	0.611978	-5.873814	3.985148	-4.659066	-1.208940	7.255263	7.308473	3.985148	-6.173574	4.897875	7.255271	7.313073
21	3	5.397273	-10.379041	7.330838	7.757970	9.197853	1.017960	8.216221	3.513582	2.102036	-3.063580	1.017960	9.223276	-1.142036	2.102036	-3.063607
23	3	7.544955	-10.979825	6.323577	7.596076	6.687437	1.320489	9.102184	-4.434039	4.145973	-4.492174	7.544955	-5.590775	6.323577	7.596019	0.556957
26	3	5.358861	-9.166519	6.041327	4.589372	5.724527	-0.283667	6.593262	-4.086601	-1.157358	-4.574940	5.358787	-4.578941	6.041327	4.589366	-0.201278
30	3	6.467588	-12.942586	7.206831	6.413152	7.899041	0.498561	11.254097	-2.673376	-0.196602	1.815714	0.498563	5.885647	-2.673373	-0.196143	5.774038
31	3	6.598290	-8.383656	-0.145249	5.645202	4.555051	0.865507	9.485639	-6.562761	2.368107	-4.473815	6.599557	-10.981940	5.292221	5.646438	4.555052
36	3	1.949471	9.916331	2.234677	0.569372	1.048247	6.989892	-9.426943	6.443202	6.644548	7.766270	3.273164	3.547534	2.307573	4.471637	5.230232
37	3	0.286136	7.275358	-8.214027	-0.321691	-4.173712	5.615168	-9.202047	-1.978304	5.689167	6.399900	5.615114	-6.812291	4.168045	5.689167	0.136055
41	3	7.587521	-8.876742	8.407441	3.393864	6.404159	3.121344	10.506427	-0.480839	-2.304667	-3.226281	3.121366	4.756741	5.435702	-2.196886	-3.226015
44	3	6.324023	-9.307681	1.983053	7.529525	5.604107	6.321756	-7.510578	1.983053	7.529525	-0.887156	1.572722	6.815140	-1.763457	0.952519	-4.955579
47	3	2.125728	9.400635	-7.669586	4.700754	-3.078475	8.713217	-6.228916	-1.203682	7.089446	6.868774	8.713269	-9.550895	5.047168	7.089502	6.868774
