191	7	-4.594139	8.820511	-3.315917	1.658379	-8.233164	8.173757	1.150101	-6.646253	5.176187	6.431434	1.382500	8.121718	7.394010	-5.922719	-0.709041	6.431434	1.382500	8.121718	7.394010	-5.402923	-0.709041	6.431434	-3.510800	8.173757	7.394010	-12.047374	5.176187	6.431434	1.382500	8.121718	7.394010	-11.530159	5.176187	6.431434	-3.510800	8.173757	1.150101	-6.128095	5.176187	6.431434	-3.510800	8.173757
424	7	1.997089	8.664293	-2.977992	-1.202176	-4.969634	5.595641	-4.154742	4.881091	-2.144853	-1.200090	4.094731	0.338302	1.997089	4.139636	-1.778798	-1.175175	4.401406	0.336681	-4.154742	9.400474	-3.015906	-1.202176	-5.000034	5.595641	6.344089	-11.919653	6.776644	5.224878	7.566511	0.336053	6.338023	-5.760725	0.935075	5.224878	7.544064	0.336053	2.268694	-2.891104	0.853828	5.224877	7.409058	0.336053
427	7	3.013527	9.005009	-4.911810	0.320023	-12.777045	8.503805	7.643187	-10.204876	5.361039	5.928426	-6.381368	8.503805	7.643187	-10.208747	5.361039	5.928427	0.197355	8.368406	7.640312	-6.983520	-0.169313	5.923662	-6.381368	8.503805	7.640342	-6.987392	-0.169313	5.923676	0.197355	8.368406	7.643187	-11.800214	-0.169313	5.928809	5.245410	2.849413	7.643187	-15.021102	5.361039	5.928979	5.245410	2.849413
497	7	6.015531	-4.431743	0.652486	4.930133	6.598508	0.715004	-5.017322	7.589634	-6.010342	-1.146070	2.484123	1.488253	5.889481	-2.310913	0.652464	4.930112	-5.240655	7.358744	-5.332685	8.474101	-6.010354	-1.146070	-9.050103	7.358744	0.584157	-3.187940	7.173695	4.930132	-5.240651	7.358744	0.656163	-5.378898	7.173696	4.930133	6.598508	0.715004	6.054705	-10.186519	7.173696	4.930133	6.598508	0.715004
622	7	0.908354	-3.836091	4.996462	7.278469	-5.972121	6.947324	-4.556796	9.802817	-6.869941	2.304023	-12.072264	6.959694	6.234275	-6.349517	-1.384354	7.283998	-5.965580	6.947268	0.908354	-5.873913	-1.390444	7.283947	6.405051	2.561706	6.234275	-10.391887	5.096342	7.284028	-5.965545	6.947267	6.234275	-12.338943	-1.368883	7.284028	6.405161	2.561661	0.908354	-9.915990	5.095916	7.284028	6.405161	2.561661
724	7	6.453873	-5.618427	-1.183465	8.264596	-2.362056	6.732434	6.453876	-9.378984	-1.182903	8.279026	0.090787	3.335234	-4.016676	9.936849	-5.917499	2.121249	-8.743078	6.835850	6.453876	-12.973461	5.448602	8.280087	0.090787	3.335234	6.453876	-10.082085	-1.182901	8.279472	4.155616	3.328483	6.453876	-9.212904	5.448598	8.278885	-2.362056	6.732434	6.453876	-13.676562	5.448602	8.280123	4.155616	3.328483
787	7	7.276900	-18.453053	6.481757	6.866034	6.430392	1.913566	6.132889	7.442562	-3.107709	0.990614	-6.400196	7.327089	0.814653	9.528575	-3.107709	0.990575	-6.400255	7.327089	7.276900	-11.954264	0.132743	6.866028	6.430392	1.913566	7.276900	-12.128322	6.481757	6.866029	-2.428226	7.326989	0.815054	7.187207	3.171155	0.990631	-6.400155	7.327089	6.139590	5.096122	3.171182	0.991641	-6.392492	7.327089
845	7	-6.209130	9.622941	-5.545304	0.445932	-9.918545	6.649095	5.696376	-4.977249	-0.564749	6.281753	-4.122162	6.649095	1.633458	-1.952965	6.044010	2.438810	-4.122172	6.649095	5.698036	-9.320146	-0.564749	6.329573	4.697020	0.340376	5.698036	-10.014138	6.044436	6.329578	-4.122162	6.649095	5.698036	-14.279540	6.044436	6.329579	4.697020	0.340376	-4.223044	-1.223411	-0.567961	1.195288	4.696904	0.340377
856	7	-5.413696	10.607430	-7.176577	2.219143	-7.844050	7.137088	6.855951	-10.573705	-0.930517	8.062131	5.286039	0.695911	6.855951	-7.572970	-0.930517	8.038407	-4.151129	7.137085	0.594639	-9.628419	5.066989	8.058973	5.286039	0.695911	0.594639	-6.626080	5.066989	8.013688	-4.151129	7.137085	0.594638	-4.306325	-0.930521	7.823990	5.286007	0.695924	6.855951	-12.841582	5.066989	8.064840	-4.151129	7.137085
901	7	0.006186	-9.187803	5.501308	6.273125	5.604945	1.435418	4.667990	-6.428232	5.501307	6.273125	-0.669915	5.654603	-5.635250	9.826165	-2.151897	0.785338	-13.180046	7.334238	0.006186	-3.970758	5.501278	6.273125	-0.670568	5.655041	4.667990	-11.150180	5.501308	6.273125	5.604946	1.435417	4.667990	-6.415902	5.501307	6.273125	-6.575002	7.281384	0.006186	-3.953379	5.501277	6.273125	-6.575607	7.281406
981	7	-2.817459	9.507197	-4.407438	-0.395754	-10.188308	5.706810	-0.536396	-3.228626	0.776011	5.731437	8.679694	1.262180	-0.531021	-6.173090	7.126091	5.731545	8.679696	1.262180	5.104948	-4.899118	7.092339	5.731542	-3.682561	5.706800	5.059449	-1.789058	0.502066	5.729374	-3.682686	5.706800	5.105571	-10.138197	7.148828	5.731546	8.679696	1.262180	5.105546	-7.202394	0.964425	5.731546	8.679696	1.262180
