1	2	37.948901	68.199662	47.958749	0.972398	0.296994	0.748152	16.265653	4.000000	0.138378	53.179210	2.000000	0.027494	14.175276	5.000000	0.190456	7.652361	5.000000	37.062583	8.751142	1.000000	2.594873
2	1	99.819831	72.601173	57.612671	0.284823	0.931184	0.811141	12.328787	1.000000	0.016420	54.631336	6.000000	0.015239	13.222621	4.000000	0.017613	8.191745	3.000000	85.960145	3.825666	2.000000	23.103860
3	2	76.079946	39.911906	98.058636	0.683228	0.681520	0.959895	8.391022	2.000000	0.020806	16.271702	3.000000	0.020008	9.927101	5.000000	0.014345	15.615567	2.000000	87.554850	14.521794	4.000000	45.027253
4	1	8.283883	31.515658	87.143814	0.700698	0.193886	0.678699	4.147631	3.000000	0.022614	13.064283	5.000000	0.010650	6.794266	6.000000	0.171023	12.193901	1.000000	71.761114	2.091361	6.000000	27.470136
5	2	46.197808	55.774434	60.945791	0.938681	0.777417	0.516863	7.759806	4.000000	0.024219	72.342029	1.000000	0.021387	10.643485	1.000000	0.014775	6.751434	6.000000	70.773369	8.047137	4.000000	97.676949
6	1	73.426958	40.473783	1.113850	0.578384	0.477690	0.100941	4.354905	1.000000	0.798472	35.292671	5.000000	0.137171	0.361600	1.000000	0.016729	2.919744	1.000000	23.633836	8.027693	3.000000	69.564489
7	1	18.607150	8.487208	65.768419	0.244617	0.873861	0.723527	12.463276	1.000000	0.019758	56.870783	3.000000	0.031836	7.426832	6.000000	0.015113	13.216407	5.000000	49.176345	12.959164	4.000000	77.466010
8	2	59.860837	63.955493	32.318163	0.493035	0.233324	0.496899	7.442915	5.000000	0.052146	56.039842	3.000000	0.016206	3.836523	5.000000	0.025845	14.983287	6.000000	92.735864	14.472588	1.000000	68.278938
9	2	26.801183	31.072925	87.527069	0.507311	0.552675	0.408100	5.575317	5.000000	0.013097	58.976646	5.000000	0.021088	10.685896	2.000000	0.012886	10.167723	4.000000	39.600537	6.699664	3.000000	48.533793
10	1	26.057066	78.394904	32.576005	0.166549	0.890102	0.847670	8.848254	1.000000	0.022521	38.514535	5.000000	0.014236	11.353095	3.000000	0.012973	13.419757	3.000000	69.628255	5.092258	2.000000	33.968232
11	2	79.340142	63.698971	90.730533	0.747758	0.521098	0.218344	4.505786	4.000000	0.023054	29.996545	4.000000	0.023737	13.912879	6.000000	0.028323	11.624650	4.000000	86.496550	8.016697	4.000000	82.392197
12	1	41.369290	82.695132	29.397994	0.260720	0.830324	0.294813	15.330269	2.000000	0.032975	10.778157	1.000000	0.011516	13.896239	2.000000	0.016785	2.529703	6.000000	16.203108	2.215665	5.000000	83.526197
13	2	9.485011	94.450425	13.148852	0.440781	0.239943	0.150263	5.130426	3.000000	0.104310	32.593049	5.000000	0.014944	4.612911	5.000000	0.021894	10.645995	3.000000	51.095129	8.810605	6.000000	94.393608
14	1	51.879827	77.831515	42.018107	0.899432	0.899019	0.327680	8.049231	4.000000	0.011865	35.276788	3.000000	0.015625	9.232328	2.000000	0.016396	9.656613	2.000000	29.620319	4.663519	2.000000	42.299252
15	1	73.460434	29.801932	15.718111	0.806054	0.835382	0.148386	7.119077	5.000000	0.054949	52.927319	5.000000	0.027704	11.164130	1.000000	0.285129	4.443030	1.000000	3.451025	1.051308	4.000000	48.936168
16	1	59.278874	93.537627	90.382899	0.347128	0.842995	0.905012	16.064605	1.000000	0.010098	37.816219	1.000000	0.024548	7.611899	6.000000	0.011937	14.762300	1.000000	4.587885	12.021758	2.000000	74.882897
17	2	37.525485	96.719188	90.752044	0.893571	0.841144	0.637355	12.428252	2.000000	0.013944	49.729536	4.000000	0.018051	2.837132	5.000000	0.164821	13.297243	2.000000	85.234198	8.264876	6.000000	22.167636
18	2	20.795494	48.339015	99.519671	0.963071	0.512748	0.808010	12.185665	2.000000	0.010905	53.940143	1.000000	0.010836	6.937564	4.000000	0.011068	4.149861	6.000000	57.196081	6.824318	2.000000	32.010884
19	2	73.520640	99.507889	45.929446	0.428073	0.185741	0.354931	14.904597	3.000000	0.044098	63.375236	1.000000	0.032049	12.010285	3.000000	0.040983	6.189143	5.000000	85.671503	10.566595	4.000000	11.860901
20	1	57.472815	16.995444	34.067502	0.206078	0.113769	0.653702	0.512627	4.000000	0.011560	11.138555	1.000000	0.019575	0.231125	2.000000	0.018779	8.874927	3.000000	48.628855	14.936181	5.000000	35.797776
21	1	45.630380	15.149208	76.558347	0.335723	0.803274	0.468071	12.671318	4.000000	0.035025	69.190493	5.000000	0.010055	14.126486	6.000000	0.015941	13.273629	3.000000	42.522490	3.546347	5.000000	28.258870
22	1	83.050694	34.246799	24.019068	0.414429	0.443705	0.601281	2.661011	5.000000	0.012712	64.550621	3.000000	0.080454	1.493603	4.000000	0.117055	15.055164	4.000000	58.709604	4.502356	1.000000	48.925607
23	1	22.364806	21.021438	31.923295	0.621218	0.409023	0.846804	2.977935	5.000000	0.344325	46.682794	5.000000	0.018697	1.568792	4.000000	0.039221	3.010673	3.000000	22.000828	9.755600	4.000000	85.037543
24	1	19.493853	53.453613	82.373482	0.853927	0.282611	0.270308	11.455201	2.000000	0.522418	24.266885	1.000000	0.012263	7.306592	2.000000	0.018691	4.649665	5.000000	49.057183	1.096792	4.000000	70.458066
25	1	75.921693	14.345793	66.489347	0.340570	0.916363	0.645214	4.584871	3.000000	0.078937	10.395316	5.000000	0.010191	3.752184	4.000000	0.063479	15.176689	6.000000	91.508859	12.512258	3.000000	62.705445
26	1	25.514257	13.513572	77.778376	0.564610	0.128372	0.718534	4.883842	1.000000	0.083021	46.463557	5.000000	0.011689	6.261804	4.000000	0.011567	1.921853	1.000000	44.682490	13.184090	4.000000	47.668514
27	2	21.480167	69.987831	2.255881	0.182930	0.293513	0.288215	6.312802	2.000000	0.066816	45.057151	5.000000	0.015950	0.820959	4.000000	0.524237	17.490057	4.000000	49.831642	2.897145	2.000000	32.274503
28	1	3.356034	60.542609	87.564426	0.709474	0.117435	0.469157	9.555179	2.000000	0.064053	45.646864	2.000000	0.013774	8.836918	1.000000	0.020931	2.530726	6.000000	26.554884	2.530263	2.000000	7.227841
29	1	56.660020	1.454440	1.176228	0.857912	0.120436	0.161712	12.536735	6.000000	0.041897	31.357763	2.000000	0.138963	10.258508	1.000000	0.045819	12.041598	3.000000	90.391177	14.308108	4.000000	67.909395
30	1	94.602737	67.528847	48.739799	0.226165	0.777254	0.962920	6.422012	6.000000	0.016548	22.753080	5.000000	0.033689	1.623491	5.000000	0.030339	0.423836	5.000000	7.144189	3.670583	5.000000	95.099609
31	2	75.618856	84.536443	3.891363	0.562372	0.581726	0.944537	10.160608	3.000000	0.013761	23.619848	6.000000	0.025394	3.373875	2.000000	0.062216	11.635985	3.000000	8.316411	10.527126	6.000000	5.405514
32	1	98.707031	63.792623	2.538200	0.137807	0.850600	0.712715	1.864968	6.000000	0.075096	31.330650	6.000000	0.153117	11.367820	6.000000	0.019477	12.119734	4.000000	16.905057	3.938205	2.000000	43.562074
33	2	98.498811	53.256259	63.094531	0.999921	0.414903	0.469263	11.896507	3.000000	0.018468	45.894269	2.000000	0.038842	9.450124	3.000000	0.024356	15.024724	6.000000	64.531101	7.512313	3.000000	2.394837
34	2	28.213717	18.563847	83.723792	0.977943	0.303753	0.293393	17.845794	1.000000	0.060376	49.410737	1.000000	0.025655	11.252675	6.000000	0.017484	10.863755	4.000000	39.002778	8.791515	2.000000	76.797656
35	2	20.148957	25.333555	61.899758	0.772078	0.814976	0.490850	17.455904	6.000000	0.635983	28.986129	2.000000	0.022903	13.174459	3.000000	0.025088	4.648273	3.000000	36.260991	7.602359	5.000000	78.316643
36	1	73.205460	53.489892	17.566190	0.854745	0.600560	0.722941	7.041808	5.000000	0.040076	55.680390	2.000000	0.013503	2.004855	3.000000	0.067359	14.483169	2.000000	10.430810	8.499935	1.000000	1.515982
37	2	16.387794	30.305093	71.519189	0.707936	0.338880	0.627593	5.799345	2.000000	0.033323	5.368072	3.000000	0.020953	5.178691	3.000000	0.014896	13.308556	4.000000	73.544546	10.581947	5.000000	85.290219
38	1	90.491883	23.328238	67.584966	0.283736	0.907003	0.396817	13.774235	5.000000	0.060163	26.002999	6.000000	0.015657	4.471227	2.000000	0.032113	16.700743	3.000000	86.942050	7.328045	4.000000	35.299118
39	1	78.772700	69.656109	93.033327	0.756644	0.791556	0.417471	16.610648	6.000000	0.240316	26.637387	6.000000	0.010839	7.587475	1.000000	0.013103	17.725485	2.000000	3.742033	5.258671	3.000000	84.844315
40	2	18.998419	45.139160	72.915900	0.121947	0.530003	0.566116	6.120575	5.000000	0.012526	30.506962	1.000000	0.033933	5.261633	6.000000	0.013641	13.254182	2.000000	83.111356	13.858571	2.000000	18.959002
41	1	3.249432	74.731280	73.400288	0.247537	0.600181	0.199511	1.487624	2.000000	0.024157	16.944321	3.000000	0.024467	3.189204	2.000000	0.032320	12.027215	1.000000	54.353973	7.427518	3.000000	50.136704
42	2	76.401234	81.056049	85.879382	0.358365	0.747666	0.583708	9.920208	3.000000	0.036400	33.822305	6.000000	0.026673	12.299282	4.000000	0.090096	9.733763	6.000000	94.685458	7.444946	5.000000	43.143425
43	1	55.052904	21.497568	41.208111	0.191777	0.608039	0.718344	13.690276	4.000000	0.014367	18.749322	6.000000	0.016754	8.634707	3.000000	0.020620	3.800356	3.000000	8.774160	0.253713	2.000000	56.542905
44	1	51.151017	26.230537	50.534489	0.627663	0.141023	0.477983	5.839095	1.000000	0.010218	16.372857	2.000000	0.028123	10.170735	2.000000	0.013914	1.852326	3.000000	83.393143	12.457677	4.000000	44.429535
45	2	59.096137	10.544348	99.664737	0.555470	0.428325	0.191376	8.579509	6.000000	0.017761	28.884884	6.000000	0.116254	13.599867	6.000000	0.030964	7.164851	2.000000	67.664463	7.666364	5.000000	60.994690
46	1	42.685356	53.330481	27.490010	0.667658	0.788841	0.237682	5.987385	1.000000	0.011312	10.524782	4.000000	0.010347	0.590569	5.000000	0.018055	16.962581	3.000000	54.313928	8.175627	6.000000	45.308671
47	2	61.142358	45.152495	49.431712	0.101466	0.635182	0.936266	2.139130	3.000000	0.031883	44.982806	4.000000	0.023950	11.459661	4.000000	0.010303	15.032826	6.000000	93.919270	2.638361	1.000000	70.807931
48	1	26.646225	76.516319	43.452976	0.726307	0.708210	0.122678	10.748874	3.000000	0.023436	24.408394	4.000000	0.010033	6.723419	6.000000	0.054948	6.738920	4.000000	39.194830	9.231681	3.000000	79.811389
49	1	71.021986	7.727252	4.375163	0.245603	0.887939	0.235057	4.906953	5.000000	0.011179	52.558881	2.000000	0.259578	5.671645	4.000000	0.010577	13.537672	6.000000	91.696651	7.125364	1.000000	88.449574
50	1	99.397474	88.151781	3.821309	0.401568	0.261149	0.964394	8.190608	1.000000	0.011244	37.801842	6.000000	0.027449	10.919371	3.000000	0.010777	12.241975	1.000000	90.334089	7.496202	6.000000	29.906554
51	1	58.352234	41.454750	85.953153	0.826219	0.436708	0.583550	16.919245	1.000000	0.013871	73.240374	6.000000	0.012236	12.898018	2.000000	0.371977	6.449920	2.000000	56.385298	2.718438	1.000000	79.185389
52	3	56.046380	61.453446	67.240049	0.169529	0.761957	0.317631	13.498286	2.000000	0.017291	10.538570	6.000000	0.013980	1.114873	3.000000	0.013554	1.315827	5.000000	24.936731	0.746288	5.000000	43.225183
53	1	43.036897	57.870373	71.126568	0.811389	0.462884	0.277907	7.165687	1.000000	0.013695	43.960695	2.000000	0.041607	10.795966	1.000000	0.012032	2.376898	5.000000	58.521449	9.580965	2.000000	4.877988
54	2	52.899544	43.223362	31.384178	0.354533	0.388478	0.433080	3.525868	2.000000	0.017086	71.639894	2.000000	0.035758	13.076750	1.000000	0.011518	12.950925	4.000000	31.861671	14.871119	6.000000	98.972620
55	2	65.480864	18.256292	78.173026	0.107693	0.496589	0.822901	5.179984	4.000000	0.010394	16.153820	4.000000	0.039223	9.273744	4.000000	0.014449	4.017247	6.000000	51.978618	4.678266	5.000000	70.696476
56	2	32.660304	56.446336	88.119992	0.390844	0.194255	0.100482	4.151823	5.000000	0.053092	3.022832	6.000000	0.017208	5.297992	4.000000	0.074935	15.369484	6.000000	97.218793	2.574371	3.000000	7.985431
57	1	56.150653	85.564619	56.742506	0.224960	0.743219	0.416105	13.241904	1.000000	0.050177	17.798332	4.000000	0.010304	10.633737	4.000000	0.014979	5.930572	1.000000	88.968952	6.030997	3.000000	24.895922
58	1	69.853789	6.241489	86.920526	0.610855	0.756555	0.356425	13.496491	5.000000	0.036447	50.340084	3.000000	0.026982	1.120104	1.000000	0.041167	14.240092	2.000000	87.991577	11.597764	5.000000	53.330564
59	1	52.795345	6.149036	23.408431	0.652928	0.116670	0.239065	5.641956	5.000000	0.071459	13.537135	2.000000	0.010658	13.035411	6.000000	0.019315	3.228347	3.000000	30.490610	0.688389	4.000000	67.499635
60	2	55.991452	57.610504	5.625453	0.348549	0.764502	0.245139	17.627107	3.000000	0.010517	12.478791	4.000000	0.038570	6.722054	6.000000	0.016574	11.795744	3.000000	74.536341	12.677685	5.000000	38.643122
61	1	35.854918	3.751861	19.475146	0.997573	0.949249	0.875346	6.766103	4.000000	0.013592	60.674420	2.000000	0.100919	12.878600	5.000000	0.018560	10.362339	1.000000	41.134714	2.685161	5.000000	53.913657
62	2	6.730909	14.512374	68.221548	0.738698	0.912353	0.746352	17.675956	2.000000	0.013699	23.027324	5.000000	0.015731	6.155729	4.000000	0.023961	6.090856	5.000000	83.897446	1.969841	3.000000	37.298146
63	2	90.267591	26.171988	2.338341	0.718445	0.684893	0.880073	1.021533	6.000000	0.033212	17.423389	1.000000	0.061203	3.024547	4.000000	0.034138	6.779312	5.000000	55.769655	3.714226	2.000000	66.618352
64	1	68.065828	54.608133	2.303915	0.382155	0.470693	0.871731	14.277842	1.000000	0.014563	22.064831	2.000000	0.019773	12.902029	1.000000	0.011867	12.761880	5.000000	29.694970	14.285904	3.000000	76.557583
65	1	57.432928	80.782058	27.600111	0.663910	0.723238	0.240606	11.118313	6.000000	0.015583	66.068292	5.000000	0.038580	12.488073	5.000000	0.012386	7.241422	3.000000	8.451725	8.357589	6.000000	80.716459
66	1	96.749354	88.694255	20.909162	0.599025	0.286762	0.864760	4.640232	1.000000	0.024866	22.125320	3.000000	0.011602	1.470378	2.000000	0.013671	9.830551	1.000000	36.568750	12.023488	4.000000	43.041752
67	2	76.149998	58.579975	15.764610	0.276081	0.589386	0.683515	6.034854	2.000000	0.060666	30.054239	3.000000	0.034865	12.535821	1.000000	0.010358	4.227122	5.000000	5.250089	10.807678	5.000000	85.954932
68	2	92.114524	13.045003	88.859020	0.101803	0.263086	0.394942	5.382173	2.000000	0.046737	7.581252	6.000000	0.013570	2.571780	2.000000	0.042812	8.672686	2.000000	77.550751	5.663071	4.000000	10.147225
69	2	92.990146	54.670617	29.081497	0.390886	0.824043	0.782367	9.815243	5.000000	0.010277	7.441993	2.000000	0.017442	1.760405	2.000000	0.010671	5.823110	4.000000	37.472606	2.059631	2.000000	93.820799
70	1	89.092834	64.651877	37.503726	0.581664	0.208255	0.974405	0.660494	4.000000	0.014303	8.556135	1.000000	0.011002	14.939990	2.000000	0.024791	12.537779	3.000000	42.868551	1.994487	5.000000	13.543760
71	1	77.210440	80.429438	34.598415	0.843801	0.660345	0.709682	8.662775	1.000000	0.020728	61.245721	1.000000	0.017425	6.252507	5.000000	0.013617	13.205036	3.000000	48.453138	11.293187	4.000000	51.720506
72	2	52.620900	65.359943	96.798095	0.229732	0.802823	0.922922	6.640966	4.000000	0.012675	64.093968	5.000000	0.042365	4.577707	4.000000	0.014150	9.004014	1.000000	74.012015	1.299870	3.000000	62.056687
73	2	50.575222	94.347467	76.033414	0.134529	0.807718	0.728866	13.233457	1.000000	0.022817	8.527020	3.000000	0.010774	12.567744	1.000000	0.010374	12.889523	6.000000	96.270409	5.413257	5.000000	84.990015
74	1	86.914624	97.534750	42.356631	0.326550	0.114439	0.650447	0.972879	2.000000	0.017097	14.797264	4.000000	0.089153	11.963375	3.000000	0.021879	3.808704	6.000000	95.970516	1.052674	3.000000	16.655086
75	2	35.659336	72.224893	73.335780	0.587438	0.637916	0.453857	8.865635	3.000000	0.044216	66.016917	4.000000	0.010164	2.696436	1.000000	0.032639	5.772394	6.000000	48.647740	2.237359	4.000000	7.027030
76	1	8.165535	95.048608	98.123678	0.236820	0.840853	0.132819	17.224615	5.000000	0.027210	20.716892	4.000000	0.010048	11.082616	5.000000	0.010704	5.674851	3.000000	57.268383	13.835454	6.000000	25.968490
77	2	4.542365	44.741412	80.444572	0.385347	0.412887	0.790661	17.814090	4.000000	0.011894	10.590443	6.000000	0.020391	1.484214	1.000000	0.067099	12.940018	3.000000	94.631446	12.528065	5.000000	96.536439
78	1	36.005603	28.890086	26.618522	0.416667	0.283129	0.661261	8.466685	5.000000	0.147291	15.687953	6.000000	0.014757	4.785886	4.000000	0.022778	3.420906	4.000000	90.638027	2.676858	5.000000	25.392319
79	1	78.181608	19.034592	31.142569	0.430706	0.716348	0.471877	5.060142	2.000000	0.010986	10.950636	5.000000	0.034126	10.302869	4.000000	0.030147	3.157694	3.000000	25.579644	4.217566	2.000000	47.571149
80	2	69.183457	73.480005	84.283692	0.849970	0.367723	0.824231	15.626255	2.000000	0.028603	14.329347	1.000000	0.014532	6.330041	5.000000	0.026953	16.699232	1.000000	52.441551	4.021338	2.000000	71.709577
81	2	82.617391	51.478738	47.516811	0.959770	0.444903	0.757326	9.466284	3.000000	0.044550	4.212896	3.000000	0.157441	2.989831	2.000000	0.010029	3.826513	1.000000	87.709702	6.676083	2.000000	21.645370
82	3	68.925749	62.327386	32.598504	0.768350	0.128575	0.983047	10.841625	5.000000	0.037846	41.625915	5.000000	0.015366	2.162970	3.000000	0.014546	1.251165	4.000000	36.512443	5.431479	6.000000	91.351119
83	2	42.283078	87.294311	50.884245	0.453316	0.477929	0.842984	6.350131	6.000000	0.019572	33.552535	2.000000	0.010739	1.931093	6.000000	0.010399	9.979161	5.000000	90.782296	10.525144	6.000000	1.040814
84	2	23.436712	50.839290	49.249287	0.906176	0.346928	0.958936	14.538652	4.000000	0.010697	35.720936	4.000000	0.010431	7.657352	6.000000	0.010166	10.465267	3.000000	92.602275	12.206687	5.000000	96.503383
85	1	12.773654	80.446150	37.702445	0.144880	0.287852	0.588535	7.367122	1.000000	0.013783	17.665489	6.000000	0.017731	8.507473	6.000000	0.026000	5.616482	2.000000	98.073660	2.990288	4.000000	60.526399
86	1	79.632080	75.695028	34.525899	0.564106	0.775235	0.258705	8.829623	3.000000	0.016453	5.581514	5.000000	0.012197	8.269961	6.000000	0.012585	2.952755	1.000000	69.971096	2.888718	2.000000	6.163444
87	1	96.222082	82.556506	58.131187	0.569098	0.734931	0.731849	13.586030	1.000000	0.014350	63.270204	2.000000	0.010507	1.535427	3.000000	0.010803	0.637102	1.000000	97.299957	13.320963	1.000000	80.728143
88	1	36.337007	91.904792	94.053135	0.984901	0.253278	0.169482	6.826169	6.000000	0.013301	12.410108	3.000000	0.031034	12.108132	3.000000	0.485752	0.420471	6.000000	88.829720	4.091525	2.000000	28.260815
89	2	88.054488	86.710842	98.320952	0.979691	0.786102	0.730533	17.481746	1.000000	0.056865	74.402693	3.000000	0.022586	12.726921	6.000000	0.011339	9.303134	4.000000	75.690511	2.138220	3.000000	29.209339
90	1	10.337582	44.218937	37.393475	0.727958	0.512185	0.651374	12.727744	2.000000	0.016279	53.545859	4.000000	0.021461	0.276549	6.000000	0.043028	6.537451	1.000000	97.187756	0.778622	2.000000	56.074046
91	1	88.364210	48.926351	2.305968	0.358109	0.269859	0.341927	17.512077	1.000000	0.016570	15.481484	2.000000	0.011285	4.074629	2.000000	0.015337	15.682067	6.000000	22.283947	5.566256	6.000000	14.327353
92	2	31.941311	15.731307	33.992764	0.304851	0.435553	0.864350	10.560878	5.000000	0.017781	73.045074	1.000000	0.010638	7.950643	1.000000	0.013302	5.880580	3.000000	16.156992	1.834421	5.000000	20.479773
93	1	47.497764	68.832349	38.549642	0.969355	0.373013	0.426924	16.989461	2.000000	0.010384	55.987106	6.000000	0.013034	14.431098	1.000000	0.057235	4.590798	5.000000	2.879985	1.855017	1.000000	97.293355
94	1	70.617793	53.252065	21.432807	0.104779	0.847642	0.896536	11.449631	1.000000	0.024304	8.193595	1.000000	0.031637	8.679996	6.000000	0.015886	16.286162	1.000000	66.426312	3.704883	3.000000	27.742373
95	2	25.367077	85.636729	89.561673	0.860159	0.829854	0.182958	12.570095	1.000000	0.022049	28.070026	3.000000	0.010954	7.695897	4.000000	0.038963	10.144380	5.000000	41.520493	1.594266	2.000000	71.448618
96	1	11.179380	60.068713	53.358440	0.353641	0.718039	0.158768	1.360260	4.000000	0.019063	42.415462	5.000000	0.010364	9.872581	2.000000	0.010634	7.854448	2.000000	42.231254	0.308463	6.000000	28.999676
97	1	17.334366	25.194382	81.180119	0.101283	0.910603	0.109385	11.804862	3.000000	0.059677	40.374937	6.000000	0.013028	11.136929	5.000000	0.014798	0.319895	2.000000	20.165994	11.020513	5.000000	95.456901
98	1	34.469097	25.889803	76.449657	0.690117	0.224592	0.110448	15.595848	6.000000	0.016019	16.116632	4.000000	0.012487	6.101247	5.000000	0.015769	9.673571	1.000000	83.390596	11.529213	6.000000	29.048222
99	2	22.691520	44.529444	88.062692	0.897367	0.667572	0.673411	10.105643	5.000000	0.014886	37.550814	6.000000	0.010313	1.848537	2.000000	0.015293	17.582790	5.000000	24.698481	6.708585	3.000000	25.096144
100	1	82.427660	18.048526	25.121614	0.222559	0.598943	0.187648	7.405475	3.000000	0.033054	74.365833	1.000000	0.029275	4.201104	3.000000	0.018883	7.808172	5.000000	8.806927	3.977801	3.000000	97.574864
101	2	36.056717	42.763084	8.302113	0.615131	0.840152	0.666445	12.473964	3.000000	0.019308	54.723998	4.000000	0.010050	6.322950	6.000000	0.011395	15.158764	5.000000	54.505313	14.751090	3.000000	77.963565
102	2	49.228202	34.465662	1.911670	0.492627	0.112838	0.263061	17.617942	6.000000	0.013674	7.656938	4.000000	0.018632	7.849325	6.000000	0.037228	6.697144	4.000000	45.788256	10.655665	1.000000	7.389404
103	1	21.691329	18.360442	66.969561	0.117421	0.572575	0.249151	10.092090	2.000000	0.010358	27.874911	5.000000	0.017376	10.024825	5.000000	0.215978	6.945631	2.000000	8.454806	11.238815	4.000000	53.382901
104	1	26.726821	16.492236	12.080733	0.516183	0.773233	0.348654	10.081220	4.000000	0.033299	8.491762	3.000000	0.015711	14.462598	3.000000	0.036081	2.156055	3.000000	28.978351	8.866499	6.000000	81.783740
105	2	1.919298	33.783232	87.350237	0.340001	0.607772	0.974777	14.363924	5.000000	0.015439	58.360607	5.000000	0.032036	14.001445	1.000000	0.024307	8.983216	4.000000	49.297572	6.725455	1.000000	30.336728
106	1	18.526669	59.736907	80.235016	0.315875	0.207023	0.686200	13.992626	2.000000	0.014188	70.900982	6.000000	0.040851	0.326574	1.000000	0.137231	2.301289	1.000000	16.479434	4.857823	2.000000	48.005383
107	2	91.998945	91.884055	61.931742	0.642607	0.229677	0.686792	4.726305	4.000000	0.015747	67.330442	2.000000	0.010712	2.899482	1.000000	0.010137	17.455507	2.000000	22.412964	12.250794	5.000000	36.600365
108	1	19.831073	60.045865	29.192389	0.205951	0.969235	0.781437	6.027216	6.000000	0.021440	63.865271	1.000000	0.026744	1.896294	6.000000	0.010223	6.115891	1.000000	86.949858	9.525473	5.000000	27.492029
109	2	25.661435	37.125004	50.301069	0.341097	0.248105	0.367655	1.624221	1.000000	0.017140	15.753025	6.000000	0.635769	13.854514	6.000000	0.030318	13.422360	4.000000	73.787036	4.615190	1.000000	33.801689
110	2	47.294139	64.136711	71.380397	0.414968	0.664287	0.995403	6.125137	6.000000	0.011552	12.578602	3.000000	0.011162	7.281344	2.000000	0.010480	16.188628	2.000000	93.434108	7.307671	6.000000	8.639867
111	1	56.762790	9.759115	37.184354	0.460866	0.708252	0.622965	15.287151	1.000000	0.010743	50.322972	5.000000	0.013278	1.589015	1.000000	0.020527	3.787710	4.000000	47.022660	0.448249	2.000000	14.214491
112	2	69.882359	59.233410	89.254005	0.498084	0.562683	0.876133	8.772790	6.000000	0.126083	8.850163	6.000000	0.011996	12.636156	1.000000	0.127685	8.769940	5.000000	67.651899	13.453061	4.000000	84.646235
113	1	97.270447	45.670495	79.635857	0.512992	0.520735	0.583045	15.203907	5.000000	0.017330	10.612824	3.000000	0.011398	7.864659	1.000000	0.012840	16.246769	1.000000	83.577634	14.816194	5.000000	1.978829
114	2	62.137113	86.313987	53.054363	0.257975	0.692587	0.684933	10.322812	4.000000	0.020984	74.227216	3.000000	0.025900	14.375445	3.000000	0.010468	13.757957	2.000000	46.359667	11.608919	1.000000	49.343126
115	2	91.933961	29.992069	16.850374	0.916562	0.357443	0.854935	5.088798	3.000000	0.010597	16.668543	5.000000	0.072003	6.731645	4.000000	0.024074	2.608492	5.000000	32.817152	2.504657	5.000000	18.284968
