1	2	88.012515	300.939434	19.953818	76.245481	45.429923	0.144263	0.899347	0.224841	0.548206	0.345016	2.860061	6.000000	0.022132	31.410699	2.000000	0.044455	5.805616	3.000000	0.017735	40.162465	2.000000	0.028177	3.500455	3.000000	0.247254	1.925728	4.000000	59.912866	2.791558	1.000000	0.138296	11.041412	4.000000	30.643255	1.648865	3.000000	0.012268	2.394767	4.000000	0.062400	9.968814	2.000000	30.525904
2	3	78.718236	683.006741	83.137679	30.531552	48.521226	0.440529	0.517356	0.431910	0.844072	0.402483	2.190771	5.000000	0.012960	49.936627	4.000000	0.050352	17.760470	2.000000	0.024192	8.391432	2.000000	0.014023	8.768941	3.000000	0.011817	0.542709	2.000000	27.311542	1.161197	4.000000	0.051046	1.199823	4.000000	47.995439	3.110888	5.000000	0.078384	3.017477	2.000000	0.020600	9.810198	6.000000	9.815852
3	1	29.631316	18.816957	92.651291	29.928435	68.751264	0.936417	0.490986	0.457484	0.678052	0.425773	2.535592	6.000000	0.013045	7.047656	4.000000	0.017960	12.701559	4.000000	0.147358	32.684913	6.000000	0.030012	3.457483	6.000000	0.086106	1.170582	4.000000	72.723615	1.325532	5.000000	0.020598	1.483998	3.000000	68.619797	0.662558	5.000000	0.070776	2.138655	1.000000	0.172361	9.373749	1.000000	40.054448
4	2	21.221609	340.328146	23.446896	91.933334	52.105548	0.624259	0.166327	0.170724	0.181097	0.526947	1.291881	2.000000	0.016995	21.283738	2.000000	0.025030	2.799971	1.000000	0.075312	50.725508	1.000000	0.011199	13.475854	3.000000	0.010664	2.122326	4.000000	67.533031	3.043076	3.000000	0.034902	7.281126	1.000000	67.950637	2.855432	1.000000	0.036806	1.161691	4.000000	0.014652	2.213193	1.000000	54.261687
5	4	80.064082	906.066269	19.357561	21.468050	22.188995	0.730553	0.743047	0.935404	0.428096	0.314065	3.113737	1.000000	0.011888	5.561079	4.000000	0.022505	1.189553	5.000000	0.040315	48.577664	2.000000	0.141323	16.571339	4.000000	0.074264	0.263859	1.000000	19.447557	1.357027	5.000000	0.024419	1.428246	5.000000	49.435975	1.041297	2.000000	0.017774	3.261384	1.000000	0.040383	9.577165	5.000000	99.917317
6	2	70.768153	954.987511	7.049570	69.709098	49.209817	0.703978	0.552732	0.370744	0.202543	0.337376	2.762507	6.000000	0.048092	7.027818	2.000000	0.018694	13.659114	6.000000	0.010533	11.987463	4.000000	0.020386	6.031240	4.000000	0.170208	1.765249	5.000000	37.243969	0.260364	4.000000	0.033675	8.847320	1.000000	15.037408	0.246468	4.000000	0.031538	2.252901	2.000000	0.011319	7.575222	1.000000	65.544596
7	4	36.536915	778.527507	12.945704	62.478876	2.303086	0.122902	0.196669	0.750919	0.519104	0.133413	3.346528	1.000000	0.010724	4.069840	6.000000	0.011559	9.875262	3.000000	0.036554	20.313575	4.000000	0.026601	8.304210	1.000000	0.025642	0.677539	5.000000	19.351711	0.036991	3.000000	0.040313	4.467383	3.000000	31.437240	1.632763	6.000000	0.011926	2.746125	5.000000	0.013051	14.318831	1.000000	21.030124
8	1	98.822251	74.519829	68.036179	79.987817	77.827292	0.680952	0.460770	0.339280	0.842502	0.226662	3.049967	3.000000	0.012959	37.661042	2.000000	0.137294	16.265383	6.000000	0.019147	39.900007	1.000000	0.036471	2.005282	6.000000	0.019494	1.514032	5.000000	37.842057	3.157252	5.000000	0.011318	1.524426	1.000000	63.597091	3.271163	6.000000	0.011512	2.198993	2.000000	0.022490	2.671486	1.000000	34.567409
9	2	72.959979	889.651225	75.195319	13.269918	21.792126	0.144371	0.784617	0.145193	0.777923	0.142700	2.686002	2.000000	0.031920	29.300248	4.000000	0.014350	18.793927	1.000000	0.012562	36.647288	1.000000	0.029611	16.019153	3.000000	0.020165	2.564233	2.000000	47.592290	2.803454	2.000000	0.021009	7.986417	1.000000	55.008967	1.739749	4.000000	0.028313	2.681730	4.000000	0.028131	1.527306	4.000000	6.111297
10	3	70.715914	555.694164	80.248571	8.678095	79.646018	0.968812	0.292993	0.704595	0.591430	0.295826	3.060718	6.000000	0.017510	40.322602	2.000000	0.068009	4.771812	3.000000	0.014450	27.552524	3.000000	0.010809	4.003684	1.000000	0.032627	0.632032	6.000000	93.508273	3.235666	5.000000	0.014393	5.028374	2.000000	94.852093	1.237774	1.000000	0.055012	0.929504	3.000000	0.021934	1.990091	4.000000	82.217919
11	3	63.968825	863.111110	74.059341	48.767609	62.370498	0.735914	0.952169	0.217157	0.814562	0.682165	1.404095	6.000000	0.045331	4.282657	5.000000	0.110350	13.618586	3.000000	0.012219	26.829530	4.000000	0.014461	4.446027	3.000000	0.019884	1.479201	1.000000	7.880206	3.401452	6.000000	0.049038	16.013349	2.000000	89.571277	3.259884	5.000000	0.012221	0.238797	4.000000	0.048046	2.086591	3.000000	12.321690
12	3	97.283191	311.346075	91.031959	98.014608	98.233790	0.902019	0.180243	0.643147	0.122349	0.558215	0.237885	5.000000	0.025353	10.249483	1.000000	0.575411	13.651923	6.000000	0.015713	54.044524	6.000000	0.010304	12.103127	6.000000	0.013423	2.005916	2.000000	57.408903	1.545456	3.000000	0.031533	19.224870	5.000000	76.275106	0.035356	5.000000	0.016446	2.406869	3.000000	0.171778	0.272779	6.000000	7.146941
13	5	93.496511	279.182347	16.179192	72.293319	25.054188	0.944422	0.958115	0.327069	0.361860	0.319321	0.799720	2.000000	0.045847	46.449374	2.000000	0.028880	17.884129	4.000000	0.042269	35.134033	1.000000	0.032080	1.725400	2.000000	0.015443	1.998412	6.000000	48.320961	2.462896	6.000000	0.015200	3.324174	5.000000	83.526105	2.093134	2.000000	0.016541	3.095247	3.000000	0.019105	13.298333	3.000000	79.640852
14	3	23.641722	137.203925	63.905760	44.324150	47.908541	0.969081	0.232698	0.517665	0.725480	0.105055	1.842470	5.000000	0.074823	59.308104	3.000000	0.061138	3.444764	6.000000	0.060251	30.595023	6.000000	0.020461	11.539954	6.000000	0.048883	2.436007	4.000000	32.328390	2.792468	3.000000	0.062651	10.929777	2.000000	51.580447	2.448050	1.000000	0.010706	0.438017	2.000000	0.014562	2.279286	5.000000	17.524607
15	1	9.098225	794.746032	3.487778	3.328134	71.360089	0.585328	0.822699	0.465997	0.690684	0.820377	1.298216	5.000000	0.014862	18.267079	5.000000	0.010526	14.911089	4.000000	0.014235	29.604072	4.000000	0.020670	3.569124	1.000000	0.010400	2.145524	2.000000	37.722071	0.617898	5.000000	0.010026	14.471039	2.000000	98.791177	1.031696	2.000000	0.047729	1.018486	3.000000	0.058586	11.773610	5.000000	1.338980
16	2	99.929149	785.794675	95.089612	68.080980	62.212522	0.640309	0.738965	0.530519	0.710548	0.996581	3.062365	4.000000	0.026792	24.573061	3.000000	0.029900	7.904804	4.000000	0.010898	23.373051	3.000000	0.011485	6.376350	1.000000	0.033911	1.408016	3.000000	84.474859	2.180849	4.000000	0.014898	12.743372	1.000000	77.896103	0.824299	1.000000	0.044173	0.187928	6.000000	0.020877	3.661837	3.000000	44.321957
17	2	1.891303	763.237097	26.021556	40.078417	8.049061	0.491059	0.259072	0.934947	0.528799	0.354942	0.370070	1.000000	0.018861	36.210730	3.000000	0.016445	10.167673	6.000000	0.027158	35.625361	6.000000	0.058136	17.837665	2.000000	0.013260	2.227139	5.000000	80.599302	2.192652	5.000000	0.024974	16.298822	5.000000	52.266626	0.431413	2.000000	0.011100	0.996318	6.000000	0.013616	14.570147	4.000000	41.439160
18	3	30.019823	564.993941	41.423586	70.690367	80.132417	0.752852	0.910428	0.520885	0.360852	0.869515	2.466931	4.000000	0.104469	53.593630	1.000000	0.013374	3.577365	4.000000	0.053947	8.963782	5.000000	0.048317	15.378354	5.000000	0.106455	2.291245	5.000000	98.617189	2.042224	6.000000	0.010696	9.173692	2.000000	92.037084	2.536781	2.000000	0.010725	2.941369	2.000000	0.295736	17.596909	5.000000	25.580924
19	3	27.718635	530.195821	98.919950	93.539601	57.483481	0.871239	0.611795	0.137974	0.105659	0.493789	0.136679	4.000000	0.017555	61.992261	4.000000	0.189595	15.497992	6.000000	0.015705	14.693804	5.000000	0.081274	6.814928	5.000000	0.155845	1.171455	5.000000	86.454121	0.418514	3.000000	0.018333	5.471800	3.000000	64.067857	2.629631	1.000000	0.147107	0.877817	4.000000	0.016720	16.791253	5.000000	7.601430
20	1	28.841845	154.624831	23.853100	8.748064	10.570675	0.129220	0.387157	0.951294	0.185001	0.324885	3.166808	2.000000	0.015177	35.846445	1.000000	0.012610	18.275753	3.000000	0.016698	52.461610	1.000000	0.012118	12.367651	2.000000	0.039234	0.626751	2.000000	40.646977	2.744095	6.000000	0.012980	15.056125	4.000000	75.363906	2.221091	6.000000	0.018151	0.589532	1.000000	0.041924	2.109184	1.000000	35.707514
