1	2	-6.115186	-6.616111	6.904056	5.590960	-0.769076	2.025430
2	2	4.069405	5.985564	-1.701715	-4.872478	-3.533657	5.581168
3	2	-2.991143	-6.452246	6.926788	2.154793	-0.700605	4.237185
4	2	1.613937	4.080946	2.377028	-4.404353	-4.808084	7.142306
5	2	-1.920687	4.817678	1.418641	3.906301	7.750037	-2.599542
6	2	2.753021	4.827668	1.879992	-1.787948	0.424526	7.977717
12	2	2.105922	4.748722	1.140521	-5.671518	-5.760118	5.580467
17	2	2.091349	6.530701	-5.100268	-6.010332	0.979425	3.626951
19	2	5.210465	3.232669	-1.799408	-6.184512	-7.648796	6.934392
22	2	1.562873	5.574232	-0.159210	-5.827498	-2.954914	4.781992
23	2	2.818197	7.717487	-3.640163	-1.848144	-0.927202	7.304517
25	2	-0.688421	1.061195	0.903154	-3.255092	-3.966756	6.867147
26	2	-6.804523	-5.950070	5.234189	2.222682	6.017264	-3.149071
30	2	-1.639823	-5.741237	8.862879	2.017044	4.458017	3.284858
31	2	6.026964	-1.208919	2.440065	-1.966406	-3.585631	5.587748
32	2	-4.619172	5.397404	0.692749	-3.727233	1.884363	3.497529
40	2	-1.443127	-5.606933	6.248123	3.657791	4.949305	-6.308402
46	2	5.642897	6.074333	-4.752893	-2.477005	-1.351731	5.591427
47	2	-1.257492	5.182188	1.321637	2.883447	7.271153	0.023794
59	2	-4.632006	-4.404610	5.241779	6.266965	3.314616	-1.238709
61	2	-8.159557	-1.920709	5.116519	-11.146906	2.569413	0.095489
69	2	2.208179	5.545087	0.806136	-2.721954	-4.302924	6.249419
72	2	-2.275897	-3.182383	2.307066	4.645608	3.129644	-5.569098
81	2	-4.550712	-4.070323	7.979345	0.338346	3.103791	2.204811
82	2	-1.978716	4.422958	1.838763	-4.424964	-1.291243	6.578140
84	2	6.946531	0.598550	-0.159737	-3.744100	-5.871876	6.208838
86	2	-0.327055	4.972402	-1.853833	-1.173511	1.802353	4.137927
91	2	4.188820	6.057612	-1.399509	-4.178523	-3.923066	4.907195
95	2	0.165526	-1.661809	6.347425	-4.160742	-3.501749	6.663594
97	2	1.561554	4.656028	0.964069	-4.531752	-4.957670	6.480069
103	2	0.947777	5.565123	-0.222812	-3.385741	-3.752884	6.160570
104	2	-0.610745	4.501607	2.777033	-0.949071	1.771082	6.257730
105	2	4.331493	7.511295	-1.909667	-5.455114	-3.829066	7.181232
106	2	2.354901	8.580781	-4.083688	-1.250443	0.887597	5.536318
107	2	-1.641411	-4.955817	6.793057	0.662403	4.769031	0.986879
110	2	-3.968816	-5.729570	7.384681	5.019480	6.851237	-4.462983
112	2	2.295690	6.500876	-2.293330	-2.460938	-1.400404	5.572823
113	2	-5.194307	-8.686230	8.502349	5.211742	4.393527	0.522968
114	2	0.331925	5.005232	-0.811037	-5.833616	-4.122684	8.531793
121	2	3.270045	7.163756	-4.961225	-4.080880	-3.564380	5.686108
123	2	2.245485	4.933999	0.974582	-0.096403	-0.587943	5.782588
124	2	5.501015	-1.352233	2.806220	-4.105515	-9.345393	6.607977
127	2	-4.682635	-8.608244	8.763593	6.574912	1.213707	2.325874
132	2	-4.627520	-6.023301	8.055152	6.902457	0.376792	1.505180
133	2	-1.629085	-7.390204	6.833954	5.704309	2.192920	1.765870
134	2	5.456899	7.351528	-3.633456	-4.041485	-0.741143	6.153774
135	2	2.549938	7.131623	-2.259848	-0.730521	-2.176774	6.216626
136	2	1.204185	5.317005	1.509293	0.392549	-2.272912	6.429967
137	2	-6.502566	-3.994494	6.794399	-0.399077	0.162230	6.506378
142	2	0.907715	4.476671	-0.163086	-6.678500	-3.781510	6.281454
146	2	-3.905415	-4.698277	5.725000	1.790893	5.608725	-3.403209
148	2	-6.704082	-5.325218	6.810467	5.885282	3.586406	0.396186
157	2	-3.331701	-3.724953	5.693751	4.606516	5.743238	-5.672406
161	2	-4.281053	-5.311361	6.731747	3.391996	6.556182	-2.933918
162	2	0.911437	-2.669023	6.461862	4.076441	5.311854	-1.558102
164	2	-4.811574	-4.583542	7.147184	1.620657	0.531854	6.372441
165	2	3.031575	5.782991	-2.027516	-3.194122	-5.369183	5.772414
166	2	1.128807	5.663106	-0.034915	-4.910439	-3.936115	4.322549
167	2	-6.341598	-3.268581	6.957988	3.904967	1.837151	3.683820
171	2	-1.875735	4.514487	0.230942	-2.980759	-1.715283	5.557015
173	2	-1.736303	1.795562	6.118682	3.529727	6.443208	-0.359017
176	2	-2.087282	3.816858	-1.580062	1.658442	7.408732	-3.666446
177	2	1.668093	4.492174	-0.887719	-2.277252	-0.582302	5.430460
184	2	-8.016690	-5.079781	5.780815	1.861988	2.971272	0.686476
185	2	-3.938970	-4.208885	6.874857	-1.116753	1.737088	1.923900
187	2	-3.411898	-7.287737	7.935011	2.621342	-1.618340	7.576084
188	2	-6.233859	-8.522306	7.838697	6.260397	-0.914326	1.539041
190	2	-6.846339	-4.450047	4.851968	2.303610	6.874637	-2.257902
195	2	-0.636140	6.390368	-3.080764	2.598757	8.627596	-7.816296
196	2	0.249571	-1.811185	7.988537	3.612475	6.469794	0.327725
