149	13	0.021308	3.736431	7.000640	-1.103775	7.714891	6.443267	-10.019610	7.000640	4.627031	7.714891	0.021308	-5.271614	7.000640	4.627031	7.714891	6.443267	-3.391978	0.562572	4.627019	2.451934	0.021308	7.784159	0.562572	-1.127483	7.714891	6.443267	-5.977338	0.562572	4.627031	7.714891	0.021308	-2.685607	7.000640	4.626947	2.451934	0.021308	6.327137	7.000640	-1.127465	2.451934	0.021308	10.369413	0.562572	-1.127483	2.451934	0.021308	-1.181041	0.562572	4.621614	7.714891	6.443267	2.993902	0.562572	-0.951726	7.714891	6.443267	-7.434357	7.000640	4.627031	2.451934	6.443267	5.621388	0.562572	-1.127355	2.451934
911	13	1.987905	9.229128	0.964206	0.475461	1.741763	1.987905	4.008498	5.872137	0.480273	7.910856	1.987905	-8.256595	5.872137	6.931468	7.910856	1.987905	7.102526	5.872137	0.475462	1.741763	8.350544	2.551942	0.964206	1.076843	7.910856	8.350544	-8.743787	5.872137	6.931468	1.741763	8.350544	-9.711216	0.964206	6.931468	7.910856	8.350544	3.521303	5.872137	0.501307	1.741763	1.987905	6.135108	0.964206	0.475464	7.910856	8.350544	-11.837819	5.872137	6.931468	7.910856	8.350544	-6.612920	0.964206	6.931468	1.741763	8.350544	5.647949	0.964206	0.475478	1.741763	1.987905	0.620761	0.964206	6.663687	7.910856
