310	5	2.246159	2.109574	8.004882	5.667386	6.860561	4.018407	2.361789	-3.271833	2.246159	6.347908	8.004882	1.423080	2.246159	6.415304	8.004882	-3.865839	6.860561	-0.364685	2.361789	7.139342
689	5	1.767702	8.335408	6.611767	-3.311611	1.767702	2.961665	6.611767	-0.041448	1.767702	2.952676	6.611767	5.874688	6.786661	-1.860686	1.053219	8.231982	6.786661	-1.860686	1.053219	2.391354
797	5	0.888119	0.056138	6.594113	5.718859	0.888119	6.386738	6.594113	-2.091512	4.980666	1.836952	3.642750	-0.030684	4.980666	-4.572808	3.642750	5.833174	0.888119	6.189354	6.594113	3.383208
858	5	-0.305229	6.855073	8.487678	-5.191451	5.512264	5.176788	3.592922	-4.786804	5.512264	5.170492	3.592922	1.006418	-0.305229	0.797652	8.487678	6.467237	5.512264	-0.880664	3.592922	6.467297
1124	5	4.482787	0.877479	5.975045	7.020841	7.122063	4.975027	0.119394	-4.209729	7.122063	-1.212330	0.119394	7.020979	4.482787	7.064866	5.975045	-4.756345	7.122063	4.969847	0.119394	1.458088
1190	5	6.958193	-4.010088	2.498999	0.488116	6.958193	-4.157391	2.498999	6.765732	1.472444	1.185873	7.400018	0.450085	1.472444	4.672074	7.400018	-3.869317	1.472444	1.023240	7.400018	6.738721
1221	5	0.220917	3.848814	9.278219	-4.456605	0.220917	-2.774946	9.278219	7.164938	6.584856	2.295357	3.161625	-0.877913	6.584856	-4.270828	3.161625	7.164938	6.584856	1.148406	3.161625	0.795384
1717	5	2.005647	5.112890	6.739279	3.223925	6.520223	0.216000	2.866750	7.939008	2.005647	1.891442	6.739279	7.734990	2.005648	6.867252	6.739279	-1.251778	6.520223	5.191836	2.866750	-1.249327
1746	5	2.101849	5.440101	5.862313	1.957628	2.101849	5.655998	5.862313	-0.779920	6.901160	-2.200289	0.867821	6.559734	6.901160	3.055345	0.867821	-0.778586	6.901160	2.837971	0.867821	1.962854
2646	5	1.327470	6.588814	7.686489	-4.886804	7.618188	-1.883421	2.117666	7.369726	7.618188	4.092656	2.117666	-3.243857	7.618188	4.068527	2.117666	2.762557	1.327470	0.614067	7.686489	7.034561
3460	5	1.373985	1.137028	7.144538	6.114161	1.373985	5.427231	7.144538	-3.286699	7.050425	-0.404731	2.407301	6.114201	7.050425	3.884051	2.407301	-1.484692	1.373984	4.963522	7.144538	2.738798
3589	5	6.257309	-0.947351	1.604676	8.008350	1.734427	3.104503	7.841084	4.474232	1.734427	1.160765	7.841084	7.489997	6.257309	4.170283	1.604676	-1.174721	1.734427	6.242274	7.841084	-1.190308
3739	5	1.233168	4.249499	8.037745	4.734836	5.392246	-0.504331	2.659600	7.632883	1.233168	5.958258	8.037745	-0.223718	5.392246	1.990318	2.659600	5.237281	5.392246	4.392897	2.659600	-0.204459
3870	5	6.347046	5.706096	0.885556	-3.701961	6.347046	4.475209	0.885556	2.009012	6.347046	0.978593	0.885556	6.708428	0.528986	7.669729	7.277607	1.900196	0.528986	8.838919	7.277607	-3.703554
4063	5	0.805937	8.194552	7.995519	2.499677	6.681645	6.146720	2.344901	-3.758557	0.805937	8.263697	7.995519	-3.768631	6.681645	0.999507	2.344901	6.305346	6.681645	6.075911	2.344901	2.511409
5352	5	7.831065	-4.268324	1.094457	8.461202	2.193086	-0.353718	5.299195	8.373243	7.831065	2.352770	1.094457	-1.749337	2.193086	6.255292	5.299195	2.188489	2.193086	6.267374	5.299195	-3.961469
5755	5	7.764475	0.694993	2.996081	6.330532	7.764475	5.884101	2.996081	-0.924744	7.764475	5.880076	2.996081	1.522159	1.241520	6.038908	8.761361	1.522145	1.241520	6.042933	8.761361	-0.924753
