7	11	-6.913272	7.723517	1.399892	-5.531938	5.050142	6.000110	-7.198861	7.816805	0.318366	-0.972476	-0.446346	-2.213790	7.813936	-0.063238	5.050142	-6.913272	9.352335	-4.107837	-5.722279	5.050142	6.000110	-7.737314	7.816805	0.322851	5.050142	-6.913272	8.262027	1.399849	-5.616360	-0.972476	-0.446369	-1.552451	7.805490	-0.249790	-0.972476	-0.446343	-4.362750	7.816772	6.186001	5.050142	-6.913272	9.890787	-4.107839	-5.752966	-0.972476	6.000110	-9.304233	7.816805	6.281585	-0.972476	6.000110	-9.842685	7.816805	6.282621	5.050142
84	11	-0.691082	-6.171607	7.508046	4.236312	0.519726	-7.205793	11.197392	-4.916510	-6.938145	0.519726	-7.205792	6.771850	-4.916510	-6.938143	6.762541	5.902783	-11.781545	7.508046	4.236312	0.519726	5.902772	-2.053555	7.508041	-1.315667	0.519726	-0.691472	-1.017166	1.619212	4.236222	6.762541	5.902780	-2.483263	1.619707	4.236311	0.519726	-0.692133	-0.731141	7.506753	-1.315940	6.762541	5.902783	-9.894878	1.619708	4.236312	6.762541	-0.691082	-11.305856	7.508046	4.236312	6.762541	5.902783	-16.215491	7.508046	4.236312	6.762541
