16	9	-5.087525	4.969058	5.831625	-3.264622	2.532534	5.552705	-17.162975	7.952273	5.931194	6.734937	-0.936141	-11.790918	7.952273	5.931194	6.734937	-5.087529	10.850991	0.056715	-3.264622	2.532534	-5.087529	6.291743	0.065079	-3.264622	6.734937	5.552705	-6.867204	2.337555	5.931070	2.532534	5.552705	-11.426458	2.337568	5.931194	6.734937	-0.936141	-7.231685	7.952269	5.931159	2.532534	5.552705	-12.603751	7.952273	5.931194	2.532534
43	9	6.537796	-6.669883	8.019780	-0.474639	6.248707	-5.390587	9.400995	-4.441841	-6.593159	0.368561	6.537796	-11.610699	8.019780	5.501663	6.248707	6.537452	-3.190816	8.019780	-0.483475	0.368561	-5.388554	5.933262	-4.441840	-6.593068	6.248707	6.537796	-8.146208	8.019780	5.501663	0.368561	0.524408	-2.626951	8.019779	-0.502992	6.248707	0.525519	-7.599634	8.019780	5.501662	6.248707	0.525471	-4.129579	8.019780	5.500410	0.368561
160	9	-4.104940	10.442276	-6.110624	-3.266797	1.296917	6.493511	-8.585625	0.316763	6.168377	7.223091	-4.104940	7.108729	-6.110600	-3.264767	7.223091	6.490380	-0.019779	0.292319	5.387609	1.296917	6.493511	-5.969471	4.193070	6.168106	1.296917	6.493511	-5.251934	0.316763	6.167631	1.296917	6.493511	-9.303068	4.193070	6.168382	7.223091	0.428352	-3.730984	0.316762	6.162193	7.223091	0.428352	-4.449517	4.193070	6.166095	7.223091
249	9	-5.752040	9.908118	-4.825870	-3.263358	1.877537	3.398044	-7.622851	0.082931	8.932617	7.429540	-0.219005	-0.035631	-0.326930	8.571823	7.429540	3.398044	-11.128274	6.492767	8.932628	1.877537	-5.752040	7.986014	-4.825863	-3.257902	7.429540	3.398044	-4.912647	0.082912	8.932152	1.877537	-0.099465	-7.440841	6.492767	8.932614	1.877537	-0.099465	-9.533051	6.492767	8.932627	7.429540	3.398044	-13.058435	6.492767	8.932628	7.429540
351	9	6.867309	-6.228059	-0.961145	4.960425	1.582350	-4.062055	9.738127	-7.294608	-7.391501	1.582350	6.867311	-8.186710	-0.961121	-1.449101	7.335507	-4.061996	3.344559	-4.297087	-6.217499	7.335507	0.063130	-1.909377	-0.971262	-1.450321	7.335507	6.867311	-13.316933	4.532181	-1.449101	7.335507	6.482361	-1.791756	-0.973051	-1.450659	1.582350	0.352051	-6.343246	-0.961141	4.960425	7.335507	6.867311	-12.620556	-0.961119	4.960426	7.335507
363	9	6.728849	-7.369600	0.536493	5.888378	8.068836	1.107654	-3.224322	6.005266	-0.743088	8.068836	6.728849	-7.595245	6.005290	-0.742957	8.068836	1.107278	-1.009594	0.469435	-0.756092	8.068836	-3.530686	4.141103	-5.134879	-6.559835	8.068836	6.728849	-5.396138	0.536493	-0.742958	8.068836	6.728849	-9.568708	6.005290	5.888378	8.068836	1.107654	-2.998536	0.536420	5.888165	8.068836	1.107654	-5.197804	6.005290	5.888376	8.068836
413	9	2.992006	6.351038	-2.504634	-5.121719	5.996857	-3.409252	8.622380	-2.830550	-5.121724	1.276825	7.925190	-8.988254	7.426145	0.203736	5.996857	2.991071	8.334707	-2.809229	-5.121724	1.276825	-3.408773	6.643066	-2.572609	-5.121722	5.996857	7.924430	-6.852373	1.245979	6.056289	1.276825	7.925231	-12.803047	7.427327	6.056289	5.996857	7.925199	-9.171573	1.255987	6.056289	5.996857	7.925228	-10.815872	7.427059	6.056289	1.276825
430	9	0.141987	-3.841638	6.077998	5.841776	5.798006	0.138405	-1.728611	0.283357	5.705352	5.798006	-4.553759	8.776724	-5.446156	-1.803746	5.798006	-4.553763	9.891646	-5.446173	-2.123145	1.417592	6.024515	-7.258774	0.286251	5.880913	1.417592	6.024515	-8.376066	0.286251	5.883118	5.798006	6.024515	-9.175959	6.078018	5.883922	1.417592	6.024515	-10.291263	6.078018	5.884506	5.798006	0.141506	-2.657822	6.077786	5.788328	1.417592
503	9	6.149278	-8.832147	0.183662	-0.202201	7.976105	-6.404569	2.897583	-4.289840	-1.776247	7.976105	-0.035813	-3.298093	-0.288564	-0.203442	7.976105	6.149278	-17.295351	6.368644	6.121605	7.976105	-0.035810	-11.801460	6.367119	6.121605	7.976105	6.149278	-11.207329	6.366325	-0.202200	7.976105	-0.035810	-9.426017	0.187899	6.121604	7.976105	-0.035810	-5.641222	6.261267	-0.202248	7.976105	6.149278	-14.919409	0.196073	6.121605	7.976105
536	9	-6.582534	11.105629	-8.287440	-3.495191	-0.094180	5.148751	-1.925637	-1.918904	6.035052	-0.094180	-1.363504	-5.263775	-1.918400	6.035063	5.720793	-6.582509	5.713299	-8.287439	-3.495173	5.720793	-1.363504	-8.798671	4.440084	6.035063	5.720793	5.148762	-6.639521	4.440084	6.035063	-0.094180	-1.363510	-2.078156	4.439791	6.035056	-0.094180	5.148762	-12.055891	4.440084	6.035063	5.720793	5.148762	-8.734687	-1.918400	6.035063	5.720793
