1	10	-4.099450	6.243336	-6.838322	-1.458744	6.745789	6.330616	-9.810386	-0.902625	9.081908	6.745789	-4.099451	9.512758	-6.838322	-1.458744	1.462563	6.330616	-12.509390	5.707902	9.081908	1.462563	0.709556	-5.332284	-0.902625	9.081713	6.745789	6.330616	-6.540965	-0.902625	9.081901	1.462563	0.709556	-11.300711	5.707902	9.081908	6.745789	6.330616	-15.778810	5.707902	9.081908	6.745789	0.709542	-2.027640	-0.911372	7.923225	1.462563	0.709556	-8.031290	5.707902	9.081908	1.462563
127	10	-0.060793	-8.014107	-0.250178	6.442559	6.900034	-5.709702	9.864556	-4.663290	-3.717823	0.411976	6.464628	-5.865926	-0.250327	0.172972	6.900034	6.464628	-14.406858	5.606728	6.442559	6.900034	-5.689126	3.762783	-4.309155	-3.717214	6.900034	6.464628	-6.273383	-0.250259	6.442559	0.411976	6.464628	-7.936879	5.606719	0.172972	6.900034	6.464628	-12.338948	-0.250170	6.442559	6.900034	-0.060802	-3.529797	5.602700	0.172971	6.900034	-0.060793	-10.082173	5.606728	6.442559	6.900034
148	10	6.381382	-5.842113	6.019779	6.513974	1.600902	-3.470746	10.113364	-0.293555	-3.168579	1.600902	2.459906	9.374017	-0.293555	-3.168579	1.600902	2.459701	9.378020	-6.460371	-3.168579	1.600902	2.583138	7.864228	-0.293555	-3.168579	7.083933	6.391292	-7.308272	6.019779	6.513974	7.083933	-3.433553	8.656684	-6.460371	-3.168579	7.083933	-3.470805	10.117288	-6.460371	-3.168579	1.600902	2.582643	7.868355	-6.460371	-3.168579	7.083933	-3.433395	8.652759	-0.293555	-3.168579	7.083933
149	10	-4.732001	9.740505	-5.967215	-7.598902	0.147991	1.024232	-9.946595	5.950304	5.638022	6.619057	0.310955	0.964601	5.765479	-1.761723	6.619057	7.301045	-7.109844	5.950304	-0.988400	0.147991	7.301057	-11.531604	5.950304	5.638022	0.147991	-4.686924	6.620791	-5.967094	-7.597398	6.619057	1.024111	-5.523498	5.950304	-0.988401	6.619057	7.301057	-10.229573	5.950304	-0.988400	6.619057	1.024213	-6.826824	5.950304	5.638022	0.147991	7.301057	-14.651319	5.950304	5.638022	6.619057
152	10	6.015720	-11.613660	7.581525	0.553977	7.448157	-0.548582	-7.338251	7.581525	0.550307	7.448157	-0.548589	-1.678510	7.581522	0.376717	1.007527	-7.130483	7.595545	4.660189	-4.751667	1.007527	-0.548582	-6.965850	7.581525	6.614138	1.007527	-7.130483	9.902338	-1.421426	-5.585747	1.007527	-0.548582	-12.624535	7.581525	6.617850	7.448157	-7.129902	4.243679	-1.421362	-2.322905	7.448157	6.015720	-5.955005	7.581525	0.544118	1.007527	6.015720	-11.241287	7.581525	6.617730	1.007527
185	10	6.339715	-17.639943	6.983784	6.122020	7.081965	6.339715	-7.394557	6.983784	-0.275577	1.353982	6.339715	-6.943796	0.803065	6.122020	1.353982	6.339715	-12.218676	6.983784	6.122020	1.353982	-2.684895	8.777835	-5.634037	-4.900081	1.353982	6.339715	-12.365063	0.803065	6.122020	7.081965	-2.571348	3.299189	-3.517063	-4.889831	7.081965	6.339715	-7.540945	0.803065	-0.275577	7.081965	6.339713	-2.111240	0.802604	-0.275612	1.353982	6.339715	-12.815824	6.983784	-0.275577	7.081965
480	10	5.054515	-7.333482	0.867586	-1.836053	7.622987	5.054515	-6.687889	6.745896	3.588096	2.881235	2.906898	2.055720	-5.294801	-5.837570	7.622987	2.860451	6.240363	-5.313285	-7.255293	2.881235	5.054514	-3.352745	0.750887	-1.836520	2.881235	5.054515	-9.466394	6.745991	-1.836053	7.622987	5.054515	-5.502423	6.744868	-1.836058	2.881235	5.054515	-10.651310	6.745992	3.588098	7.622987	5.054515	-4.553411	0.857258	3.587940	2.881235	5.054515	-8.518402	0.867616	3.588098	7.622987
497	10	7.248861	-9.556997	4.336783	6.900975	0.700217	-1.795787	8.810863	-7.179531	-4.516491	0.700217	1.347089	-9.112543	-1.587158	6.900672	7.202606	7.248861	-6.982663	-1.587158	6.896823	0.700217	7.248861	-15.048834	4.336783	6.901795	7.202606	7.248861	-12.474998	-1.587158	6.901703	7.202606	1.347089	-11.686484	4.336783	6.901622	7.202606	1.347069	-3.614341	-1.587911	6.851114	0.700217	-1.439063	3.318131	-7.178956	-1.499873	7.202606	1.347089	-6.193711	4.336783	6.893201	0.700217
526	10	4.981558	-13.545547	7.529722	-1.077255	6.849088	-0.339680	-8.455206	7.529722	-1.077255	6.849088	-0.339680	-10.182028	7.529722	4.142165	6.849088	-3.155857	2.108676	-0.576899	-3.010432	6.849088	4.981558	-9.202777	1.278850	-1.077255	6.849088	-3.135230	2.099261	-0.573159	2.414541	6.849088	-0.339707	-4.112214	1.278798	-1.077255	6.849088	4.981558	-15.272369	7.529722	4.142165	6.849088	-0.339680	-5.839257	1.278848	4.142165	6.849088	4.981558	-10.929599	1.278850	4.142165	6.849088
539	10	5.864907	0.147934	-1.898214	6.557099	-0.418684	6.389218	-5.099290	-1.218036	6.902845	-0.418684	6.401752	-6.133667	-1.205831	6.902845	5.861277	-0.630482	7.932853	-6.607095	-0.894758	-0.418684	5.176539	4.288108	-4.576231	-0.893766	5.861277	-0.622213	6.985099	-6.265262	-0.894758	5.861277	5.124609	5.318458	-5.324237	-0.894701	-0.418684	6.413577	-11.178680	5.126043	6.902845	-0.418684	6.082552	-0.948207	-1.568124	6.884010	5.861277	0.695802	-8.343960	5.123444	6.902845	5.861277
