1	1	28.981211	91.130239	45.498806	11.970320	0.456006	0.510854	0.410217	0.855168	1.040385	5.000000	0.042849	9.516787	6.000000	17.068524	5.891233	5.000000	0.125282	11.912377	3.000000	0.046272	13.380942	6.000000	0.031030	0.876175	1.000000	11.449536	0.284018	6.000000	0.010418	11.300690	2.000000	59.103980	0.583729	4.000000	0.048433	16.185329	4.000000	60.169690
2	1	72.581286	28.102324	95.995885	76.250341	0.941909	0.999697	0.939570	0.291741	0.142192	3.000000	0.034914	14.822294	3.000000	11.792112	8.931355	1.000000	0.151668	5.755703	4.000000	0.011213	7.822691	5.000000	0.030663	0.758056	3.000000	11.410216	0.888451	2.000000	0.075571	4.446980	2.000000	13.978429	1.204499	6.000000	0.058218	1.437991	2.000000	82.364995
3	2	95.732088	37.053540	65.923240	47.494466	0.603117	0.726844	0.681716	0.820773	0.198647	2.000000	0.028131	8.951391	4.000000	23.729697	8.538688	5.000000	0.014069	18.807940	6.000000	0.014855	18.172242	1.000000	0.021269	0.524338	1.000000	66.792366	1.114256	4.000000	0.010639	11.369232	3.000000	33.081929	0.255888	4.000000	0.022774	0.871013	3.000000	21.006440
4	4	21.286360	82.807114	83.826173	46.305039	0.439349	0.642031	0.343734	0.127923	0.163130	3.000000	0.253645	3.936090	6.000000	17.108421	4.088465	5.000000	0.375801	2.727432	1.000000	0.011064	3.919838	6.000000	0.011377	0.197694	6.000000	45.886588	1.016597	3.000000	0.010082	7.857563	5.000000	91.755179	1.092126	4.000000	0.018458	8.449789	5.000000	18.456878
5	3	33.340048	44.610256	39.686448	93.248913	0.348840	0.848682	0.450218	0.549390	0.026205	2.000000	0.012162	11.856371	5.000000	52.986093	14.906332	3.000000	0.016773	1.501159	2.000000	0.051308	9.187028	6.000000	0.019888	0.207942	1.000000	85.443348	0.397624	3.000000	0.034956	12.528368	3.000000	24.864131	0.159658	5.000000	0.018822	10.256962	6.000000	30.649868
6	1	98.465469	58.590780	2.678224	10.796361	0.344114	0.560877	0.215345	0.259406	0.924180	4.000000	0.132615	16.201048	1.000000	29.695183	18.529113	2.000000	0.025532	8.201238	3.000000	0.010187	3.555076	3.000000	0.236347	0.048080	6.000000	28.989469	0.341164	2.000000	0.021158	14.399194	4.000000	92.649266	0.979905	4.000000	0.069856	7.587754	2.000000	77.926590
7	2	53.082906	91.188336	26.026331	33.014063	0.774901	0.923155	0.999136	0.129816	0.161266	6.000000	0.058942	6.267790	6.000000	28.108110	7.529361	2.000000	0.016227	11.438421	3.000000	0.011312	16.717966	3.000000	0.013787	1.270219	3.000000	78.214353	0.335706	1.000000	0.054003	13.187887	1.000000	43.693586	0.125095	3.000000	0.025944	14.649681	1.000000	88.279152
8	2	81.254364	54.968585	43.576602	60.412119	0.921303	0.215667	0.490670	0.648136	0.132644	3.000000	0.023304	8.185801	3.000000	83.338120	18.308131	2.000000	0.014863	10.961368	1.000000	0.012210	4.790955	6.000000	0.050076	0.830025	1.000000	72.618027	1.093599	6.000000	0.011622	6.595426	1.000000	32.325680	0.225024	6.000000	0.038373	14.285629	4.000000	41.498453
9	3	72.395622	18.197260	55.861767	94.238838	0.737125	0.860543	0.886380	0.255200	0.263090	5.000000	0.012174	12.309980	1.000000	23.513016	2.482195	2.000000	0.019625	5.517072	1.000000	0.010245	16.191681	4.000000	0.113544	0.399848	3.000000	30.891291	0.840196	2.000000	0.044108	13.469148	5.000000	46.113176	1.001303	1.000000	0.013406	3.874160	1.000000	75.193174
10	3	76.812202	85.882661	61.421163	9.485780	0.382538	0.867841	0.317684	0.508175	0.349880	1.000000	0.068933	3.016302	1.000000	96.726024	14.708071	3.000000	0.010981	18.277095	2.000000	0.017588	16.238703	4.000000	0.010889	0.093913	6.000000	68.039070	0.167960	6.000000	0.018673	1.766446	4.000000	32.244126	0.153567	4.000000	0.050431	18.899970	6.000000	39.357684
