4	3	3.305751	6.207331	0.614968	-0.186955	6.124471	7.572509	-2.607290	4.533820	0.988510	0.151267	7.327335	-0.509750	4.335466	-0.163584	5.196461
9	3	5.964798	-2.449605	4.042567	4.915282	2.819795	2.505969	2.788232	-0.902725	0.004858	6.442917	0.110300	5.500076	-2.411641	-1.695964	6.442931
11	3	2.283524	5.210233	1.371216	-2.551112	6.653697	8.386768	-4.730475	7.509403	3.783770	3.136894	7.237127	-0.844995	1.916315	3.762182	5.364084
57	3	5.591176	-4.490089	7.462103	5.627080	0.210840	-1.045809	4.525417	1.337599	1.882964	6.646328	2.254472	-0.071551	7.430681	1.924569	4.329551
120	3	0.320453	6.842645	3.653846	-2.706628	6.288234	4.721160	0.335448	6.894578	3.753323	4.346794	5.495516	-3.909074	7.584295	3.914702	-0.115265
171	3	3.421620	10.411537	1.715959	0.240003	4.034017	9.428161	-7.262412	8.347866	5.430054	-1.323079	9.139331	-0.779016	1.716295	4.688679	0.312155
215	3	6.223078	-0.305338	6.263380	-0.112088	4.583130	-0.289298	5.469040	0.952592	-0.133442	4.840799	6.224725	-5.187797	6.460304	5.042464	-0.767890
219	3	6.830853	-4.321118	6.708493	1.702524	0.945789	5.820210	1.277587	2.174008	1.239545	6.335096	3.338057	5.002493	2.161653	-4.581740	6.643553
267	3	5.879880	-3.960721	6.029813	4.376985	-0.071227	1.488678	5.758335	-0.029777	-1.344874	5.952732	5.824832	0.018297	6.025677	4.365517	4.475360
277	3	6.386858	-10.412020	6.769611	8.931539	-2.236455	0.300239	10.280331	0.238998	2.667032	2.780925	6.384180	-0.253583	3.351971	8.924784	0.804300
287	3	8.480672	0.645758	3.739652	2.401166	5.809357	8.540206	-9.476701	3.778410	6.669917	1.453280	3.828181	3.761459	-0.356094	0.187666	6.603788
288	3	1.959022	1.755440	-0.373230	7.908202	6.756485	6.230115	-4.260891	2.869459	8.963982	0.136173	1.948558	7.378903	-3.693502	3.674427	6.760025
290	3	2.718608	5.360670	0.795016	0.595172	7.007723	5.961941	-1.152551	6.763441	0.597448	4.156610	6.155127	-6.720840	6.794942	6.851367	2.792055
